zp	lmass	Fu	e_Fu	Fr	e_Fr
  0.828	  9.83	 2.75286e-01	 3.30401e-02	 1.71131e+00	 1.40148e-01
  0.630	  8.47	 1.55745e-01	 1.34339e-02	 3.99186e-01	 1.19816e-02
  0.598	 10.35	 3.06790e+00	 6.09971e-02	 2.59876e+01	 1.51767e-01
  0.748	  8.49	 1.81653e-01	 1.14370e-02	 4.20902e-01	 1.99693e-03
  0.233	  6.64	 9.89645e-02	 1.10739e-02	 1.63433e-01	 2.21478e-02
  1.000	 10.33	 7.08914e-01	 3.88494e-02	 4.79085e+00	 8.75018e-02
  0.838	  9.73	 2.11786e+00	 4.61109e-02	 6.15947e+00	 6.08156e-02
  0.775	  8.87	 4.86594e-01	 1.68831e-02	 1.32166e+00	 4.01201e-02
  0.468	  7.69	 1.45961e-01	 6.35387e-03	 2.51204e-01	 1.45231e-03
  0.099	  7.14	 2.33699e-01	 2.52339e-02	 5.81774e-01	 3.75786e-02
  0.731	  9.06	 2.25015e+00	 3.41293e-02	 4.02501e+00	 2.32370e-02
  0.005	  7.96	 6.55603e-02	 1.92431e-02	 2.11294e-01	 4.22986e-02
  0.932	 10.45	 6.80543e-01	 0.00000e+00	 5.61504e+00	 0.00000e+00
  0.342	  8.54	 5.83692e-01	 2.57785e-02	 1.75299e+00	 2.95909e-02
  0.722	  8.56	 3.72170e-01	 1.61570e-02	 9.08930e-01	 5.62771e-03
  0.574	  8.73	 9.69665e-01	 4.24801e-02	 2.17393e+00	 3.44924e-02
  0.439	  8.60	 6.99190e-01	 9.62157e-03	 1.55462e+00	 5.99079e-03
  0.369	  8.19	 4.30839e-01	 9.07695e-03	 1.09703e+00	 7.62464e-03
  0.828	  8.69	 1.23205e-01	 1.14370e-02	 4.43206e-01	 2.68678e-02
  0.961	  8.63	 1.12198e-01	 6.17233e-03	 3.30320e-01	 3.63078e-03
  0.277	  8.77	 1.91558e+00	 4.33878e-02	 4.86031e+00	 2.81385e-02
  0.390	  8.23	 1.84347e-01	 2.55970e-02	 6.77090e-01	 3.12247e-02
  0.766	  8.47	 2.35459e-01	 1.21631e-02	 4.99781e-01	 5.26463e-03
  0.932	  8.16	 1.22629e-01	 9.44003e-03	 2.54886e-01	 1.81539e-03
  0.376	  7.41	 1.71545e-01	 1.81539e-03	 2.90229e-01	 3.44924e-03
  0.932	  9.69	 1.24357e+00	 5.86371e-02	 4.61567e+00	 1.14007e-01
  0.161	  8.40	 6.82558e-02	 4.90155e-03	 8.19660e-01	 1.41600e-02
  0.056	  7.27	 6.09575e-02	 3.99386e-03	 6.69846e-01	 1.45231e-02
  0.893	  7.54	 6.28949e-02	 7.08002e-03	 1.08261e-01	 1.45231e-03
  0.185	  8.25	 1.44481e+00	 5.26463e-02	 3.98878e+00	 3.30401e-02
  0.179	  8.75	 1.16997e-01	 3.08616e-03	 1.42145e+00	 2.54155e-02
  0.630	  8.63	 1.01951e-01	 1.08923e-02	 4.45932e-01	 2.46893e-02
  0.748	  8.26	 2.79709e-01	 6.53540e-03	 4.76188e-01	 6.53540e-03
  0.197	  6.62	 1.12911e-01	 5.08309e-03	 2.06028e-01	 2.90462e-03
  0.252	  9.91	 4.57805e+00	 1.60117e-01	 2.64338e+01	 5.12303e-01
  0.951	  9.26	 4.63883e-01	 1.65201e-02	 1.46461e+00	 9.07695e-04
  0.856	  9.43	 5.06102e-01	 2.63232e-02	 1.99213e+00	 3.88494e-02
  0.941	  9.02	 4.03812e-01	 2.14216e-02	 9.43491e-01	 1.86985e-02
  0.258	  8.39	 1.69248e+00	 4.97417e-02	 4.36895e+00	 3.66709e-02
  0.056	  9.54	 6.75946e+00	 9.11326e-02	 8.32763e+01	 6.39744e-01
  0.856	  9.15	 1.67966e+00	 2.97906e-01	 3.79562e+00	 5.46614e-01
  0.783	  8.42	 1.43702e-01	 9.98465e-03	 3.29020e-01	 5.99079e-03
  0.903	  8.49	 9.63693e-02	 1.21631e-02	 2.62377e-01	 9.80311e-03
  0.941	  8.80	 3.92752e-01	 1.18000e-02	 8.67012e-01	 7.44310e-03
  0.476	  7.97	 1.51937e-01	 7.80618e-03	 3.54856e-01	 4.17540e-03
  0.971	  9.14	 4.35512e-01	 1.81539e-02	 1.25835e+00	 7.80618e-03
  0.680	 10.31	 1.57626e+00	 9.96649e-02	 1.12282e+01	 2.14216e-01
  0.150	  7.15	 5.90089e-01	 2.90462e-03	 1.14942e+00	 7.26156e-03
  0.598	  8.27	 4.88852e-02	 1.01662e-02	 1.34510e-01	 1.45231e-02
  0.801	  8.05	 1.20730e-01	 6.53540e-03	 3.03640e-01	 9.44003e-03
  0.783	  8.29	 2.54016e-01	 1.12554e-02	 5.84483e-01	 8.89541e-03
  0.197	 10.00	 1.36094e+00	 1.67016e-02	 1.89661e+01	 1.17637e-01
  0.476	  7.50	 2.06426e-01	 4.35694e-03	 3.40344e-01	 7.98772e-03
  0.161	  7.72	 4.99486e-01	 3.54001e-02	 1.34510e+00	 2.17847e-02
  0.941	  9.17	 1.04020e+00	 1.16185e-02	 2.17393e+00	 6.17233e-03
  1.000	  9.15	 1.28031e+00	 1.96062e-02	 2.19533e+00	 3.63078e-03
  0.383	  8.94	 2.76565e-01	 6.89848e-03	 4.37153e-01	 8.71387e-03
  0.559	  8.93	 3.44698e-01	 3.68524e-02	 1.21482e+00	 6.93479e-02
  0.697	  8.19	 2.12508e-01	 3.79417e-02	 5.49849e-01	 2.59601e-02
  0.971	  8.40	 2.06134e-01	 8.53233e-03	 4.07925e-01	 4.35694e-03
  0.574	  8.71	 6.68336e-01	 3.84863e-02	 1.66862e+00	 5.90002e-02
  1.000	  8.97	 3.17233e-01	 1.41600e-02	 1.00691e+00	 4.90155e-03
  0.150	  6.97	 5.26982e-01	 2.72309e-03	 1.05329e+00	 8.53233e-03
  0.740	  8.28	 1.69693e-01	 1.67016e-02	 3.53544e-01	 9.62157e-03
  0.961	  9.32	 4.43017e-01	 1.18000e-02	 1.36170e+00	 9.07695e-04
  0.567	  9.28	 3.13673e+00	 1.00210e-01	 7.68890e+00	 1.01662e-01
  0.622	  8.05	 1.55323e-01	 1.18000e-02	 3.61973e-01	 1.83354e-02
  0.454	  8.21	 1.08711e-01	 1.36154e-02	 4.32117e-01	 1.12554e-02
  0.376	  8.82	 1.05686e+00	 2.66862e-02	 4.01325e+00	 8.75018e-02
  0.941	  8.93	 3.94571e-01	 7.98772e-03	 8.68007e-01	 6.53540e-03
  0.980	  9.49	 5.04729e-01	 2.37816e-02	 1.72636e+00	 4.90155e-03
  0.961	  8.82	 4.88093e-02	 9.98465e-03	 2.51643e-01	 1.12554e-02
  0.757	 10.44	 2.60503e+00	 1.06382e-01	 1.60042e+01	 2.77392e-01
  0.705	  8.50	 4.05380e-01	 1.41600e-02	 9.09118e-01	 9.98465e-03
  0.551	  9.00	 1.55976e+00	 3.68524e-02	 3.36830e+00	 3.48555e-02
  0.543	  8.78	 7.20096e-01	 1.59754e-02	 1.43653e+00	 2.30555e-02
  0.418	  8.21	 7.94161e-02	 9.44003e-03	 3.72554e-01	 2.36001e-02
  0.655	  7.96	 1.14682e-01	 9.98465e-03	 2.31938e-01	 9.98465e-03
  0.961	  9.36	 1.38795e+00	 2.86832e-02	 3.36050e+00	 8.16926e-03
  0.383	  8.09	 4.23131e-01	 1.41600e-02	 1.09392e+00	 1.54308e-02
  0.543	  8.45	 4.02577e-02	 7.08002e-03	 1.71653e-01	 1.36154e-02
  0.342	  8.01	 5.06537e-02	 6.17233e-03	 2.38047e-01	 2.30555e-02
  0.383	  7.86	 5.15295e-01	 9.25849e-03	 9.75707e-01	 2.17847e-03
  0.598	  8.10	 6.83030e-02	 9.07695e-03	 2.31021e-01	 7.44310e-03
  0.688	  7.84	 7.28611e-02	 6.89848e-03	 1.71076e-01	 5.99079e-03
  0.688	  8.98	 2.72652e+00	 2.59601e-02	 4.22263e+00	 1.37970e-02
  0.390	 10.24	 3.75670e+00	 2.60145e-01	 2.78336e+01	 5.72029e-01
  0.766	  8.99	 2.03840e+00	 2.74124e-02	 3.56858e+00	 3.23139e-02
  0.980	 10.06	 7.18891e-01	 2.50524e-02	 3.88878e+00	 4.62925e-02
  0.221	  8.15	 8.14573e-01	 4.50217e-02	 2.45098e+00	 2.61416e-02
  0.971	  9.59	 6.63961e-01	 2.01508e-02	 2.18530e+00	 1.90616e-02
  0.792	  9.59	 1.17417e+00	 3.88494e-02	 4.28984e+00	 6.58987e-02
  0.912	  9.27	 4.78352e-01	 1.96062e-02	 1.43057e+00	 2.26924e-02
  0.912	  9.41	 7.98478e-01	 2.92278e-02	 2.15017e+00	 3.12247e-02
  0.376	  8.39	 2.96426e-01	 2.28739e-02	 1.02265e+00	 2.97724e-02
  0.663	  8.20	 3.02394e-02	 1.47773e-01	 1.39641e-01	 1.50496e-01
  0.099	  6.96	 2.37588e-01	 2.95909e-02	 7.22885e-01	 2.68678e-02
  0.411	  7.57	 7.80411e-02	 5.08309e-03	 1.73038e-01	 2.90462e-03
  0.655	  8.52	 3.88791e-01	 5.62771e-03	 8.71202e-01	 4.53848e-03
  0.283	  8.92	 2.01139e+00	 3.72155e-02	 5.65516e+00	 5.62771e-02
  0.574	  8.30	 6.45440e-02	 8.35080e-03	 1.53452e-01	 1.45231e-02
  0.847	  9.08	 8.14816e-01	 3.39478e-02	 1.96675e+00	 2.39632e-02
  0.150	  7.55	 4.16469e-01	 6.26310e-02	 1.30420e+00	 6.22679e-02
  0.688	  7.90	 1.13305e-01	 2.54155e-03	 2.44073e-01	 3.81232e-03
  0.606	  9.30	 9.71905e-01	 4.46586e-02	 3.71193e+00	 1.77182e-01
  0.150	  7.66	 4.28287e-01	 4.42955e-02	 1.15693e+00	 2.25108e-02
  0.722	  8.53	 2.20241e-01	 2.92278e-02	 5.25668e-01	 2.77755e-02
  0.138	  8.00	 6.32591e-02	 1.99693e-03	 4.71039e-01	 3.99386e-02
  0.783	  7.82	 1.08139e-01	 1.19816e-02	 2.19162e-01	 5.26463e-03
  0.397	  8.13	 5.40224e-01	 6.71694e-03	 1.11423e+00	 2.36001e-03
  0.342	  8.47	 1.03045e+00	 2.75939e-02	 2.69016e+00	 2.54155e-02
  0.383	  8.23	 1.18622e+00	 3.08616e-03	 2.27827e+00	 0.00000e+00
  0.490	  8.47	 5.68224e-02	 2.72309e-03	 2.50546e-01	 8.71387e-03
  0.655	  8.06	 2.20463e-01	 9.44003e-03	 4.72386e-01	 6.53540e-03
  0.221	  8.01	 5.41636e-01	 3.97570e-02	 1.66019e+00	 2.54155e-02
  0.067	  9.39	 3.32512e+00	 6.69879e-02	 4.71602e+01	 4.03198e-01
  0.941	  9.51	 1.01840e+00	 2.94093e-02	 2.59184e+00	 8.35080e-03
  0.383	  8.48	 1.00859e+00	 2.10585e-02	 2.60298e+00	 1.77908e-02
  0.663	  8.57	 5.57347e-01	 1.07108e-02	 1.16032e+00	 1.43416e-02
  0.941	  8.59	 6.84747e-01	 5.80925e-03	 1.00934e+00	 4.72001e-03
  0.714	  7.97	 1.77701e-01	 8.35080e-03	 3.35806e-01	 6.71694e-03
  0.167	  9.35	 1.93564e-01	 7.26156e-02	 3.28513e-01	 1.03659e-01
  0.990	  8.77	 2.64776e-01	 1.94247e-02	 6.92125e-01	 7.08002e-03
  0.688	  7.89	 1.27251e-01	 6.71694e-03	 2.71799e-01	 2.36001e-03
  0.838	 10.25	 5.87210e-01	 5.15571e-02	 3.67108e+00	 2.80478e-01
  0.133	  7.69	 2.69762e-02	 1.97878e-02	 2.60347e-01	 6.48094e-02
  0.748	  8.36	 3.80488e-01	 9.80311e-03	 7.00432e-01	 1.99693e-03
  0.513	  7.83	 1.47832e-01	 3.99386e-03	 3.04199e-01	 5.26463e-03
  0.025	  6.30	 4.06669e-02	 3.99386e-03	 5.77810e-01	 1.19816e-02
  0.283	  7.50	 3.90418e-01	 8.89541e-03	 7.35200e-01	 2.72309e-03
  0.961	 10.11	 3.54735e-01	 2.39632e-02	 2.98683e+00	 4.66555e-02
  0.865	  9.03	 7.97258e-01	 7.26156e-03	 1.50437e+00	 3.08616e-03
  0.197	  8.19	 3.13344e-02	 1.19816e-02	 1.00504e-01	 2.43262e-02
  0.671	  7.85	 1.09504e-01	 2.19662e-02	 1.62018e-01	 5.70033e-02
  0.638	  8.43	 3.98155e-01	 1.25262e-02	 8.56842e-01	 1.41600e-02
  0.941	  8.90	 6.22868e-01	 2.97724e-02	 1.39570e+00	 2.50524e-02
  0.432	  7.51	 1.76117e-01	 2.90462e-03	 3.28605e-01	 4.72001e-03
  0.971	  8.46	 3.29631e-02	 1.85170e-02	 1.98000e-01	 2.50524e-02
  0.688	  8.06	 2.44976e-01	 5.99079e-03	 3.87564e-01	 1.45231e-03
  0.655	  9.07	 9.94489e-01	 2.92278e-02	 2.72161e+00	 9.34926e-02
  0.714	  8.63	 3.81167e-01	 1.57939e-02	 9.84573e-01	 1.14370e-02
  0.133	  7.25	 1.52881e-02	 7.08002e-03	 1.01205e-01	 1.27077e-02
  0.671	  8.75	 1.25477e+00	 1.88801e-02	 2.33531e+00	 3.99386e-03
  0.056	  7.22	 8.34299e-01	 5.95448e-02	 3.36313e+00	 1.01843e-01
  0.411	 10.87	 5.19848e+00	 8.08938e-01	 6.10832e+01	 5.51842e+00
  0.390	  7.96	 1.88298e-01	 2.12401e-02	 5.47326e-01	 1.39785e-02
  0.105	  7.84	 5.80464e-02	 1.57939e-02	 1.33101e-01	 2.46893e-02
  0.105	  9.50	 3.14832e+01	 9.53080e-01	 1.16494e+02	 1.79524e+00
  0.056	  7.87	 2.71800e+01	 1.23447e+00	 5.51454e+01	 3.37300e-01
  0.390	  7.54	 1.88389e-01	 6.53540e-03	 3.94553e-01	 1.27077e-03
  0.245	  7.45	 1.73724e-01	 1.08923e-02	 4.28251e-01	 4.72001e-03
  0.828	  8.74	 3.07371e-01	 1.92431e-02	 8.54860e-01	 2.37816e-02
  0.865	  9.07	 4.84956e-01	 1.03477e-02	 1.20820e+00	 1.37970e-02
  0.856	  9.01	 8.36830e-01	 2.81385e-02	 1.73438e+00	 1.30708e-02
  0.775	  8.97	 3.93947e-01	 2.45078e-02	 1.04018e+00	 2.92278e-02
  0.748	  8.25	 3.73546e-01	 1.03477e-02	 6.36574e-01	 6.53540e-03
  0.810	  9.52	 2.60820e+00	 8.13295e-02	 6.48751e+00	 4.44771e-02
  0.740	  7.98	 8.45678e-02	 1.27077e-02	 1.80040e-01	 7.44310e-03
  0.941	 10.22	 1.16104e+00	 1.34520e-01	 6.93846e+00	 2.23656e-01
  0.714	  9.05	 5.98926e-01	 3.04986e-02	 1.74525e+00	 1.47047e-02
  0.655	  8.38	 6.16183e-01	 9.62157e-03	 1.10225e+00	 9.44003e-03
  0.283	  9.71	 8.05601e+00	 2.26198e-01	 2.61734e+01	 3.71792e-01
  0.722	  9.23	 1.81575e-01	 3.03170e-02	 8.54820e-01	 6.22679e-02
  0.731	  8.18	 1.19812e-01	 1.32523e-02	 3.54509e-01	 2.72309e-03
  0.775	  9.96	 8.65491e-01	 4.24801e-02	 4.51095e+00	 4.06647e-02
  0.630	  8.22	 4.08434e-01	 3.26770e-03	 7.00156e-01	 3.81232e-03
  0.185	  7.37	 5.34244e-02	 4.35694e-03	 2.37785e-01	 5.62771e-03
  0.740	  8.53	 2.23561e-01	 1.03477e-02	 5.03026e-01	 3.08616e-03
  0.559	  8.34	 1.21524e-01	 3.63078e-02	 2.83864e-01	 7.98772e-02
  0.483	  9.08	 1.66356e+00	 1.50677e-02	 4.50489e+00	 5.73663e-02
  0.688	 10.10	 4.18342e-01	 0.00000e+00	 4.40145e+00	 0.00000e+00
  0.912	  8.92	 2.92567e-01	 2.10585e-02	 7.20107e-01	 1.27077e-02
  0.847	  8.32	 1.32622e-01	 9.25849e-03	 2.97916e-01	 6.71694e-03
  0.990	 10.07	 6.81378e-01	 2.59601e-02	 4.00802e+00	 3.73970e-02
  0.099	  7.74	 3.70630e-02	 3.63078e-03	 4.98633e-01	 1.39785e-02
  0.505	  8.24	 2.79096e-02	 1.03477e-02	 1.55564e-01	 2.74124e-02
  0.215	 10.54	 3.68905e+00	 6.62617e-02	 5.24804e+01	 4.97962e-01
  0.461	  8.26	 2.49038e-02	 5.99079e-03	 1.77643e-01	 7.44310e-03
  0.688	  9.45	 3.34486e-01	 1.50677e-02	 1.94583e+00	 4.64740e-02
  0.425	  7.91	 4.58059e-02	 1.52493e-02	 1.62569e-01	 2.19662e-02
  0.005	  5.70	 1.72205e+00	 2.85016e-02	 5.20472e+00	 2.90462e-03
  0.404	  8.10	 8.54297e-02	 1.28893e-02	 4.59849e-01	 1.92431e-02
  0.221	  7.75	 3.99720e-01	 5.99079e-03	 8.61980e-01	 9.07695e-03
  0.161	  8.48	 9.20138e-02	 3.23139e-02	 1.98831e-01	 6.51725e-02
  0.215	  7.97	 6.78193e-01	 2.06954e-02	 1.71214e+00	 1.59754e-02
  0.383	  7.75	 3.03831e-01	 7.80618e-03	 5.68489e-01	 4.53848e-03
  0.971	  9.56	 1.97864e+00	 4.44771e-02	 4.38842e+00	 8.71387e-03
  0.847	  8.82	 3.63022e-01	 1.88801e-02	 8.47076e-01	 3.17693e-02
  0.156	  8.87	 2.10561e-01	 5.08309e-03	 2.89669e+00	 3.81232e-03
  0.922	  8.35	 1.27677e-01	 5.62771e-03	 2.32343e-01	 8.16926e-03
  0.376	  8.38	 5.15898e-01	 1.50677e-02	 1.35618e+00	 1.79724e-02
  0.680	  9.09	 1.52400e-01	 3.84863e-02	 1.12724e-01	 2.79570e-02
  0.748	 10.30	 1.32456e+00	 1.32160e-01	 8.52994e+00	 2.28921e-01
  0.722	  8.86	 7.10787e-01	 1.72462e-02	 1.72429e+00	 1.74277e-02
  0.309	  8.61	 1.72967e+00	 2.75939e-02	 3.94619e+00	 2.65047e-02
  0.309	  8.14	 2.72713e-01	 1.97878e-02	 8.92624e-01	 2.01508e-02
  0.258	  7.94	 5.41970e-01	 1.01662e-02	 1.31454e+00	 5.08309e-03
  0.961	  8.47	 1.55667e-01	 5.26463e-03	 3.30521e-01	 1.27077e-03
  0.476	  9.24	 9.11787e-01	 3.28586e-02	 3.43897e+00	 2.57785e-02
  0.663	  8.58	 1.79435e-01	 1.63385e-02	 5.18388e-01	 3.72155e-02
  0.783	  8.85	 6.64400e-01	 2.61416e-02	 1.55312e+00	 1.83354e-02
  0.912	  7.91	 5.55183e-02	 7.98772e-03	 1.20828e-01	 1.85170e-02
  0.980	  9.16	 7.61603e-01	 1.97878e-02	 1.75284e+00	 5.80925e-03
  0.559	  7.59	 7.71933e-02	 8.53233e-03	 1.57780e-01	 1.52493e-02
  0.638	  9.25	 4.12522e-01	 1.12191e-01	 7.13125e-01	 1.90798e-01
  0.775	  9.81	 1.17810e+00	 1.16548e-01	 5.62295e+00	 1.49588e-01
  0.369	  8.25	 4.73254e-02	 3.44924e-02	 1.50001e-01	 8.56864e-02
  0.543	  8.51	 3.21392e-01	 8.35080e-03	 6.82198e-01	 1.12554e-02
  0.951	 10.37	 1.00790e+00	 5.21017e-02	 6.32801e+00	 1.14733e-01
  0.647	  8.07	 1.18591e-01	 8.16926e-03	 3.06785e-01	 1.28893e-02
  0.838	  9.08	 4.85646e-01	 1.37970e-02	 1.20353e+00	 1.77908e-02
  0.951	  8.39	 4.78196e-01	 4.53848e-03	 6.99662e-01	 9.07695e-04
  0.903	  8.76	 1.99816e-01	 1.28893e-02	 5.10139e-01	 1.97878e-02
  0.922	  8.76	 1.57613e-01	 8.53233e-03	 4.06811e-01	 1.72462e-02
  0.559	  8.58	 6.44769e-01	 2.61416e-02	 1.57663e+00	 2.30555e-02
  0.705	  8.13	 1.16841e-01	 5.08309e-03	 2.19100e-01	 2.17847e-03
  0.680	  9.90	 2.26906e+00	 8.16926e-02	 9.93668e+00	 1.23628e-01
  0.932	  9.17	 6.30100e-01	 2.74124e-02	 1.56264e+00	 2.39632e-02
  0.748	  8.63	 3.03926e-01	 1.14370e-02	 6.31552e-01	 2.72309e-03
  0.005	  3.77	 1.25535e+01	 0.00000e+00	 3.20435e+00	 0.00000e+00
  0.655	  9.34	 5.08415e-01	 2.06954e-02	 2.77632e+00	 5.35540e-02
  0.697	  8.60	 5.91955e-01	 9.62157e-03	 1.22379e+00	 4.35694e-03
  0.951	 11.01	 3.80386e+00	 0.00000e+00	 2.91918e+01	 0.00000e+00
  0.714	  8.52	 7.72830e-01	 1.72462e-02	 1.42975e+00	 1.54308e-02
  0.630	  8.78	 7.69914e-01	 2.36001e-02	 1.61821e+00	 3.66709e-02
  0.622	  8.27	 7.75074e-02	 1.94428e-01	 2.54052e-01	 6.58987e-02
  0.731	  8.10	 1.50703e-01	 1.01662e-02	 3.07074e-01	 7.98772e-03
  0.376	  8.02	 2.72716e-01	 1.08923e-02	 7.64595e-01	 1.27077e-02
  0.961	  9.73	 8.28312e-01	 3.83047e-02	 3.18569e+00	 2.14216e-02
  0.903	  8.26	 1.12111e-01	 1.57939e-02	 3.12721e-01	 1.08923e-02
  0.476	 10.31	 1.94208e+00	 2.72309e-03	 2.91889e+00	 4.90155e-03
  0.590	  9.32	 1.93688e-01	 1.45231e-02	 1.46449e+00	 4.41140e-02
  0.369	  8.34	 2.56036e-01	 1.21631e-02	 9.61053e-01	 1.81539e-02
  0.865	  8.99	 5.86375e-01	 8.71387e-03	 1.54386e+00	 1.21631e-02
  0.296	  8.03	 3.54364e-01	 1.41600e-02	 9.72178e-01	 7.98772e-03
  0.150	  8.17	 4.22685e-02	 1.99693e-03	 6.39025e-01	 1.61570e-02
  0.903	  8.86	 2.49331e-01	 1.83354e-02	 6.59088e-01	 1.85170e-02
  0.932	  8.46	 9.75881e-02	 7.98772e-03	 3.01139e-01	 1.61570e-02
  0.775	  8.82	 6.57854e-01	 1.86985e-02	 1.25817e+00	 9.07695e-03
  0.559	 11.33	 5.60273e+00	 0.00000e+00	 9.44892e+01	 0.00000e+00
  0.847	  9.09	 4.12399e-01	 3.54001e-02	 1.15972e+00	 2.54155e-02
  0.476	  7.78	 1.91145e-01	 7.98772e-03	 3.37745e-01	 6.35387e-03
  0.078	  7.16	 2.59042e-02	 3.08616e-03	 2.86418e-01	 1.01662e-02
  0.005	  4.40	 2.14558e+00	 0.00000e+00	 2.08166e+01	 0.00000e+00
  0.688	  8.18	 2.55907e-01	 2.17847e-03	 4.47595e-01	 2.36001e-03
