zp	lmass	Fu	e_Fu	Fr	e_Fr
  1.739	 10.54	 5.20360e-01	 3.97570e-02	 3.62529e+00	 8.45972e-02
  1.752	  9.22	 3.85440e-01	 3.17693e-02	 6.86265e-01	 6.84402e-02
  1.041	  8.82	 6.08864e-02	 9.07695e-03	 2.09800e-01	 2.05139e-02
  1.567	  9.40	 6.84021e-01	 3.14063e-02	 1.37907e+00	 5.30094e-02
  1.020	  8.20	 2.39380e-01	 5.62771e-03	 3.53676e-01	 3.99386e-03
  1.335	  9.43	 8.85812e-01	 1.81539e-02	 1.69351e+00	 6.71694e-03
  1.430	  9.10	 4.25019e-01	 1.67016e-02	 7.61222e-01	 7.26156e-03
  1.323	  9.11	 6.11765e-01	 1.86985e-02	 1.13253e+00	 4.72001e-03
  1.430	  9.18	 2.10440e-01	 3.93940e-02	 5.40652e-01	 5.30094e-02
  1.516	 10.19	 7.22286e-01	 4.12094e-02	 2.58416e+00	 6.80771e-02
  1.766	 10.63	 7.00552e-01	 2.46893e-02	 4.88689e+00	 4.09189e-01
  1.221	 10.42	 6.58776e-01	 2.32370e-02	 4.09810e+00	 9.36741e-02
  1.794	  9.98	 5.70810e-01	 4.70186e-02	 1.53903e+00	 1.69013e-01
  1.908	  9.66	 6.79170e-01	 2.90462e-02	 1.41061e+00	 2.81385e-02
  1.592	  9.29	 6.36617e-01	 7.62464e-03	 1.19507e+00	 1.83354e-02
  1.685	  9.37	 2.19677e-01	 3.21324e-02	 6.52865e-01	 4.79263e-02
  1.491	  9.26	 3.56429e-01	 2.57785e-02	 8.45739e-01	 1.30708e-02
  1.277	  9.61	 1.16788e+00	 5.50063e-02	 2.67622e+00	 4.57478e-02
  1.864	  8.40	 1.03312e-01	 7.80618e-03	 2.04355e-01	 2.85016e-02
  1.277	  9.26	 3.70942e-01	 5.22832e-02	 1.06181e+00	 7.37048e-02
  1.466	  9.91	 1.00954e+00	 5.62771e-02	 3.39686e+00	 7.57018e-02
  1.879	  9.04	 1.52137e-01	 4.75632e-02	 3.01392e-01	 1.97878e-02
  1.893	  8.76	 1.29374e-01	 9.25849e-03	 2.47042e-01	 3.46740e-02
  1.794	 10.17	 4.47860e-01	 5.77294e-02	 2.35378e+00	 4.21171e-02
  1.442	  9.60	 9.28322e-01	 4.28432e-02	 1.92635e+00	 1.43416e-02
  1.822	  9.18	 8.54076e-01	 4.62925e-02	 1.31638e+00	 8.51418e-02
  1.996	  9.68	 8.86194e-01	 4.37509e-02	 1.63079e+00	 9.33111e-02
  1.020	  8.73	 2.90739e-01	 1.10739e-02	 5.65585e-01	 4.17540e-03
  1.879	  9.23	 2.93203e-01	 2.28739e-02	 5.68377e-01	 2.85016e-02
  1.893	  9.63	 4.46949e-01	 5.90002e-02	 1.11692e+00	 6.53540e-02
  1.000	  9.15	 1.28031e+00	 1.96062e-02	 2.19533e+00	 3.63078e-03
  1.071	  8.03	 1.53691e-01	 2.36001e-03	 2.14500e-01	 4.35694e-03
  1.822	  9.05	 1.13146e-01	 2.21478e-02	 1.65786e-01	 5.42802e-02
  1.394	  8.85	 2.92262e-01	 1.07108e-02	 5.16754e-01	 5.08309e-03
  1.541	  9.19	 5.18403e-02	 2.03324e-02	 2.63920e-01	 6.60802e-02
  1.000	  8.97	 3.17233e-01	 1.41600e-02	 1.00691e+00	 4.90155e-03
  1.430	 10.81	 1.94340e+00	 1.31253e-01	 1.14790e+01	 1.27077e-01
  1.466	 10.61	 1.44774e+00	 1.07290e-01	 7.89796e+00	 1.49225e-01
  1.739	  9.87	 8.69478e-01	 5.97263e-02	 2.41878e+00	 1.40148e-01
  1.908	  9.18	 4.49821e-01	 2.23293e-02	 1.14201e+00	 2.73216e-01
  1.156	  9.34	 8.61570e-01	 6.58987e-02	 2.02751e+00	 7.11633e-02
  1.794	  9.68	 7.10544e-01	 1.92431e-02	 1.68770e+00	 4.59294e-02
  1.504	  9.27	 2.60913e-01	 1.63385e-02	 6.58671e-01	 3.37663e-02
  1.645	  9.09	 2.26122e-01	 4.35694e-03	 4.51273e-01	 6.71694e-03
  1.822	  9.92	 3.01434e+00	 1.21450e-01	 5.41226e+00	 2.13671e-01
  1.739	  9.49	 7.94466e-01	 3.46740e-02	 1.58396e+00	 5.95448e-02
  1.382	  8.66	 1.95537e-01	 8.16926e-03	 3.54683e-01	 9.25849e-03
  1.739	  9.86	 1.29833e+00	 7.38864e-02	 2.90709e+00	 1.48317e-01
  1.113	  8.63	 2.87157e-01	 5.80925e-03	 4.45893e-01	 1.03477e-02
  1.145	  8.16	 9.98853e-02	 2.77755e-02	 2.16259e-01	 2.01508e-02
  1.632	  9.37	 1.99229e-01	 3.14063e-02	 4.87236e-01	 5.91817e-02
  1.780	  9.40	 2.19279e-01	 1.47047e-02	 2.99680e-01	 1.16185e-02
  1.658	  9.87	 7.37691e-01	 5.80925e-02	 1.92471e+00	 1.22539e-01
  1.712	  9.12	 3.78759e-01	 3.41293e-02	 5.98959e-01	 2.48708e-02
  1.850	  9.75	 7.29504e-01	 4.57478e-02	 1.65440e+00	 3.99386e-02
  1.454	  8.84	 1.91162e-01	 1.72462e-02	 4.15499e-01	 9.07695e-03
  1.300	  8.91	 2.80993e-01	 1.83354e-02	 6.05513e-01	 2.52339e-02
  1.020	  9.26	 1.55419e-01	 1.88801e-02	 6.58518e-01	 4.91971e-02
  1.645	  9.78	 8.29147e-01	 6.55356e-02	 1.87953e+00	 5.62771e-02
  1.879	  9.01	 2.59062e-01	 1.50677e-02	 4.45185e-01	 3.34032e-02
  1.221	  9.14	 5.92304e-01	 5.11940e-02	 1.23807e+00	 4.39324e-02
  1.243	  9.11	 2.51933e-02	 1.77908e-02	 1.44600e-01	 4.79263e-02
  1.966	 10.98	 4.52976e+00	 1.49225e-01	 1.79617e+01	 5.14663e-01
  1.685	  9.29	 5.71398e-01	 2.86832e-02	 1.11863e+00	 3.34032e-02
  1.893	 10.08	 1.00478e+00	 3.99386e-02	 2.92011e+00	 1.00936e-01
  1.698	  9.01	 2.19953e-01	 1.25262e-02	 4.49011e-01	 1.94247e-02
  1.277	  8.77	 3.48592e-01	 4.10278e-02	 6.40462e-01	 3.28586e-02
  1.442	 11.04	 3.32129e+00	 0.00000e+00	 2.00080e+01	 0.00000e+00
  1.210	 10.63	 9.72279e-01	 0.00000e+00	 8.18941e+00	 0.00000e+00
  1.850	  9.13	 5.70196e-01	 4.86525e-02	 9.28870e-01	 8.55049e-02
  1.879	  9.18	 4.58317e-01	 2.10585e-02	 9.09122e-01	 6.35387e-02
  1.394	  8.83	 6.93733e-01	 1.47047e-02	 9.56319e-01	 5.08309e-03
  1.312	 10.87	 2.64902e+00	 0.00000e+00	 1.72159e+01	 0.00000e+00
  1.071	  9.72	 4.51557e-02	 7.42495e-02	 1.80037e-01	 2.43988e-01
  1.113	 10.98	 1.38686e+00	 8.38710e-02	 9.76001e+00	 3.09161e-01
  1.289	  9.26	 9.07049e-01	 1.68831e-02	 1.64786e+00	 1.30708e-02
  1.632	  9.65	 3.45302e-01	 6.24494e-02	 1.00960e+00	 8.49603e-02
  1.864	  9.00	 2.76478e-01	 1.99693e-02	 4.14806e-01	 1.28893e-02
  1.177	  8.51	 1.49444e-01	 7.26156e-03	 2.65218e-01	 9.07695e-03
  1.221	  8.60	 1.42017e-01	 1.03477e-02	 3.43426e-01	 3.08616e-03
  1.020	  9.41	 7.96713e-01	 3.73970e-02	 2.17818e+00	 1.07834e-01
  1.966	 10.00	 1.34228e+00	 4.39324e-02	 3.60397e+00	 3.08253e-01
  1.632	  8.32	 1.65813e-01	 1.83354e-02	 2.97844e-01	 8.89541e-03
  1.836	 10.20	 1.13883e+00	 6.58987e-02	 2.94634e+00	 8.49603e-02
  1.864	 10.47	 3.33027e-01	 2.92278e-02	 2.07598e+00	 7.64279e-02
  1.592	  9.50	 4.88104e-01	 1.97878e-02	 9.58334e-01	 1.65201e-02
  1.645	  8.73	 1.17298e-01	 8.35080e-03	 2.21764e-01	 1.90616e-02
  1.605	  9.25	 1.63448e-01	 1.37970e-02	 4.47987e-01	 4.55663e-02
  1.712	  8.91	 2.10297e-01	 1.37970e-02	 4.23941e-01	 3.06801e-02
  1.850	 10.26	 4.23796e-01	 8.76834e-02	 2.44366e+00	 1.91705e-01
  1.221	  8.54	 1.57290e-01	 2.41447e-02	 3.43050e-01	 2.95909e-02
  1.725	  9.17	 1.07363e-01	 3.44924e-02	 3.85251e-01	 6.57171e-02
  1.051	 10.07	 1.99057e+00	 8.62310e-02	 6.99891e+00	 2.39813e-01
  1.698	 10.89	 1.03739e+00	 1.14914e-01	 5.63897e+00	 2.71945e-01
  1.300	  9.18	 4.36449e-01	 3.44924e-02	 1.05475e+00	 5.08309e-02
  1.199	  8.89	 7.14941e-01	 5.93633e-02	 1.34446e+00	 9.80311e-02
  1.289	  8.47	 1.54013e-01	 2.26924e-02	 3.31839e-01	 3.26770e-02
  1.406	  9.98	 5.36310e-01	 4.28432e-02	 2.42986e+00	 6.68064e-02
  1.232	  8.83	 1.46805e-01	 2.28739e-02	 3.35093e-01	 6.31756e-02
  1.289	  9.29	 9.42957e-01	 4.86525e-02	 1.77112e+00	 5.22832e-02
  1.529	  8.98	 3.39251e-01	 1.56124e-02	 7.75811e-01	 1.47047e-02
  1.808	  8.93	 3.71625e-01	 1.19816e-02	 6.33194e-01	 2.57785e-02
  1.850	  9.18	 7.77307e-01	 3.88494e-02	 1.31037e+00	 5.46432e-02
  1.592	  9.88	 1.14845e+00	 1.30708e-02	 2.70964e+00	 2.77755e-02
  1.685	 10.27	 1.24349e+00	 1.00210e-01	 4.22380e+00	 1.23628e-01
  1.335	  9.60	 1.80937e+00	 3.63078e-02	 3.32607e+00	 7.26156e-03
  1.752	  9.69	 1.54614e+00	 2.21478e-02	 2.90874e+00	 4.24801e-02
  1.199	  9.11	 3.30566e-01	 6.39017e-02	 7.10802e-01	 8.80464e-02
  1.725	 10.26	 2.96266e-01	 3.99386e-02	 1.69513e+00	 1.71010e-01
  1.922	  9.55	 4.61316e-01	 2.74124e-02	 1.11664e+00	 2.39632e-02
  1.879	  9.50	 1.22314e+00	 1.19453e-01	 1.42512e+00	 4.35694e-03
  1.255	  9.01	 1.97372e-01	 4.01201e-02	 3.83472e-01	 9.51265e-02
  1.966	  8.73	 2.89995e-01	 1.43416e-02	 4.06814e-01	 2.45078e-02
  1.893	  8.92	 1.81767e-01	 4.21171e-02	 3.77565e-01	 3.43109e-02
  1.879	 10.98	 6.44478e-01	 0.00000e+00	 5.62611e+00	 0.00000e+00
  1.808	  9.56	 1.18562e+00	 5.90002e-02	 2.21244e+00	 9.71234e-02
  1.041	  8.95	 1.27635e-01	 3.32216e-02	 3.87172e-01	 3.97570e-02
  1.752	 10.74	 3.26512e-01	 8.07849e-02	 1.89568e+00	 2.47619e-01
  1.808	  9.85	 7.64377e-01	 2.86832e-02	 2.06339e+00	 4.22986e-02
  1.166	  8.76	 3.36288e-01	 2.14216e-02	 5.97409e-01	 1.27077e-02
  1.794	  9.61	 9.13831e-01	 3.01355e-02	 1.81421e+00	 4.03017e-02
  1.210	 10.02	 4.42465e-01	 6.75325e-02	 2.71066e+00	 3.06075e-01
  1.685	  9.56	 8.06444e-01	 4.73817e-02	 1.64762e+00	 2.17847e-02
  1.822	  9.27	 8.08891e-01	 2.61416e-02	 1.27847e+00	 2.86832e-02
  1.113	  9.97	 8.37930e-01	 3.48555e-02	 3.76657e+00	 7.87879e-02
  1.166	  9.74	 2.21099e+00	 7.22525e-02	 4.79049e+00	 6.68064e-02
  1.850	 10.26	 1.37472e-01	 3.63078e-02	 7.90559e-01	 8.73203e-02
  1.822	  9.07	 6.96144e-01	 3.79417e-02	 1.14222e+00	 3.84863e-02
  1.103	 10.34	 2.30352e+00	 1.19634e-01	 9.64568e+00	 3.01355e-01
  1.850	  8.98	 3.33996e-01	 1.99693e-02	 5.63973e-01	 2.45078e-02
  1.836	 10.95	 1.12567e+00	 9.60341e-02	 5.52939e+00	 4.01020e-01
  1.442	 10.46	 4.08659e-01	 0.00000e+00	 3.33758e+00	 0.00000e+00
  1.124	  8.64	 1.18216e-01	 3.08616e-03	 2.74689e-01	 7.62464e-03
  1.145	  9.17	 4.04596e-01	 1.19816e-02	 1.03793e+00	 1.36154e-02
  1.030	  8.84	 2.63311e-01	 1.59754e-02	 6.20696e-01	 9.62157e-03
  1.822	 10.46	 1.91460e-01	 2.08770e-02	 1.62542e+00	 9.83942e-02
  1.430	  8.71	 1.24513e-01	 1.25262e-02	 2.80430e-01	 1.45231e-02
  1.893	  9.30	 3.72475e-01	 3.32216e-02	 6.64818e-01	 3.15878e-02
  1.850	  9.57	 8.20317e-01	 5.62771e-02	 1.72577e+00	 1.48862e-02
  1.632	  9.26	 5.34941e-01	 2.55970e-02	 9.31422e-01	 4.30247e-02
  1.221	  8.59	 2.29931e-01	 3.57632e-02	 4.60913e-01	 7.38864e-02
  1.210	 10.19	 3.56330e-01	 2.25108e-02	 1.75468e+00	 7.08002e-02
  1.156	  8.96	 4.82415e-01	 1.41600e-02	 8.19460e-01	 1.01662e-02
  1.266	  8.89	 8.89400e-02	 1.14370e-02	 2.67702e-01	 1.79724e-02
  1.712	  9.15	 2.63627e-01	 3.84863e-02	 5.51864e-01	 2.97724e-02
  1.145	  9.86	 1.47115e+00	 4.19355e-02	 4.71878e+00	 9.96649e-02
  1.725	  9.33	 6.89424e-01	 2.08770e-02	 1.38031e+00	 3.57632e-02
  1.323	  8.99	 4.56480e-01	 2.79570e-02	 8.80265e-01	 4.84709e-02
  1.030	  8.78	 1.01820e-01	 1.76093e-02	 3.77165e-01	 2.70493e-02
  1.466	  9.03	 3.84612e-01	 3.63078e-02	 7.16201e-01	 2.79570e-02
  1.358	  9.22	 6.74011e-01	 1.90616e-02	 1.43702e+00	 1.16185e-02
  1.937	  9.90	 5.39160e-01	 2.16031e-02	 1.09779e+00	 4.42955e-02
  1.780	  9.12	 3.39899e-01	 3.14063e-02	 7.08892e-01	 6.58987e-02
  1.893	  9.70	 1.34100e-01	 9.62157e-03	 4.38449e-01	 1.12554e-02
  1.504	  8.61	 2.92317e-01	 1.48862e-02	 4.71337e-01	 1.05293e-02
  1.418	  8.43	 1.36922e-01	 8.53233e-03	 2.59202e-01	 1.61570e-02
  1.000	  9.12	 1.37380e+00	 2.32370e-02	 2.32340e+00	 6.71694e-03
  1.243	  8.48	 1.68296e-01	 9.07695e-03	 2.60990e-01	 8.16926e-03
  1.232	  8.86	 2.49143e-01	 2.34185e-02	 5.83535e-01	 1.94247e-02
  1.232	  9.20	 4.81256e-01	 2.59601e-02	 1.26613e+00	 1.77908e-02
  1.454	  9.19	 3.07432e-01	 4.28432e-02	 6.24313e-01	 4.42955e-02
  1.752	  9.48	 1.12966e-01	 1.43416e-02	 4.39099e-01	 8.06033e-02
  1.966	  9.40	 2.35983e-01	 1.41600e-02	 4.60194e-01	 1.36154e-02
  1.850	  9.47	 5.23482e-01	 2.26924e-02	 9.88643e-01	 2.23293e-02
  1.516	  9.04	 4.44273e-01	 5.44617e-03	 6.80731e-01	 2.54155e-03
  1.418	  8.94	 3.17563e-01	 2.66862e-02	 6.92887e-01	 8.53233e-03
  1.879	  8.80	 2.12285e-01	 1.01662e-02	 3.28340e-01	 2.61416e-02
  1.289	  9.07	 3.51210e-01	 2.61416e-02	 7.65826e-01	 1.39785e-02
  1.166	  8.69	 1.53029e-01	 1.81539e-02	 3.50973e-01	 3.61263e-02
  1.996	  8.85	 1.99948e-01	 1.16185e-02	 3.53820e-01	 3.19509e-02
  1.010	  9.07	 1.11741e+00	 2.30555e-02	 2.11673e+00	 2.59601e-02
  1.134	  8.67	 2.38922e-01	 9.07695e-03	 4.91916e-01	 1.72462e-02
  1.996	  9.85	 5.06055e-01	 1.96062e-02	 1.47785e+00	 2.25108e-02
  1.836	  9.46	 9.32864e-01	 5.82740e-02	 1.70928e+00	 9.42188e-02
  1.221	 10.55	 1.04758e+00	 0.00000e+00	 7.33269e+00	 0.00000e+00
  1.850	 10.99	 2.45757e-01	 0.00000e+00	 3.09738e+00	 0.00000e+00
  1.442	 10.49	 6.55697e-01	 3.86678e-02	 4.47247e+00	 7.87879e-02
  1.166	  8.55	 1.92146e-01	 2.92278e-02	 3.93221e-01	 5.17386e-02
  1.134	 10.67	 2.10105e+00	 1.06745e-01	 1.15095e+01	 3.59266e-01
  1.739	  9.49	 8.43979e-02	 1.45231e-02	 3.23015e-01	 1.61570e-02
  1.030	  8.33	 1.19330e-01	 6.17233e-03	 2.48911e-01	 9.07695e-03
  1.794	  9.51	 6.30438e-01	 6.88033e-02	 1.45010e+00	 7.26156e-02
  1.266	  8.50	 4.26559e-01	 5.26463e-03	 5.94776e-01	 7.98772e-03
  1.794	  8.44	 2.35315e-01	 5.80925e-03	 3.47184e-01	 1.56124e-02
  1.255	  8.30	 1.79665e-01	 1.16185e-02	 2.93017e-01	 4.53848e-03
  1.893	  9.13	 2.53299e-01	 3.19509e-02	 4.69344e-01	 3.77601e-02
  1.134	  9.66	 1.00311e+00	 4.46586e-02	 2.84627e+00	 4.82894e-02
  1.020	 10.41	 2.99328e-01	 0.00000e+00	 2.87934e+00	 0.00000e+00
  1.124	  8.79	 1.14760e-01	 1.79724e-02	 3.03176e-01	 3.66709e-02
  1.346	  8.87	 3.03217e-01	 2.52339e-02	 6.10363e-01	 1.08923e-02
  1.103	 10.23	 2.63109e-01	 0.00000e+00	 2.18707e+00	 0.00000e+00
  1.103	  8.74	 2.34307e-01	 9.62157e-03	 5.29150e-01	 8.71387e-03
  1.879	  9.63	 5.34970e-01	 3.72155e-02	 1.31335e+00	 7.08002e-03
  1.605	  9.41	 5.18784e-01	 7.44310e-03	 1.15372e+00	 1.45231e-02
  1.156	  9.61	 1.96219e+00	 2.59601e-02	 4.42846e+00	 1.57939e-02
  1.908	  9.28	 3.50089e-01	 1.72462e-02	 7.12098e-01	 6.89848e-03
  1.739	 10.04	 3.09585e+00	 6.57171e-02	 6.40637e+00	 1.44505e-01
  1.277	  9.59	 4.43859e-01	 3.66709e-02	 1.78537e+00	 7.95141e-02
  1.071	  8.61	 1.77586e-01	 1.79724e-02	 3.94477e-01	 2.95909e-02
  1.030	  8.48	 1.37001e-01	 6.53540e-03	 3.30901e-01	 4.35694e-03
  1.794	 11.09	 1.35138e+00	 0.00000e+00	 9.00971e+00	 0.00000e+00
  1.864	  9.00	 4.33824e-01	 9.62157e-03	 5.63203e-01	 3.63078e-03
  1.752	  9.53	 7.05657e-01	 1.94247e-02	 1.59438e+00	 3.03170e-02
  1.780	  9.47	 1.11658e+00	 1.36154e-02	 1.79938e+00	 1.36154e-02
  1.082	  9.18	 7.31504e-01	 2.28739e-02	 1.46323e+00	 1.65201e-02
  1.725	  9.68	 4.87799e-01	 2.36001e-02	 1.28577e+00	 4.97417e-02
  1.442	  9.00	 3.04142e-01	 1.36154e-02	 6.20831e-01	 3.26770e-03
  1.504	  9.89	 1.14254e+00	 3.32216e-02	 3.00556e+00	 4.52032e-02
  1.454	  9.68	 5.98999e-01	 1.30708e-02	 1.63126e+00	 1.01662e-02
  1.166	 10.37	 8.12678e-01	 0.00000e+00	 5.15691e+00	 0.00000e+00
  1.177	  8.98	 2.06158e-01	 6.71694e-03	 4.93271e-01	 6.71694e-03
  1.794	  9.00	 1.90140e-01	 2.05139e-02	 3.83559e-01	 2.32370e-02
  1.752	  9.83	 7.98862e-01	 1.23447e-02	 1.59810e+00	 3.81232e-02
  1.966	  9.49	 3.10752e-01	 1.90616e-02	 6.00607e-01	 2.19662e-02
  1.996	  9.18	 2.94268e-01	 5.08309e-03	 2.74801e-01	 4.73817e-02
  1.243	  8.73	 2.04081e-01	 7.80618e-03	 3.94760e-01	 2.17847e-03
  1.864	  9.00	 1.70505e-01	 2.46893e-02	 3.55687e-01	 9.44003e-03
  1.658	  9.44	 9.63271e-01	 2.34185e-02	 1.76391e+00	 4.53848e-03
  1.491	  9.68	 7.96561e-01	 5.13755e-02	 2.03839e+00	 2.95909e-02
  1.113	  9.24	 9.01490e-02	 2.37816e-02	 3.87375e-01	 4.82894e-02
  1.221	  9.31	 3.99782e-01	 3.32216e-02	 1.01717e+00	 2.99539e-02
  1.312	  9.65	 4.55445e-01	 3.95755e-02	 1.47876e+00	 4.57478e-02
  1.156	  9.78	 1.84136e+00	 6.82587e-02	 4.24119e+00	 8.26003e-02
  1.504	 10.00	 2.17195e-01	 4.70186e-02	 1.26849e+00	 8.51418e-02
  1.382	  8.83	 1.66297e-01	 1.08923e-03	 3.40476e-01	 1.99693e-03
  1.041	  8.83	 7.22747e-01	 1.77908e-02	 1.14169e+00	 7.20710e-02
