zp	lmass	Fu	e_Fu	Fr	e_Fr
  3.248	 10.47	 4.18506e+00	 5.48248e-02	 5.29313e+00	 1.48862e-02
  3.227	  9.61	 4.97936e-01	 2.36001e-03	 7.46902e-01	 6.17233e-03
  3.399	  9.42	 2.79202e-01	 9.07695e-04	 3.39740e-01	 3.81232e-03
  7.329	  9.14	 5.92224e-01	 1.30708e-02	 4.72459e-01	 4.35694e-03
  3.061	  9.13	 1.71089e-01	 1.27077e-03	 2.61748e-01	 3.99386e-03
  8.770	  9.28	 2.37112e-01	 1.36517e-01	 4.10518e-01	 8.26003e-02
  4.212	  9.74	 2.58521e-01	 5.99079e-03	 1.54517e+00	 1.78453e-01
  3.884	  8.71	 1.45878e-01	 3.08616e-03	 5.46378e-01	 1.08923e-02
  3.021	  9.29	 2.35085e-01	 2.17847e-02	 5.09867e-01	 1.12373e-01
  6.243	  8.83	 8.97747e-02	 6.80771e-02	 1.58325e-01	 2.03687e-01
  3.061	 10.04	 2.36583e-01	 5.44617e-04	 7.07508e-01	 4.28432e-02
  3.884	  9.77	 1.18552e-01	 1.43416e-02	 1.10801e+00	 6.71694e-02
  4.083	 10.30	 4.38428e-01	 1.65201e-02	 1.83990e+00	 2.07862e-01
  3.143	  9.60	 4.19166e-01	 4.90155e-03	 5.54431e-01	 1.54671e-01
  3.143	  9.95	 5.56649e-01	 3.50370e-02	 7.92944e-01	 8.40526e-02
  4.730	  9.84	 1.47209e-01	 6.57171e-02	 5.42747e-01	 1.30708e-01
  4.134	  9.47	 2.19815e-01	 7.08002e-03	 8.63479e-01	 8.38710e-02
  4.874	 11.16	 3.88464e-01	 2.59782e-01	 2.57457e+00	 1.18999e+00
  3.061	  9.96	 4.96912e-01	 5.77294e-02	 9.90524e-01	 1.63385e-01
  3.377	  9.99	 2.92381e-01	 1.14370e-02	 5.17884e-01	 1.32523e-02
  3.601	  9.99	 2.08144e-01	 8.16926e-03	 6.29490e-01	 3.26770e-02
  3.082	  9.51	 3.20997e-01	 4.22986e-02	 4.15960e-01	 5.39171e-02
  4.758	 10.28	 1.41035e-01	 4.13909e-02	 2.65934e-01	 2.99539e-02
  5.822	  8.73	 2.45924e-01	 6.35387e-03	 8.62721e-01	 1.05656e-01
  3.443	  9.34	 8.64133e-02	 2.90462e-03	 1.26368e-01	 6.71694e-03
  3.601	  9.87	 4.96880e-01	 7.08002e-03	 8.39981e-01	 2.79570e-02
  4.397	 11.24	 1.53787e+00	 5.04678e-02	 6.20446e+00	 1.04385e-01
  3.041	 10.14	 8.16465e-01	 3.10432e-02	 1.61850e+00	 2.24019e-01
  3.021	  9.36	 2.58876e-01	 5.10125e-02	 3.23607e-01	 5.22832e-02
  3.578	  9.87	 3.03140e-01	 7.08002e-03	 4.76500e-01	 3.44924e-03
  3.670	 10.85	 4.58949e-01	 9.98465e-02	 2.43403e+00	 2.67044e-01
  5.788	 11.01	 9.40681e-01	 7.60649e-02	 4.44360e+00	 9.34744e-01
  3.670	 10.19	 3.77554e-01	 3.59447e-02	 9.96032e-01	 5.73663e-02
  3.021	 10.84	 1.00804e+00	 1.45957e-01	 3.09625e+00	 8.50510e-01
  5.268	  9.06	 1.45199e+00	 1.45413e-01	 9.65969e-02	 2.54155e-03
  3.624	  9.86	 2.47090e-01	 4.53848e-03	 3.53187e-01	 5.44617e-03
  4.758	 10.50	 4.25560e-01	 3.32216e-02	 1.12755e+00	 7.33418e-02
  3.421	  9.84	 1.37651e+00	 1.19816e-02	 2.46803e+00	 1.18182e-01
  3.123	  8.97	 1.43376e-01	 1.08923e-03	 2.04310e-01	 4.39324e-02
  9.634	  9.26	 1.68704e-01	 7.26156e-04	 9.50883e-02	 1.99693e-03
  7.124	  8.89	 1.06082e-01	 1.54308e-02	 9.33869e-03	 2.54155e-03
  3.001	  9.84	 3.33553e-01	 3.26770e-03	 8.10176e-01	 6.13602e-02
  4.058	  9.11	 1.88911e-01	 1.85170e-02	 4.09759e-01	 2.39632e-02
  3.312	  9.85	 6.66085e-01	 1.32523e-02	 1.17920e+00	 3.46740e-02
  4.644	 10.23	 2.70480e-01	 1.83354e-02	 9.72875e-01	 1.18000e-02
  9.581	  8.92	 1.14308e-01	 1.25262e-02	 6.53039e-03	 2.72309e-03
  3.248	  9.45	 2.13580e-01	 1.74277e-02	 2.90492e-01	 5.80925e-03
  9.581	  9.11	 3.02738e-02	 1.63385e-03	 2.07702e-01	 9.44003e-03
  4.370	  9.86	 2.15875e-01	 1.92431e-02	 6.24865e-01	 2.92278e-02
  6.767	      	 9.89598e-02	 6.09971e-02	 2.56205e-01	 2.66862e-02
  6.538	  8.29	 3.43320e-02	 4.72001e-03	 5.37933e-07	 0.00000e+00
  3.465	 10.30	 5.93378e-01	 6.09971e-02	 1.59309e+00	 1.29256e-01
  4.008	  9.98	 3.34537e-01	 1.07108e-02	 8.06385e-01	 3.30401e-02
  3.443	  9.59	 2.31724e-01	 2.46893e-02	 4.88151e-01	 1.83354e-02
  3.670	  9.57	 2.29692e-01	 3.63078e-03	 4.10220e-01	 4.53848e-03
  5.688	 11.23	 6.20108e-01	 9.25849e-02	 3.25065e+00	 2.64321e-01
  3.555	  9.23	 9.20839e-02	 1.81539e-03	 2.29572e-01	 7.44310e-03
  3.021	 10.34	 1.03878e+00	 1.07108e-02	 2.65062e+00	 1.27803e-01
  3.884	 11.64	 2.75961e+01	 2.19662e-02	 5.65933e+01	 7.26156e-03
  3.123	  9.93	 1.53457e+00	 2.23293e-02	 3.07729e+00	 7.71541e-02
  3.001	 10.21	 8.10437e-01	 6.82587e-02	 1.71406e+00	 5.11940e-02
  6.963	  9.12	 2.84103e-01	 8.04218e-02	 1.63585e-02	 1.99693e-03
  5.458	 11.28	 1.61957e+00	 1.26533e-01	 5.04283e+00	 7.08002e-02
  3.001	  9.19	 1.44077e-01	 9.98465e-03	 2.61688e-01	 5.91817e-02
  3.001	  9.42	 5.84142e-01	 1.96062e-02	 6.85281e-01	 8.89541e-02
  3.248	 10.20	 6.75536e-02	 2.01508e-02	 6.17893e-01	 7.57018e-02
  3.123	  9.04	 3.46542e-01	 6.44464e-02	 4.67619e-01	 5.80925e-03
  3.227	  9.56	 4.05870e-01	 3.06801e-02	 5.48691e-01	 4.35694e-03
  9.634	  9.28	 3.33246e-02	 3.63078e-03	 3.52380e-08	 0.00000e+00
  9.581	  9.16	 2.85140e-01	 5.93633e-02	 2.54232e-01	 7.22525e-02
  9.581	  8.59	 7.25590e-02	 1.18000e-02	 1.71295e-02	 1.74277e-02
  9.218	  9.18	 3.86417e-01	 5.55509e-02	 1.66267e-01	 2.30555e-02
  3.061	  9.27	 3.42741e-01	 6.33571e-02	 4.79045e-01	 6.77141e-02
  3.061	  9.04	 4.29725e-01	 6.58987e-02	 6.35880e-01	 1.48680e-01
  6.923	  9.46	 7.29460e-01	 4.95602e-02	 6.37732e-01	 3.44924e-02
  4.561	 10.94	 1.55902e+00	 5.39171e-02	 4.68592e+00	 5.26463e-02
  3.532	 10.07	 1.42251e+00	 6.78956e-02	 1.83045e+00	 7.24341e-02
  3.123	  9.37	 2.53076e-01	 5.44617e-04	 3.64991e-01	 9.98465e-03
  3.421	  8.86	 1.62378e-01	 2.72309e-03	 1.54750e-01	 9.07695e-04
  4.933	 10.42	 4.18600e-01	 1.08197e-01	 8.74339e-01	 3.42383e-01
  6.065	 11.23	 3.13849e+00	 4.26617e-02	 6.42147e+00	 1.13643e-01
  5.331	 10.07	 6.70943e+00	 3.63078e-03	 3.62855e+00	 1.47047e-02
  3.860	 11.17	 7.03304e+00	 1.37988e+00	 1.55640e+01	 2.44515e+00
  5.331	 10.07	 6.23579e+00	 5.62771e-03	 3.36684e+00	 1.08923e-03
  3.717	 10.21	 1.50883e-01	 3.30401e-02	 4.86699e-01	 7.02556e-02
  3.958	  9.75	 6.02223e-01	 5.39171e-02	 6.66462e-01	 1.05293e-02
  3.532	 10.92	 6.92473e-01	 4.01201e-02	 4.28033e+00	 3.71973e-01
  3.269	  9.79	 2.25935e-01	 1.83354e-02	 5.61983e-01	 2.10585e-02
  3.206	 10.08	 1.17994e+00	 1.61570e-02	 2.11618e+00	 8.35080e-03
  5.555	 11.02	 2.58580e+00	 3.81595e-01	 5.10891e+00	 4.46586e-02
  4.758	 10.32	 5.02642e-01	 2.23293e-02	 1.22214e+00	 3.10432e-02
  5.331	  9.10	 3.23514e-01	 1.50677e-02	 2.60877e-01	 2.21478e-02
  3.601	  9.78	 8.27535e-01	 1.16185e-02	 1.12829e+00	 4.52032e-02
  3.206	  9.45	 1.55088e-01	 2.16031e-02	 3.47803e-01	 3.72155e-02
  3.001	  9.40	 1.63309e-01	 1.34339e-02	 8.12866e-02	 1.50677e-02
  3.102	  9.59	 2.35948e-01	 2.72309e-03	 4.64860e-01	 1.05293e-02
  3.333	  9.84	 2.57557e-01	 5.80925e-03	 5.82784e-01	 3.23139e-02
  3.421	  9.63	 4.09283e-01	 7.26156e-03	 6.82028e-01	 1.27077e-02
  5.331	  9.82	 3.39734e+00	 2.72309e-03	 1.74895e+00	 1.01662e-02
  3.421	  8.80	 1.37735e-01	 2.72309e-03	 1.24493e-01	 1.81539e-03
  3.206	  9.31	 1.94329e-01	 6.71694e-03	 2.81319e-01	 6.35387e-03
  3.061	  9.80	 2.25611e-01	 1.30708e-02	 7.02088e-01	 4.12094e-02
  4.370	 11.04	 3.47261e+00	 1.48426e+00	 2.61156e+01	 9.86283e+00
  6.767	  4.28	 5.45314e-01	 8.36895e-02	 7.33280e-01	 2.98269e-01
  3.206	 10.25	 8.04664e-02	 2.92278e-02	 5.15088e-01	 9.13141e-02
  3.061	  9.77	 2.35321e-01	 3.17693e-02	 6.68746e-01	 5.39171e-02
  3.248	  9.84	 1.58943e+00	 2.12401e-02	 2.17963e+00	 3.32216e-02
  9.581	  8.93	 1.83866e-01	 5.44617e-03	 3.91631e-01	 6.35387e-03
  3.206	  9.75	 1.99334e-01	 1.72462e-02	 4.16055e-01	 1.34339e-02
  3.021	  9.64	 2.07569e-01	 9.07695e-03	 6.07745e-01	 4.84709e-02
  3.021	  9.22	 2.24702e-01	 9.98465e-03	 2.51327e-01	 2.79570e-02
  6.767	 10.27	 3.44359e-01	 1.08923e-02	 1.06633e+00	 1.27622e-01
  5.555	 10.28	 3.49300e-01	 5.82740e-02	 6.86671e-01	 1.59028e-01
  7.124	  8.77	 2.55575e-01	 6.35387e-03	 6.51613e-02	 4.53848e-03
  7.003	  9.43	 4.53161e-01	 4.32063e-02	 3.59296e-01	 9.31295e-02
  7.205	  8.55	 6.54274e-02	 4.35694e-03	 5.21159e-02	 3.95755e-02
  3.836	  9.77	 3.91242e-01	 1.39240e-01	 7.16444e-01	 6.89848e-03
  9.634	  9.06	 1.66593e-01	 1.65201e-02	 3.35716e-02	 3.63078e-03
  3.185	 10.11	 1.04113e-01	 5.80925e-03	 5.85492e-01	 9.16772e-02
  4.816	 10.41	 1.89193e-01	 1.83354e-02	 9.13130e-01	 2.81385e-02
  3.041	 10.16	 8.72346e-01	 1.89708e-01	 1.87167e+00	 1.65382e-01
  3.185	  9.55	 3.25690e-01	 4.90155e-03	 6.20086e-01	 3.26770e-03
  3.082	  9.48	 3.39099e-01	 9.25849e-03	 7.61567e-01	 4.10278e-02
  9.218	  9.01	 2.87539e-01	 9.62157e-03	 4.60161e-01	 2.97724e-02
  3.884	  9.84	 6.69861e-02	 4.12094e-02	 4.65074e-01	 8.29633e-02
  4.160	 10.61	 9.42965e-01	 1.14007e-01	 1.90316e+00	 5.21017e-02
  3.860	 10.02	 1.82101e-01	 4.53848e-03	 5.87148e-01	 3.30401e-02
  3.001	 10.61	 1.31741e+00	 7.15264e-02	 4.06230e+00	 4.74180e-01
  4.478	  9.95	 2.52332e-01	 5.80925e-03	 5.77283e-01	 3.63078e-03
  4.212	  9.96	 2.28281e-01	 1.97878e-02	 6.17814e-01	 1.88801e-02
  3.290	  8.94	 1.61043e-01	 3.44924e-03	 2.42968e-01	 5.80925e-03
  3.377	  8.70	 1.62162e-01	 1.99693e-03	 2.27896e-01	 1.76093e-02
  4.058	 10.88	 2.54583e-01	 1.09468e-01	 2.23275e+00	 3.29493e-01
  3.102	  9.58	 2.99792e-01	 5.13755e-02	 3.98558e-01	 3.59447e-02
  5.588	 10.15	 2.18049e-01	 7.18895e-02	 8.07170e-01	 3.97570e-02
  3.082	  9.51	 3.33927e-01	 9.44003e-03	 4.58967e-01	 4.72001e-02
  3.983	 10.06	 5.14275e-01	 3.63078e-04	 1.28189e+00	 2.90462e-02
  3.061	  9.42	 2.16746e-01	 3.72155e-02	 2.80145e-01	 1.56124e-02
  3.102	  9.31	 2.84521e-01	 2.55970e-02	 3.58810e-01	 6.71694e-02
  3.021	  8.64	 1.46810e-01	 6.44464e-02	 2.01413e-01	 1.01662e-02
  3.884	  9.65	 1.37616e-01	 1.07108e-02	 2.69810e-01	 6.17233e-03
  3.377	  9.54	 1.26250e-01	 1.34339e-02	 3.62348e-01	 3.23139e-02
  3.041	  9.70	 1.21055e+00	 5.97263e-02	 1.24744e+00	 2.89918e-01
  3.041	  9.39	 3.20207e-01	 6.20863e-02	 4.13619e-01	 1.34339e-02
  6.923	  9.13	 4.28225e-01	 7.31602e-02	 3.95319e-01	 3.21324e-02
  3.206	  9.35	 3.05058e-01	 2.52339e-02	 5.37254e-01	 1.05293e-02
  3.269	 10.18	 2.02474e+00	 8.89541e-03	 1.97876e+00	 2.52339e-02
  3.377	  9.41	 1.85582e-01	 1.32523e-02	 2.58765e-01	 3.99386e-03
  3.021	  9.48	 2.62583e-01	 5.73663e-02	 2.91898e-01	 4.55663e-02
  4.083	 10.01	 4.47127e-01	 1.88801e-02	 9.06040e-01	 1.03477e-02
  3.041	  9.15	 1.03770e-01	 7.62464e-03	 2.91166e-01	 1.65201e-02
  3.102	  9.41	 3.04561e-01	 1.63385e-02	 3.68030e-01	 1.65201e-02
  4.370	 10.24	 9.31887e-01	 7.80618e-03	 4.35127e+00	 5.08309e-02
  3.123	  9.14	 2.01189e-01	 3.26770e-03	 3.23556e-01	 2.25108e-02
  3.206	  9.20	 1.24639e-01	 9.25849e-03	 2.86356e-01	 1.52493e-02
  3.812	  9.58	 3.40658e-01	 7.22525e-02	 5.16090e-01	 2.48708e-02
  3.143	  9.35	 1.07710e-01	 1.63385e-03	 1.73021e-01	 1.32523e-02
  3.443	  9.76	 3.26785e-01	 3.54001e-02	 5.30464e-01	 8.76834e-02
  3.061	  8.97	 3.21312e-02	 7.44310e-03	 1.26365e-01	 3.08616e-03
  3.082	  9.44	 2.34785e-01	 1.81539e-02	 4.76311e-01	 5.04678e-02
  3.021	  9.27	 5.26460e-02	 5.62771e-03	 1.97473e-01	 2.45078e-02
  3.061	 10.32	 8.36960e-01	 2.04413e-01	 2.45323e+00	 4.21171e-02
  5.588	 10.88	 8.63763e-01	 1.34339e-02	 2.38342e+00	 6.77141e-02
  3.333	  9.96	 1.21857e-01	 7.80618e-03	 4.66828e-01	 3.06801e-02
  4.370	 11.09	 3.89093e-01	 6.80771e-02	 2.55697e+00	 1.76637e-01
  4.478	  9.83	 1.35467e-01	 7.62464e-03	 4.13045e-01	 8.35080e-03
  4.370	  8.29	 9.74930e-03	 3.41293e-02	 2.13874e-01	 3.22595e-01
  3.001	  9.69	 3.86649e-01	 3.08616e-03	 8.09969e-01	 1.00936e-01
  4.343	 10.61	 4.99995e-01	 4.35694e-02	 1.80079e+00	 8.27818e-02
  3.693	  8.90	 1.79519e-01	 1.32523e-02	 1.41168e-01	 1.28893e-02
  3.021	  9.60	 1.34152e-01	 2.61416e-02	 2.98525e-01	 6.51725e-02
  3.555	  9.66	 3.05182e-01	 1.19816e-02	 7.17370e-01	 4.17540e-02
  3.624	  9.44	 1.89880e-01	 7.26156e-03	 3.57141e-01	 1.01662e-02
  3.041	 10.70	 7.77263e-01	 3.66709e-02	 2.76240e+00	 1.46139e-01
  3.123	  8.00	 9.37961e-02	 1.03477e-02	 6.03192e-02	 5.26463e-03
  3.740	  9.84	 2.32431e-01	 1.72462e-02	 3.84449e-01	 5.90002e-02
  9.634	      	 2.19633e-02	 2.85016e-02	 1.49089e-01	 6.84402e-02
  4.160	  9.49	 2.31562e-01	 9.44003e-03	 2.60755e-01	 9.25849e-03
  3.812	  8.70	 4.27357e-01	 1.77908e-01	 3.04024e-01	 7.49756e-02
  3.764	  9.48	 1.83366e-01	 4.53848e-03	 4.09338e-01	 6.53540e-03
  3.884	  9.85	 1.61353e-01	 4.95602e-02	 4.20967e-01	 6.02710e-02
  3.021	  9.48	 1.69410e-01	 3.99386e-03	 2.93361e-01	 2.79570e-02
  3.355	  8.50	 1.40235e-01	 2.36001e-03	 8.58313e-02	 3.26770e-03
  4.264	 10.43	 1.39069e-01	 1.94247e-02	 7.87175e-01	 6.19048e-02
  3.693	  9.16	 1.66950e-01	 1.90616e-02	 1.35562e-01	 2.50524e-02
  3.333	  9.16	 1.00764e-01	 1.39785e-02	 2.32346e-01	 1.15640e-01
  3.001	  9.47	 3.46486e-01	 2.03505e-01	 7.81486e-01	 1.59391e-01
  3.740	  9.23	 2.37120e-01	 6.86218e-02	 3.81475e-01	 2.83201e-02
  3.333	  9.90	 3.91148e-01	 2.75939e-02	 6.83041e-01	 1.21450e-01
  4.008	  9.49	 5.16555e-01	 2.72309e-03	 5.39407e-01	 1.54308e-02
  3.601	 10.33	 6.62098e-01	 2.37816e-02	 1.71551e+00	 5.80925e-02
  5.394	  9.65	 2.61665e-01	 1.12917e-01	 4.18567e-01	 1.36154e-01
  3.693	  9.43	 2.05518e-01	 1.32523e-02	 4.57242e-01	 1.47047e-02
  3.421	  9.05	 5.56660e-02	 2.90462e-03	 1.23160e-01	 9.62157e-03
  3.601	  9.20	 1.97057e-02	 1.88801e-02	 1.27265e-01	 4.08463e-02
  3.102	  8.99	 1.22456e-01	 3.57632e-02	 1.51424e-01	 1.32523e-02
  3.312	  9.01	 1.49602e-01	 2.08770e-02	 1.36796e-01	 9.62157e-03
  4.644	  9.31	 2.77360e-01	 1.07108e-02	 3.19754e-01	 3.44924e-03
  3.312	  9.13	 1.43087e-01	 4.41140e-02	 1.21932e-01	 1.23447e-02
  4.478	 11.22	 3.62832e-01	 1.09286e-01	 2.93317e+00	 2.22748e-01
  3.487	  9.38	 1.36235e-01	 4.41140e-02	 2.53976e-01	 9.65788e-02
  4.561	 10.37	 1.80062e-01	 3.10432e-02	 8.24249e-01	 3.68524e-02
  3.510	  8.39	 1.08064e-01	 4.53848e-03	 1.14431e-01	 9.07695e-04
  3.333	  9.95	 5.17419e-01	 7.62464e-03	 1.02304e+00	 1.90616e-02
  3.021	  9.34	 1.89582e-01	 3.46740e-02	 2.72000e-01	 4.53848e-03
  5.299	  9.18	 5.82515e-01	 3.63078e-03	 3.38932e-01	 1.05293e-02
  3.983	 10.15	 2.66297e-01	 1.03477e-02	 8.44574e-01	 3.41293e-02
  3.001	  9.59	 1.96434e-01	 9.98465e-03	 3.92988e-01	 3.43109e-02
  3.601	  9.28	 1.03961e-01	 5.44617e-03	 2.46674e-01	 1.07108e-02
  3.465	  9.44	 1.46747e-01	 1.45231e-03	 2.12151e-01	 9.44003e-03
  3.061	  9.30	 1.45658e-01	 3.19509e-02	 2.50441e-01	 1.01662e-02
  3.788	  9.18	 8.36931e-02	 1.45231e-03	 1.55609e-01	 3.63078e-03
  3.764	  8.80	 3.43914e-01	 1.81539e-03	 2.86212e-01	 3.44924e-02
  3.578	 10.90	 1.05046e+00	 7.00741e-02	 4.34488e+00	 2.62869e-01
  3.532	  9.19	 1.67704e-01	 7.80618e-03	 1.83799e-01	 8.71387e-03
  3.443	  9.01	 1.88779e-01	 3.08616e-03	 1.96782e-01	 1.63385e-03
  3.532	  9.47	 2.07241e-01	 2.17847e-03	 4.50682e-01	 4.53848e-03
  4.505	 10.09	 4.57624e-01	 6.82587e-02	 9.98719e-01	 7.26156e-03
  3.041	  8.88	 4.94730e-02	 1.32523e-02	 1.77620e-01	 2.86832e-02
  3.041	  9.62	 3.94070e-01	 9.07695e-03	 8.67041e-01	 1.05293e-02
  3.248	 10.65	 4.48605e-01	 1.20905e-01	 1.83407e+00	 4.62743e-01
  3.001	  9.22	 2.23004e-01	 4.59294e-02	 4.15779e-01	 1.99693e-02
  6.923	 10.03	 5.22418e+00	 0.00000e+00	 2.87230e+00	 0.00000e+00
  3.377	 10.08	 8.01524e-01	 1.81539e-02	 1.44282e+00	 5.06494e-02
  3.933	  9.28	 1.84048e-01	 7.44310e-03	 2.71695e-01	 1.16185e-02
  3.061	  8.94	 2.07619e-01	 2.41447e-02	 2.43058e-01	 1.07108e-02
  3.248	  9.11	 8.82276e-02	 2.17847e-03	 1.55593e-01	 1.03477e-02
  3.082	  8.89	 1.09987e-01	 5.26463e-03	 1.39508e-01	 3.79417e-02
  3.041	  9.81	 5.93811e-01	 6.42648e-02	 9.88295e-01	 6.44464e-02
  3.601	  9.27	 6.29476e-02	 6.35387e-03	 1.41856e-01	 2.59601e-02
