zp	lmass	Fu	e_Fu	Fr	e_Fr
  1.232	  8.05	 1.92106e-01	 1.10739e-02	 2.21055e-01	 7.80618e-03
  1.879	  9.65	 1.43829e+00	 3.08616e-03	 2.41854e+00	 3.81232e-03
  1.937	  9.23	 2.79786e-01	 1.96062e-02	 6.85339e-01	 6.49910e-02
  1.554	  9.78	 2.65654e-01	 3.95755e-02	 8.60259e-01	 5.86371e-02
  1.794	  8.38	 1.00438e-01	 5.99079e-03	 1.65197e-01	 8.53233e-03
  1.922	  8.62	 1.46836e-01	 5.26463e-03	 2.38683e-01	 5.99079e-03
  1.041	  9.24	 7.38806e-01	 1.99693e-02	 1.86621e+00	 3.99386e-02
  1.020	 10.80	 2.22090e+00	 1.52130e-01	 1.36135e+01	 4.70005e-01
  1.277	  8.65	 2.07569e-01	 2.48708e-02	 3.53639e-01	 1.08923e-02
  1.061	  9.92	 3.08555e+00	 6.20863e-02	 7.85567e+00	 1.19090e-01
  1.346	  8.76	 2.28502e-01	 8.53233e-03	 3.96964e-01	 5.08309e-03
  1.658	  9.13	 4.05268e-01	 2.12401e-02	 6.82699e-01	 2.57785e-02
  1.289	  8.73	 1.85645e-01	 1.56124e-02	 3.69947e-01	 7.26156e-03
  1.836	  9.42	 9.12234e-01	 5.01048e-02	 1.64882e+00	 4.17540e-03
  1.922	  8.64	 9.50727e-01	 5.99079e-03	 6.40172e-01	 1.50496e-01
  1.221	  8.10	 1.16813e-01	 1.10739e-02	 1.85788e-01	 5.44617e-03
  1.712	 11.06	 2.47865e+00	 0.00000e+00	 1.31561e+01	 0.00000e+00
  1.041	  9.15	 8.83336e-01	 5.44617e-03	 1.54590e+00	 2.17847e-02
  1.266	  8.46	 2.02625e-01	 1.81539e-03	 3.38250e-01	 3.44924e-03
  1.346	  8.46	 1.84623e-01	 9.80311e-03	 3.56918e-01	 3.63078e-03
  1.255	  9.19	 4.65713e-01	 3.39478e-02	 9.83455e-01	 9.25849e-03
  1.156	  9.12	 6.65834e-01	 9.98465e-03	 1.43292e+00	 1.34339e-02
  1.442	 10.04	 4.98601e-01	 1.90616e-02	 1.58185e+00	 2.48708e-02
  1.430	  8.59	 1.62871e-01	 8.89541e-03	 2.43337e-01	 1.59754e-02
  1.671	  8.57	 1.02491e-01	 3.81232e-03	 1.69290e-01	 6.35387e-03
  1.685	  8.44	 1.51330e-01	 1.10739e-02	 2.26685e-01	 1.14370e-02
  1.879	 10.23	 1.79271e+00	 5.15571e-02	 5.06690e+00	 4.95602e-02
  1.567	  9.47	 5.45125e-01	 4.06647e-02	 1.31235e+00	 6.28125e-02
  1.430	 10.95	 7.22896e-01	 0.00000e+00	 6.22102e+00	 0.00000e+00
  1.266	  8.14	 1.13559e-01	 1.08923e-02	 1.84226e-01	 5.99079e-03
  1.780	  9.06	 7.03014e-01	 9.62157e-03	 1.18255e+00	 3.15878e-02
  1.051	  9.36	 8.67016e-01	 2.10585e-02	 1.86117e+00	 3.75786e-02
  1.981	  8.97	 2.16145e-01	 1.86985e-02	 4.01263e-01	 2.68678e-02
  1.430	  8.66	 1.93447e-01	 7.62464e-03	 3.13918e-01	 5.80925e-03
  1.698	  8.76	 2.13072e-01	 1.59754e-02	 3.76418e-01	 1.01662e-02
  1.020	  8.86	 3.66781e-01	 1.36154e-02	 8.29975e-01	 2.26924e-02
  1.335	  8.99	 2.70442e-01	 1.99693e-02	 5.72033e-01	 1.05293e-02
  1.618	  9.22	 8.96592e-01	 9.80311e-03	 1.43195e+00	 8.35080e-03
  1.442	  8.84	 1.11187e-01	 3.63078e-03	 2.89937e-01	 5.80925e-03
  1.794	  8.76	 1.97933e-01	 1.28893e-02	 3.08269e-01	 8.71387e-03
  1.134	  9.14	 4.12170e-01	 3.90309e-02	 1.11377e+00	 2.06047e-01
  1.491	  9.63	 1.23003e+00	 2.39632e-02	 2.15017e+00	 4.08463e-02
  1.156	  8.69	 1.84008e-01	 4.72001e-03	 4.26835e-01	 1.08923e-03
  1.430	  7.78	 4.17307e-02	 6.89848e-03	 8.65760e-02	 1.07108e-02
  1.061	  9.29	 5.80097e-01	 2.14216e-02	 1.57418e+00	 3.75786e-02
  1.966	 10.00	 1.76420e+00	 4.01201e-02	 4.13920e+00	 2.99539e-02
  1.794	  8.57	 8.50910e-02	 1.41600e-02	 1.63646e-01	 1.54308e-02
  1.725	  9.83	 1.13985e+00	 3.08616e-02	 2.97320e+00	 2.32370e-02
  1.430	  8.65	 1.80276e-01	 3.63078e-03	 3.67450e-01	 5.08309e-03
  1.030	  9.24	 5.10030e-01	 1.50677e-02	 1.16038e+00	 2.65047e-02
  1.580	 10.30	 1.05707e+00	 3.34032e-02	 3.37155e+00	 1.56850e-01
  1.312	  9.96	 2.26801e-01	 1.30708e-02	 1.43624e+00	 4.10278e-02
  1.794	  8.47	 1.27350e-01	 1.23447e-02	 2.13823e-01	 5.99079e-03
  1.010	  7.61	 9.11043e-02	 1.08923e-03	 1.03892e-01	 3.81232e-03
  1.491	  9.08	 8.33097e-01	 4.55663e-02	 1.29018e+00	 5.93633e-02
  1.156	  9.93	 8.95659e-01	 4.95602e-02	 3.05614e+00	 6.86218e-02
  1.061	  9.37	 5.56639e-01	 2.72309e-02	 1.49414e+00	 7.33418e-02
  1.698	 10.54	 5.41665e-01	 4.57478e-02	 3.39900e+00	 1.17637e-01
  1.516	 10.91	 1.30288e+00	 0.00000e+00	 8.94559e+00	 0.00000e+00
  1.836	  8.44	 1.58363e-01	 1.77908e-02	 2.70804e-01	 5.08309e-03
  1.000	  7.90	 1.42869e-01	 1.48862e-02	 1.94733e-01	 6.71694e-03
  1.922	 10.61	 1.31739e+00	 8.00587e-02	 5.56192e+00	 2.28739e-01
  1.312	  9.74	 3.74744e-01	 1.77908e-02	 1.27053e+00	 4.77448e-02
  1.243	  8.26	 4.77422e-02	 1.32523e-02	 9.85441e-02	 2.72309e-03
  1.996	 10.35	 8.58963e-01	 4.30247e-02	 2.62588e+00	 6.35387e-02
  1.210	  9.58	 6.40118e-01	 2.25108e-02	 1.69332e+00	 2.68678e-02
  1.479	  8.52	 8.07769e-02	 7.62464e-03	 1.43426e-01	 1.70647e-02
  1.406	  9.00	 2.36928e-01	 5.80925e-03	 4.42697e-01	 4.53848e-03
  1.966	  9.11	 2.08656e-01	 1.50677e-02	 4.28940e-01	 9.07695e-03
  1.030	 10.47	 1.18963e+00	 0.00000e+00	 8.13941e+00	 0.00000e+00
  1.051	  8.41	 2.84084e-01	 2.54155e-03	 4.69231e-01	 5.80925e-03
  1.010	 10.14	 1.23835e+00	 1.98785e-01	 4.17928e+00	 4.19355e-01
  1.113	  8.21	 2.36686e-01	 2.72309e-03	 2.62338e-01	 3.63078e-04
  1.020	 10.85	 2.79371e+00	 1.80631e-01	 1.63949e+01	 4.76903e-01
  1.346	  9.69	 9.44972e-01	 3.61263e-02	 2.43485e+00	 3.50370e-02
  1.479	 10.62	 1.03202e+00	 0.00000e+00	 6.01152e+00	 0.00000e+00
  1.698	  8.96	 2.09060e-01	 4.17540e-03	 3.86635e-01	 2.72309e-03
  1.908	  9.20	 3.61447e-01	 9.25849e-03	 6.36454e-01	 5.08309e-03
  1.554	  9.37	 1.13892e+00	 1.88801e-02	 1.76669e+00	 4.90155e-02
  1.145	  8.53	 1.82213e-01	 9.80311e-03	 3.98554e-01	 8.35080e-03
  1.020	 10.03	 2.36940e+00	 6.66248e-02	 6.71542e+00	 8.15110e-02
  1.266	  8.29	 7.78701e-02	 1.79724e-02	 1.61963e-01	 1.96062e-02
  1.145	  8.93	 4.96538e-02	 3.15878e-02	 1.46443e-01	 6.88033e-02
  1.879	  9.14	 5.76386e-01	 8.53233e-03	 8.27201e-01	 1.03477e-02
  1.255	  9.18	 2.87112e-01	 1.25262e-02	 7.26926e-01	 4.53848e-03
  1.277	  8.88	 1.37672e-01	 1.32523e-02	 3.06399e-01	 7.26156e-03
  1.030	 10.10	 2.10769e+00	 6.09971e-02	 8.00834e+00	 2.36001e-01
  1.061	  9.01	 4.43572e-01	 1.43416e-02	 1.01425e+00	 3.92124e-02
  1.822	 10.59	 7.46772e-01	 0.00000e+00	 4.72299e+00	 0.00000e+00
  1.051	  8.17	 3.00853e-01	 1.08923e-03	 3.29907e-01	 3.44924e-03
  1.712	  8.65	 2.82383e-01	 1.08923e-02	 4.04226e-01	 1.57939e-02
  1.618	 10.34	 1.52553e+00	 3.08616e-02	 5.69927e+00	 5.97263e-02
  1.010	  8.16	 1.36487e-01	 2.10585e-02	 1.59702e-01	 3.90309e-02
  1.061	  8.62	 2.82146e-01	 7.62464e-03	 5.70675e-01	 1.59754e-02
  1.000	  9.12	 3.63042e-01	 8.35080e-03	 9.05705e-01	 6.35387e-03
  1.134	  8.44	 1.27053e-01	 6.35387e-03	 2.80818e-01	 2.21478e-02
  1.113	  7.94	 3.80139e-02	 7.26156e-03	 6.85589e-02	 2.32370e-02
  1.541	  8.75	 1.69587e-01	 3.99386e-03	 3.04248e-01	 1.23447e-02
  1.541	 10.25	 3.41466e-01	 0.00000e+00	 2.15982e+00	 0.00000e+00
  1.430	  8.85	 4.62129e-01	 1.81539e-04	 6.69458e-01	 3.63078e-04
  1.442	  9.44	 2.98913e-01	 2.34185e-02	 8.13190e-01	 1.08923e-02
  1.808	 10.61	 1.26826e+00	 6.39017e-02	 5.66111e+00	 1.10557e-01
  1.605	  8.65	 1.43181e-01	 1.28893e-02	 2.46786e-01	 1.54308e-02
  1.966	  9.27	 4.04476e-01	 1.32523e-02	 7.01351e-01	 8.71387e-03
  1.739	 10.09	 3.35606e-01	 6.33571e-02	 1.65504e+00	 9.56711e-02
  1.966	  9.17	 2.93001e-01	 1.18000e-02	 5.12122e-01	 2.97724e-02
  1.312	  8.92	 1.41285e-01	 4.39324e-02	 3.57780e-01	 6.97110e-02
  1.618	  9.89	 7.51096e-01	 2.63232e-02	 2.04213e+00	 3.28586e-02
  1.504	 10.64	 5.69615e-01	 2.37816e-02	 3.17468e+00	 8.35080e-02
  1.454	  8.50	 1.68198e-01	 2.59601e-02	 2.17929e-01	 4.12094e-02
  1.966	  8.96	 1.28907e-01	 7.62464e-03	 1.76572e-01	 3.63078e-03
  1.580	  9.21	 6.53635e-01	 8.35080e-03	 1.09434e+00	 4.37509e-02
  1.580	  8.60	 1.86958e-01	 1.81539e-03	 3.29410e-01	 2.01508e-02
  1.051	  8.91	 5.56239e-01	 4.72001e-03	 1.09277e+00	 9.07695e-03
  1.113	 10.30	 3.59391e-01	 1.63930e-01	 1.19046e+00	 5.10125e-01
  1.864	  8.96	 1.55396e-01	 3.81232e-03	 2.34458e-01	 1.01662e-02
  1.289	  8.93	 2.26554e-01	 8.35080e-03	 4.17834e-01	 7.80618e-03
  1.850	  9.30	 5.35003e-01	 1.65201e-02	 9.89515e-01	 1.08923e-02
  1.685	  9.02	 2.58711e-01	 6.35387e-03	 4.34281e-01	 9.62157e-03
  1.725	 10.13	 8.85936e-01	 4.91971e-02	 3.07363e+00	 8.87726e-02
  1.504	  9.98	 1.45008e+00	 1.90616e-02	 4.30215e+00	 4.24801e-02
  1.951	  9.34	 1.99265e-01	 1.77908e-02	 5.58715e-01	 9.25849e-03
  1.908	  9.02	 1.45997e-01	 3.99386e-03	 2.08401e-01	 9.07695e-04
  1.893	  9.79	 2.93212e-01	 1.67016e-02	 7.60275e-01	 1.23447e-02
  1.145	  8.19	 1.51528e-01	 4.35694e-03	 3.03708e-01	 3.26770e-02
  1.177	  8.73	 3.64690e-01	 4.72001e-03	 6.69846e-01	 1.45231e-03
  1.605	 10.41	 1.94132e-01	 4.08463e-02	 1.79716e+00	 1.28711e-01
  1.358	  9.15	 4.20136e-01	 2.79570e-02	 8.48245e-01	 9.07695e-03
  1.061	  9.78	 9.49863e-01	 6.37202e-02	 2.89070e+00	 1.05111e-01
  1.255	  8.86	 6.90763e-01	 6.19048e-02	 1.36410e+00	 1.14007e-01
  1.430	  8.39	 1.26412e-01	 2.21478e-02	 2.63561e-01	 2.37816e-02
  1.430	  8.19	 8.88601e-02	 2.90462e-03	 1.27882e-01	 9.07695e-03
  1.554	  9.00	 6.19487e-01	 8.71387e-03	 9.87935e-01	 3.63078e-03
  1.166	      	 1.28271e-02	 9.62157e-03	 6.53958e-02	 1.92431e-02
  1.794	  8.59	 1.27322e-01	 1.67016e-02	 1.97776e-01	 1.59754e-02
  1.836	 10.96	 2.19011e+00	 0.00000e+00	 1.06808e+01	 0.00000e+00
  1.188	  8.67	 7.79347e-01	 1.00028e-01	 1.52661e+00	 2.96453e-01
  1.685	  8.98	 2.37290e-01	 1.10739e-02	 4.90769e-01	 2.10585e-02
  1.937	  8.52	 1.45244e-01	 6.89848e-03	 2.32934e-01	 7.08002e-03
  1.937	  8.78	 1.35468e-01	 4.68371e-02	 2.14131e-01	 1.03477e-02
  1.232	  8.27	 1.15832e-01	 1.92431e-02	 2.36244e-01	 4.17540e-03
  1.266	  8.56	 6.85473e-02	 6.71694e-03	 1.14860e-01	 1.61570e-02
  1.041	  8.20	 1.80023e-01	 2.72309e-03	 3.10303e-01	 6.89848e-03
  1.725	  9.62	 1.64478e+00	 6.08156e-02	 3.03231e+00	 4.12094e-02
  1.981	  9.34	 7.97109e-01	 2.75939e-02	 1.24150e+00	 6.17233e-03
  1.491	  9.43	 4.96596e-01	 1.59754e-02	 1.13274e+00	 2.34185e-02
  1.323	  9.78	 2.08152e+00	 2.37816e-02	 3.83603e+00	 1.61570e-02
  1.188	  9.37	 9.43491e-01	 1.39785e-02	 1.92224e+00	 1.19816e-02
  1.051	  8.50	 1.40561e-01	 8.35080e-03	 2.56485e-01	 7.98772e-03
  1.335	  8.99	 5.45434e-01	 8.71387e-03	 8.98731e-01	 1.81539e-03
  1.113	  8.68	 7.10090e-03	 2.36001e-03	 5.07456e-02	 4.48401e-02
  1.430	  9.30	 4.87810e-01	 2.59601e-02	 1.04215e+00	 1.28893e-02
  1.277	  9.28	 1.49506e-01	 3.61263e-02	 5.59790e-01	 8.71387e-02
  1.794	  8.48	 1.54813e-01	 8.89541e-03	 1.75028e-01	 2.01508e-02
  1.794	  9.19	 3.37914e-01	 1.03477e-02	 6.77024e-01	 2.28739e-02
  1.554	  9.59	 4.99392e-01	 5.64586e-02	 1.16710e+00	 8.49603e-02
  1.289	  9.48	 8.00544e-01	 1.72462e-02	 2.12552e+00	 2.08770e-02
  1.255	  8.44	 1.17073e-01	 6.17233e-03	 2.56885e-01	 9.07695e-04
  1.491	 10.49	 1.23828e+00	 4.41140e-02	 5.11976e+00	 1.05474e-01
  1.000	  9.53	 1.69523e+00	 5.02863e-02	 3.12797e+00	 7.78802e-02
  1.554	  9.29	 6.47993e-01	 2.16031e-02	 1.08978e+00	 5.26463e-03
  1.323	  9.71	 2.04774e+00	 4.32063e-02	 4.50231e+00	 5.11940e-02
  1.188	  8.81	 2.53331e-01	 1.39785e-02	 4.94156e-01	 3.81232e-03
  1.780	  8.96	 3.56933e-02	 1.63385e-02	 1.23006e-01	 2.26924e-02
  1.922	 10.15	 3.61312e-01	 1.74277e-02	 1.15071e+00	 2.95909e-02
  1.312	  8.55	 9.40565e-02	 1.27077e-02	 2.64258e-01	 6.35387e-03
  1.442	  8.18	 1.35978e-01	 5.99079e-03	 1.57910e-01	 9.80311e-03
  1.030	  9.92	 3.18979e+00	 2.37816e-02	 7.22249e+00	 1.30527e-01
  1.382	  8.30	 1.08702e-01	 1.81539e-03	 1.34697e-01	 6.17233e-03
  1.996	  9.25	 1.60860e-01	 1.07108e-02	 3.03150e-01	 9.07695e-03
  1.567	  9.05	 6.44188e-01	 9.80311e-03	 8.94497e-01	 3.43109e-02
  1.289	  8.73	 2.23276e-01	 2.03324e-02	 4.39237e-01	 1.81539e-03
  1.266	 10.21	 7.67398e-01	 4.68371e-02	 3.08665e+00	 1.19453e-01
  1.966	  8.76	 2.06820e-01	 1.14370e-02	 3.15367e-01	 8.71387e-03
  1.567	  9.25	 6.56144e-01	 1.16185e-02	 1.25787e+00	 2.46893e-02
  1.864	  8.58	 1.26748e-01	 1.74277e-02	 2.28307e-01	 6.71694e-03
  1.466	  8.73	 1.98100e-01	 1.45231e-03	 3.62291e-01	 5.08309e-03
  1.698	  9.73	 9.54107e-01	 4.39324e-02	 2.02814e+00	 1.68831e-02
  1.442	  8.89	 2.69951e-01	 8.71387e-03	 4.56694e-01	 1.14370e-02
  1.134	  8.67	 6.38426e-02	 5.62771e-03	 2.55093e-01	 3.79417e-02
  1.177	  9.14	 9.88654e-01	 6.17233e-03	 1.65197e+00	 2.36001e-03
  1.041	  8.50	 2.48383e-01	 2.14942e-01	 3.72540e-01	 1.23900e+00
  1.618	  9.76	 8.13898e-01	 1.54308e-02	 1.87064e+00	 1.52493e-02
  1.020	  7.85	 1.00412e-01	 9.80311e-03	 1.52276e-01	 3.44924e-03
  1.685	  9.03	 3.98652e-01	 2.34185e-02	 7.18128e-01	 2.66862e-02
  1.232	  8.46	 1.86169e-01	 1.34339e-02	 3.33886e-01	 1.03477e-02
  1.580	  9.49	 3.62344e-01	 1.30708e-02	 9.24215e-01	 4.82894e-02
  1.071	  7.87	 9.59114e-02	 1.27077e-03	 1.15510e-01	 2.54155e-03
  1.430	  8.75	 1.26725e-01	 1.97878e-02	 2.74612e-01	 9.44003e-03
  1.020	 11.04	 7.20692e+00	 3.37663e-02	 2.68325e+01	 2.57422e-01
  1.124	  8.59	 2.44299e-01	 7.98772e-03	 4.82701e-01	 1.23447e-02
  1.567	  9.05	 2.38231e-01	 8.35080e-03	 5.00013e-01	 1.37970e-02
  1.346	  9.34	 4.94770e-01	 1.01662e-02	 1.17220e+00	 7.44310e-03
  1.554	  8.64	 3.22748e-01	 3.08616e-03	 3.98514e-01	 7.26156e-04
  1.780	  8.27	 1.88162e-01	 5.44617e-03	 2.29190e-01	 8.89541e-03
  1.430	 10.77	 1.05821e+00	 0.00000e+00	 8.23490e+00	 0.00000e+00
  1.698	  9.54	 8.12826e-01	 3.03170e-02	 1.78318e+00	 2.61416e-02
  1.822	 10.13	 9.27276e-02	 2.45078e-02	 7.20568e-01	 9.74865e-02
  1.266	  8.96	 1.43294e-01	 3.28586e-02	 2.05029e-01	 5.08309e-03
  1.605	 10.05	 5.30936e-01	 1.36154e-02	 2.21704e+00	 4.91971e-02
  1.061	  9.59	 9.45415e-01	 4.13909e-02	 2.61887e+00	 8.18741e-02
  1.554	  9.58	 8.93096e-01	 4.77448e-02	 1.84696e+00	 5.19202e-02
  1.113	  8.71	 2.39087e-01	 1.05293e-02	 5.06341e-01	 1.63385e-02
  1.836	  9.33	 1.35411e+00	 1.41600e-02	 1.87923e+00	 1.27077e-03
  1.794	  9.05	 1.67538e-01	 9.07695e-03	 2.90819e-01	 9.07695e-03
  1.504	  9.98	 1.00498e+00	 1.32523e-02	 3.03672e+00	 3.37663e-02
  1.671	  9.09	 1.59258e-01	 8.89541e-03	 3.94455e-01	 2.14216e-02
  1.725	  9.39	 5.33703e-01	 7.80618e-03	 1.11065e+00	 2.25108e-02
  1.541	 10.21	 4.40007e-01	 0.00000e+00	 2.44463e+00	 0.00000e+00
  1.808	  9.08	 1.95019e-01	 2.70493e-02	 3.99023e-01	 2.01508e-02
  1.541	  8.69	 1.42779e-01	 1.39785e-02	 3.14812e-01	 1.67016e-02
  1.134	  9.23	 6.69443e-01	 5.62771e-03	 1.42442e+00	 4.75632e-02
  1.794	  9.32	 6.49597e-01	 1.39785e-02	 1.34462e+00	 2.50524e-02
  1.289	  7.88	 8.29310e-02	 5.44617e-03	 9.16086e-02	 2.36001e-03
  1.966	  9.40	 4.44012e-01	 1.48862e-02	 8.25966e-01	 1.67016e-02
  1.466	 10.26	 7.11851e-01	 1.19816e-02	 3.14326e+00	 9.25849e-03
  1.725	  9.93	 2.08572e+00	 2.30555e-02	 3.85974e+00	 8.38710e-02
  1.685	  8.91	 1.40225e-01	 9.62157e-03	 3.13981e-01	 2.05139e-02
  1.454	  9.12	 1.34757e-01	 9.25849e-03	 2.91602e-01	 2.70493e-02
  1.922	  8.84	 1.22719e-01	 8.53233e-03	 1.83701e-01	 1.39785e-02
  1.479	  8.71	 2.96268e-01	 5.99079e-03	 5.05666e-01	 4.53848e-03
  1.255	  9.30	 1.01276e-01	 1.19816e-02	 4.85272e-01	 9.80311e-03
  1.418	  8.73	 1.52836e-01	 3.84863e-02	 3.60022e-01	 1.21631e-02
  1.166	  8.76	 2.79394e-01	 3.11158e-01	 4.24475e-01	 4.00112e-01
  1.632	  8.89	 5.01868e-01	 8.89541e-03	 7.05043e-01	 4.53848e-03
  1.277	  8.40	 3.01679e-01	 1.07108e-02	 3.41556e-01	 3.26770e-03
  1.010	  8.54	 1.42508e-01	 1.61570e-02	 3.54819e-01	 1.37970e-02
  1.893	  9.36	 1.64401e-01	 1.39785e-02	 3.02101e-01	 1.21631e-02
  1.491	 10.81	 1.17084e+00	 0.00000e+00	 7.81718e+00	 0.00000e+00
  1.335	  8.82	 2.03186e-01	 4.72001e-03	 4.05627e-01	 1.08923e-03
  1.000	  8.06	 1.10934e-01	 1.05293e-02	 2.00667e-01	 1.48862e-02
  1.529	 10.75	 3.00749e-01	 0.00000e+00	 2.87664e+00	 0.00000e+00
  1.312	  8.68	 1.44129e-01	 1.14370e-02	 2.86625e-01	 1.07108e-02
  1.406	  8.78	 1.43666e-01	 7.80618e-03	 2.95399e-01	 1.07108e-02
  1.221	 11.43	 3.48802e+00	 0.00000e+00	 3.15973e+01	 0.00000e+00
  1.780	  9.27	 1.39055e-01	 7.80618e-03	 2.96401e-01	 1.05293e-02
  1.951	  8.92	 3.96808e-01	 1.12554e-02	 5.43840e-01	 8.71387e-03
  1.430	  9.85	 1.43451e-01	 1.72462e-02	 1.04370e+00	 4.97417e-02
  1.712	  8.85	 1.99700e-01	 3.44924e-03	 4.06807e-01	 1.10739e-02
  1.632	 10.38	 8.18676e-01	 3.26770e-02	 4.32190e+00	 5.11940e-02
  1.618	  9.25	 1.20719e+00	 5.08309e-03	 1.80698e+00	 1.81539e-03
  1.794	  9.18	 1.77912e-01	 5.08309e-03	 3.95940e-01	 8.89541e-03
  1.645	  9.37	 3.77489e-01	 2.08770e-02	 7.63197e-01	 4.93786e-02
  1.504	  9.87	 1.12744e+00	 1.76093e-02	 2.69086e+00	 2.19662e-02
  1.580	 10.03	 8.71333e-01	 3.04986e-02	 2.42356e+00	 7.06187e-02
  1.996	  8.75	 3.69072e-01	 3.26770e-03	 3.40381e-01	 8.53233e-03
  1.466	  9.26	 7.62050e-01	 1.99693e-03	 1.10222e+00	 1.81539e-04
  1.430	  9.74	 1.08950e+00	 4.75632e-02	 2.43853e+00	 3.44924e-02
  1.996	  8.94	 1.81000e-01	 1.03477e-02	 3.29747e-01	 1.30708e-02
  1.808	  8.73	 2.26812e-01	 2.72309e-03	 3.51083e-01	 5.99079e-03
  1.712	  9.31	 4.30146e-01	 2.14216e-02	 9.20715e-01	 5.46432e-02
  1.879	  8.57	 6.07437e-02	 8.16926e-03	 1.00000e-01	 5.99079e-03
  1.312	 10.47	 1.24801e+00	 3.59447e-02	 5.24524e+00	 8.76834e-02
  1.124	  9.03	 4.40573e-01	 2.12401e-02	 9.27214e-01	 1.56124e-02
  1.951	  8.80	 8.17979e-02	 7.08002e-03	 1.58170e-01	 5.62771e-03
  1.335	  9.24	 4.86703e-01	 1.94247e-02	 8.76906e-01	 3.34032e-02
  1.010	  8.33	 2.66995e-01	 1.03477e-02	 4.50358e-01	 7.44310e-03
  1.430	  8.54	 2.27516e-01	 6.17233e-03	 3.71654e-01	 4.35694e-03
  1.794	  8.60	 1.31061e-01	 9.62157e-03	 1.86694e-01	 3.81232e-03
  1.312	 10.71	 3.10125e+00	 9.56711e-02	 1.20012e+01	 1.84081e-01
  1.794	  8.61	 1.45418e-01	 4.72001e-03	 2.23158e-01	 3.63078e-03
  1.908	 10.96	 1.64376e+00	 0.00000e+00	 1.02931e+01	 0.00000e+00
  1.051	  8.68	 2.14862e-01	 9.62157e-03	 5.22339e-01	 1.16185e-02
  1.592	  9.47	 1.97184e+00	 2.21478e-02	 2.78904e+00	 4.90155e-03
  1.879	  8.83	 1.13153e-01	 7.80618e-03	 1.39508e-01	 6.89848e-03
  1.645	  9.47	 5.53988e-01	 1.65201e-02	 1.10346e+00	 1.07108e-02
  1.266	 10.55	 3.83105e-01	 0.00000e+00	 2.75973e+00	 0.00000e+00
  1.491	  9.31	 5.01011e-01	 1.54308e-02	 1.00165e+00	 4.17540e-03
  1.418	  8.60	 9.07710e-02	 1.39785e-02	 1.85681e-01	 1.47047e-02
  1.124	  8.23	 6.61888e-02	 6.35387e-03	 1.47667e-01	 9.07695e-03
  1.554	  8.58	 5.42558e-02	 2.72309e-03	 9.24480e-02	 9.25849e-03
  1.580	  9.30	 9.33292e-02	 1.27077e-02	 3.10398e-01	 2.86832e-02
  1.712	  8.27	 1.27836e-01	 8.53233e-03	 1.98347e-01	 1.56124e-02
  1.442	 10.55	 7.51183e-01	 0.00000e+00	 5.48491e+00	 0.00000e+00
  1.255	 10.38	 9.74011e-01	 0.00000e+00	 5.10553e+00	 0.00000e+00
  1.210	  7.87	 6.45005e-02	 9.62157e-03	 1.31975e-01	 1.34339e-02
  1.632	  9.14	 1.69204e-01	 1.81539e-02	 4.50155e-01	 2.59601e-02
  1.430	  9.30	 5.11149e-01	 2.05139e-02	 1.17823e+00	 1.63385e-02
  1.335	  8.07	 8.71583e-02	 6.89848e-03	 1.26920e-01	 3.08616e-03
  1.266	  9.06	 5.29513e-01	 1.67016e-02	 8.82581e-01	 1.01662e-02
  1.864	  8.40	 1.88288e-01	 6.17233e-03	 1.84555e-01	 1.81539e-03
  1.879	  8.77	 1.93565e-01	 2.36001e-03	 2.85696e-01	 3.44924e-03
  1.908	  9.20	 2.02050e-01	 2.14216e-02	 3.61508e-01	 3.08616e-03
  1.698	  8.78	 1.59941e-01	 1.03477e-02	 3.40320e-01	 4.35694e-03
  1.051	  8.58	 1.90368e-01	 7.08002e-03	 3.53927e-01	 7.62464e-03
  1.766	  9.30	 6.07110e-01	 1.14370e-02	 1.06152e+00	 1.88801e-02
  1.822	  8.85	 2.67275e-01	 1.77908e-02	 4.36943e-01	 1.36154e-02
  1.554	  9.50	 9.07288e-01	 7.44310e-03	 1.38003e+00	 1.52493e-02
  1.516	  8.18	 6.49634e-02	 6.35387e-03	 1.39292e-01	 8.16926e-03
  1.850	  9.09	 1.57816e-01	 1.65201e-02	 4.03140e-01	 6.53540e-03
  1.780	  8.52	 1.13366e-01	 1.27077e-02	 1.94751e-01	 6.89848e-03
  1.051	 10.29	 3.98511e-01	 0.00000e+00	 3.21498e+00	 0.00000e+00
  1.645	  9.06	 3.68023e-01	 8.16926e-03	 6.14292e-01	 1.83354e-02
  1.051	  9.17	 1.34857e+00	 7.98772e-03	 2.43475e+00	 4.50217e-02
  1.051	  8.69	 2.03683e-01	 9.25849e-03	 4.33265e-01	 8.53233e-03
  1.996	  8.73	 1.64505e-01	 2.72309e-03	 2.04723e-01	 1.34339e-02
  1.908	  8.99	 1.12408e-01	 1.27077e-02	 2.56432e-01	 3.41293e-02
  1.766	  8.57	 2.03228e-01	 2.72309e-03	 3.23290e-01	 7.26156e-03
  1.061	  9.02	 3.68325e-01	 2.12401e-02	 8.13963e-01	 2.50524e-02
  1.908	  9.12	 2.20675e-01	 2.36001e-03	 3.68317e-01	 1.27077e-03
  1.061	  9.35	 1.04684e+00	 1.76093e-02	 2.10987e+00	 1.16185e-02
  1.061	  8.02	 1.18709e-01	 5.26463e-03	 2.04975e-01	 4.72001e-03
  1.051	  8.80	 2.65974e-01	 1.03477e-02	 6.14807e-01	 9.25849e-03
