zp	lmass	Fu	e_Fu	Fr	e_Fr
  0.015	  5.77	 2.99122e-02	 1.63385e-03	 4.54556e-01	 1.27077e-02
  0.990	  8.54	 1.77487e-01	 7.62464e-03	 3.43245e-01	 1.07108e-02
  0.270	  7.35	 9.75111e-02	 4.35694e-03	 2.01374e-01	 5.08309e-03
  0.775	  8.38	 4.14236e-01	 5.99079e-03	 7.90250e-01	 8.35080e-03
  0.567	  8.19	 5.09242e-01	 1.45231e-03	 9.53748e-01	 9.07695e-04
  0.404	  8.53	 8.68570e-01	 2.41447e-02	 2.39231e+00	 2.59601e-02
  0.582	  7.90	 1.14215e-01	 7.44310e-03	 2.81516e-01	 3.63078e-03
  0.731	  9.55	 3.27515e+00	 7.73356e-02	 7.97094e+00	 4.53848e-02
  0.980	 10.07	 2.35994e+00	 6.66248e-02	 9.36687e+00	 1.43234e-01
  0.875	  8.30	 8.03437e-02	 8.16926e-03	 1.56789e-01	 7.62464e-03
  0.775	  7.92	 1.16524e-01	 6.71694e-03	 2.85081e-01	 5.26463e-03
  0.144	  8.23	 4.07294e+00	 1.81539e-04	 8.42889e+00	 3.63078e-04
  0.329	  7.53	 5.14772e-02	 5.21017e-02	 1.23945e-01	 1.00028e-01
  0.227	  7.87	 4.37084e-01	 1.56487e-01	 8.99878e-01	 4.38235e-01
  0.705	  7.99	 1.06392e-01	 1.21631e-02	 2.78478e-01	 7.08002e-03
  0.638	  7.56	 6.11329e-02	 6.26310e-02	 1.28464e-01	 5.10125e-02
  0.647	  9.56	 5.16511e-01	 3.17693e-02	 3.24518e+00	 1.36154e-01
  0.680	  7.69	 1.07935e-01	 5.44617e-03	 1.89166e-01	 1.63385e-03
  0.520	  9.54	 3.75873e+00	 7.53387e-02	 1.14278e+01	 1.04930e-01
  0.528	  8.47	 2.04966e-01	 9.80311e-03	 6.60918e-01	 9.62157e-03
  0.971	 10.44	 1.51182e+00	 7.62464e-02	 8.20063e+00	 1.60481e-01
  0.697	  7.73	 1.19697e-01	 6.17233e-03	 2.02662e-01	 2.36001e-03
  0.329	  7.32	 3.33499e-02	 1.03477e-02	 1.45883e-01	 7.26156e-03
  0.245	  7.40	 4.34111e-01	 1.61570e-02	 9.00553e-01	 8.38710e-02
  0.290	  8.28	 3.75699e+00	 2.83201e-02	 5.66442e+00	 5.68217e-02
  0.010	  6.14	 4.57765e+00	 2.74124e-02	 1.49781e+01	 4.37509e-02
  0.792	  9.86	 1.94181e+00	 5.39171e-02	 7.25415e+00	 8.11479e-02
  0.688	  8.00	 3.16078e-01	 3.44924e-03	 4.89048e-01	 4.72001e-03
  0.680	 10.10	 1.58986e+00	 7.51572e-02	 9.54859e+00	 6.26128e-01
  0.903	  8.63	 9.36313e-01	 1.67016e-02	 1.44273e+00	 5.80925e-03
  0.884	  8.72	 9.39722e-02	 1.45231e-03	 2.08947e-01	 1.45231e-03
  0.655	  7.44	 3.38189e-02	 1.88801e-02	 7.47371e-02	 5.97263e-02
  0.819	  8.14	 1.90356e-01	 1.05293e-02	 3.41934e-01	 2.36001e-03
  0.614	  8.68	 5.56472e-02	 1.28893e-02	 3.77314e-01	 4.15724e-02
  0.856	  8.56	 1.35851e-01	 7.08002e-03	 3.06338e-01	 2.66862e-02
  0.439	  7.61	 5.90383e-02	 4.53848e-03	 1.63076e-01	 4.35694e-03
  0.663	  8.92	 5.74684e-01	 1.32523e-02	 1.57663e+00	 1.28893e-02
  1.000	  9.36	 1.03976e-01	 1.92431e-02	 6.91115e-01	 2.75939e-02
  0.757	  8.19	 3.39950e-02	 9.07695e-03	 7.70873e-02	 1.18000e-02
  0.283	  7.00	 5.88833e-02	 2.26924e-02	 9.50506e-02	 2.50524e-02
  0.856	 10.25	 9.91065e-01	 2.57785e-02	 6.50349e+00	 5.01048e-02
  0.740	  8.33	 1.18639e-01	 8.53233e-03	 5.25955e-01	 6.13602e-02
  1.000	  8.40	 1.56150e-01	 1.56124e-02	 2.87829e-01	 8.89541e-03
  0.663	  8.83	 8.53702e-02	 6.89848e-03	 5.39519e-01	 1.57939e-02
  0.270	  6.98	 5.43993e-02	 5.99079e-03	 1.64579e-01	 7.62464e-03
  0.418	  7.98	 2.40702e-01	 9.25849e-03	 5.98570e-01	 1.12554e-02
  0.766	  8.51	 1.37132e-01	 7.80618e-03	 4.28686e-01	 2.77755e-02
  0.990	  9.60	 3.60633e-01	 1.92431e-02	 1.99281e+00	 2.92278e-02
  0.971	  9.93	 3.99121e-01	 7.13448e-02	 2.65759e+00	 1.77908e-01
  0.252	  8.56	 2.12267e+00	 2.32370e-02	 5.14060e+00	 4.44771e-02
  0.856	  8.28	 1.77832e-01	 8.35080e-03	 3.53452e-01	 4.17540e-03
  0.775	  8.07	 1.01143e-01	 5.08309e-03	 2.30628e-01	 2.54155e-03
  0.025	  4.87	 1.73405e-01	 2.88829e-01	 6.01058e-01	 2.11311e-01
  0.606	  7.95	 4.83322e-02	 5.08309e-03	 1.41523e-01	 1.81539e-03
  0.941	  9.35	 1.44331e+00	 2.88647e-02	 3.13025e+00	 5.80925e-03
  0.356	  8.33	 9.35158e-01	 2.05139e-02	 2.28208e+00	 8.16926e-03
  0.856	  9.53	 6.40005e-01	 1.41600e-02	 2.43601e+00	 3.06801e-02
  0.551	  8.93	 6.71222e-01	 2.59601e-02	 2.31673e+00	 4.19355e-02
  0.865	  8.55	 1.14593e-01	 1.54308e-02	 3.06295e-01	 1.88801e-02
  0.722	  9.41	 7.23026e-01	 3.46740e-02	 2.74808e+00	 4.61109e-02
  0.258	  9.72	 9.05887e-01	 4.42229e-01	 1.27431e+00	 5.01229e-01
  0.245	  7.80	 5.63846e-01	 1.78997e-01	 1.18115e+00	 2.60509e-01
  0.990	  9.17	 1.27833e-01	 1.83354e-02	 7.08616e-01	 3.97570e-02
  0.903	  9.52	 7.79445e-02	 3.99386e-02	 2.45610e-01	 1.10557e-01
  0.875	  7.80	 7.70296e-02	 8.71387e-03	 1.93265e-01	 2.01508e-02
  0.714	  9.85	 1.81176e+00	 6.33571e-02	 7.95522e+00	 7.35233e-02
  0.932	  8.52	 2.72732e-01	 1.07108e-02	 5.58646e-01	 3.44924e-03
  0.342	  7.85	 1.57968e-01	 1.88801e-02	 4.76525e-01	 1.83354e-02
  0.810	  7.99	 1.10432e-01	 1.21631e-02	 2.08372e-01	 5.08309e-03
  0.342	  7.47	 1.22702e-01	 3.81232e-03	 2.97292e-01	 3.81232e-03
  0.411	  7.82	 2.04921e-01	 6.53540e-03	 5.51639e-01	 9.80311e-03
  0.015	  3.47	 2.85718e-02	 1.45231e-02	 5.16482e-02	 4.10278e-02
  0.971	  9.88	 8.36510e-01	 2.02961e-01	 3.84558e+00	 5.47885e-01
  0.783	  8.15	 1.69263e-01	 1.19816e-02	 3.56369e-01	 5.44617e-04
  0.671	 10.66	 2.97693e+00	 8.49603e-02	 2.47763e+01	 6.32664e-01
  0.461	  8.01	 2.86287e-01	 5.46432e-02	 6.87394e-01	 3.23321e-01
  0.590	  8.02	 2.15944e-01	 5.26463e-03	 4.19849e-01	 3.26770e-03
  0.283	  7.63	 3.65627e-01	 1.45231e-03	 6.70754e-01	 1.45231e-03
  0.197	  8.89	 5.54046e+00	 8.07849e-02	 1.44169e+01	 1.32705e-01
  0.941	  9.23	 1.85777e+00	 2.83201e-02	 3.26930e+00	 4.72001e-03
  0.766	  7.49	 4.84905e-02	 5.26463e-03	 9.79145e-02	 4.35694e-03
  0.671	 10.60	 2.00988e+00	 7.87879e-02	 1.72078e+01	 5.87642e-01
  0.528	  8.31	 5.13309e-01	 1.01662e-02	 1.10778e+00	 7.44310e-03
  0.671	  9.87	 7.26476e-01	 2.21478e-02	 4.80153e+00	 2.75939e-02
  0.150	  8.12	 4.97951e-01	 1.59754e-01	 1.08678e+00	 2.29102e-01
  0.775	  8.68	 4.96978e-01	 1.37970e-02	 1.06464e+00	 2.72309e-03
  0.922	  8.01	 8.01219e-02	 6.71694e-03	 1.57664e-01	 5.08309e-03
  0.528	 10.46	 4.09320e+00	 1.08742e-01	 2.77897e+01	 4.36420e-01
  0.520	 10.17	 2.38290e+00	 6.42648e-02	 1.46322e+01	 1.29619e-01
  0.932	  8.67	 4.13016e-01	 1.23447e-02	 7.15551e-01	 7.26156e-03
  0.697	 10.22	 1.52720e+00	 3.90309e-02	 9.84101e+00	 5.13755e-02
  0.005	  4.98	 5.97441e-02	 2.15124e-01	 2.83752e-01	 2.03324e-02
  0.932	  9.07	 3.80549e-01	 1.79724e-02	 7.94037e-01	 5.80925e-02
  0.792	  8.83	 4.95482e-01	 1.50677e-02	 1.17016e+00	 5.26463e-03
  0.980	  9.90	 9.90796e-01	 5.70033e-02	 4.20296e+00	 9.51265e-02
  0.922	  8.98	 1.59527e-01	 4.90155e-02	 3.88210e-01	 6.64433e-02
  0.513	  9.61	 8.42323e-01	 6.53540e-02	 4.41499e+00	 3.08979e-01
  0.697	  8.05	 1.61585e-01	 9.07695e-04	 2.83978e-01	 1.08923e-03
  0.015	  3.30	 7.45403e-02	 9.07695e-04	 9.14699e-02	 7.26156e-04
  0.559	  8.30	 7.96499e-01	 2.23293e-02	 1.37816e+00	 3.04986e-02
  0.432	  7.89	 1.50940e-01	 6.17233e-03	 4.08804e-01	 4.35694e-03
  0.922	  8.32	 1.30273e-01	 1.36154e-02	 2.24311e-01	 5.99079e-03
  0.655	  9.99	 5.03331e+00	 1.66290e-01	 1.76112e+01	 2.44896e-01
  0.697	  7.77	 1.11244e-01	 5.44617e-03	 2.30309e-01	 4.35694e-03
  0.567	 10.07	 2.65310e+00	 1.24354e-01	 1.44065e+01	 1.72281e-01
  0.582	  8.69	 3.54969e-01	 1.92431e-02	 1.06356e+00	 6.19048e-02
  0.559	  9.39	 5.10695e+00	 1.88801e-02	 1.04722e+01	 6.35387e-03
  0.663	  9.34	 1.39929e+00	 3.36392e-01	 3.69523e+00	 3.41838e-01
  0.005	  8.39	 1.19503e+01	 1.64293e-01	 1.42251e+02	 3.81232e-01
  0.961	  8.92	 2.27760e-01	 3.43109e-02	 4.00134e-01	 6.35387e-02
  0.884	  7.48	 4.61029e-02	 7.98772e-03	 6.51115e-02	 9.25849e-03
  0.856	  8.90	 7.55075e-01	 2.06954e-02	 1.95630e+00	 1.16185e-02
  0.630	  8.92	 1.14639e-01	 1.36154e-02	 8.86488e-01	 7.37048e-02
  0.766	  8.31	 4.30353e-01	 1.30708e-02	 6.35020e-01	 2.52339e-02
  0.757	  8.55	 9.69607e-02	 8.35080e-03	 3.17302e-01	 9.44003e-03
  0.680	  8.02	 1.43151e-01	 6.35387e-03	 3.39942e-01	 2.72309e-03
  0.663	 10.60	 7.00555e+00	 1.69921e-01	 4.15180e+01	 2.38361e-01
  0.971	  8.23	 4.54697e-02	 9.80311e-03	 1.29109e-01	 3.63078e-03
  0.418	  6.90	 5.59351e-02	 5.08309e-03	 8.86680e-02	 2.54155e-03
  0.567	  7.95	 7.89909e-02	 4.17540e-03	 2.24677e-01	 1.63385e-03
  0.655	 10.19	 4.47261e+00	 1.87167e-01	 2.14373e+01	 7.96412e-01
  0.951	  9.37	 1.00035e+00	 2.63232e-02	 2.58296e+00	 2.95909e-02
  0.941	  9.72	 2.82845e-01	 2.68678e-02	 1.44533e+00	 7.11633e-02
  0.990	  8.56	 7.19439e-02	 1.54308e-02	 2.41058e-01	 1.77908e-02
  0.454	  7.57	 1.09042e-01	 4.72001e-03	 2.86031e-01	 3.26770e-03
  0.233	  8.20	 3.18113e-02	 3.99386e-03	 3.34742e-01	 2.81385e-02
  0.582	  8.56	 1.04141e-01	 1.14370e-02	 3.41599e-01	 1.16185e-02
  0.810	  8.78	 1.19797e-02	 2.54155e-03	 1.01187e-01	 6.53540e-03
  0.264	  7.44	 1.92132e-01	 1.99693e-03	 4.75226e-01	 1.08923e-03
  0.705	  8.78	 4.21508e-01	 1.43416e-02	 1.19397e+00	 8.35080e-03
  0.614	  8.45	 1.18857e-02	 4.53848e-03	 6.65500e-02	 2.19662e-02
  0.819	  8.13	 3.26187e-01	 1.01662e-02	 4.81427e-01	 1.16185e-02
  0.990	  9.78	 4.44582e-01	 2.68678e-02	 2.44262e+00	 5.48248e-02
  0.775	  9.33	 4.35512e-01	 2.99539e-02	 1.65071e+00	 5.86371e-02
  0.277	  7.90	 3.25478e-02	 1.12554e-02	 1.80527e-01	 4.22986e-02
  0.941	  9.03	 1.59847e-02	 3.08616e-03	 1.71762e-01	 2.52339e-02
  0.015	  4.53	 4.46310e-02	 1.81539e-04	 1.35547e-01	 1.45231e-03
  0.622	  8.45	 6.31516e-01	 9.62157e-03	 1.10735e+00	 1.05293e-02
  0.688	  8.63	 1.11758e-01	 8.53233e-03	 7.15866e-01	 8.75018e-02
  0.411	  8.93	 9.49819e-02	 3.44924e-02	 2.11265e-01	 6.28125e-02
  0.697	  8.49	 7.12192e-02	 1.43416e-02	 3.13842e-01	 2.30555e-02
  0.513	  8.17	 4.88797e-01	 6.71694e-03	 8.84897e-01	 3.77601e-02
  0.941	 10.08	 2.85090e-01	 3.24955e-02	 2.00667e+00	 1.47228e-01
  0.922	  8.03	 8.96200e-02	 4.53848e-03	 1.25523e-01	 5.26463e-03
  0.252	  7.25	 3.52525e-02	 3.63078e-03	 8.81935e-02	 5.62771e-03
  0.783	  8.36	 2.62166e-01	 6.89848e-03	 5.19663e-01	 1.08923e-03
  0.536	  8.44	 4.06607e-02	 5.44617e-03	 2.89335e-01	 8.35080e-03
  0.856	  9.06	 2.36799e-01	 9.00434e-02	 4.13375e-01	 1.50859e-01
  0.865	  8.55	 2.48285e-01	 1.03477e-02	 5.33369e-01	 2.54155e-03
  0.893	  8.98	 5.68195e-02	 1.21631e-02	 2.83255e-01	 1.86985e-02
  1.000	  9.54	 3.77939e-01	 2.34185e-02	 1.82622e+00	 4.90155e-02
  0.432	  6.98	 5.37366e-02	 3.77601e-02	 1.13877e-01	 5.40986e-02
  0.030	  8.49	 3.79242e-01	 8.62310e-02	 4.44284e-01	 3.73970e-02
  0.342	  7.74	 1.57572e-01	 2.90462e-03	 4.07798e-01	 9.07695e-03
  0.971	  9.46	 7.96096e-01	 2.94093e-02	 2.52581e+00	 4.33878e-02
  1.000	  9.83	 9.18544e-01	 2.54155e-02	 3.37895e+00	 4.24801e-02
  0.329	  8.40	 7.93936e-01	 4.68371e-02	 2.21143e+00	 2.99539e-02
  0.775	  9.19	 9.64800e-01	 3.46740e-02	 2.68589e+00	 6.20863e-02
  0.980	  8.66	 1.16058e-02	 1.81539e-03	 7.71987e-02	 1.10739e-02
  0.498	  8.23	 7.15089e-02	 3.73970e-01	 2.75529e-01	 4.24801e-02
  0.680	  9.24	 5.71703e-01	 3.12247e-02	 2.53676e+00	 1.44687e-01
  0.722	  8.64	 4.65786e-01	 1.90616e-02	 1.23453e+00	 1.05111e-01
  0.498	  8.33	 1.06518e-01	 2.84653e-01	 3.95131e-01	 1.48680e-01
  0.520	  8.09	 5.12888e-01	 1.63385e-03	 7.69660e-01	 3.44924e-03
  0.663	  8.86	 3.31060e-01	 1.76093e-02	 1.20632e+00	 1.43416e-02
  0.775	  8.56	 4.98844e-01	 1.01662e-02	 1.07644e+00	 2.81385e-02
  0.528	  7.74	 1.42498e-01	 7.80618e-03	 3.25729e-01	 7.44310e-03
  0.990	  9.48	 2.14427e-01	 1.39785e-02	 1.09671e+00	 3.01355e-02
  0.875	  7.86	 1.38487e-01	 2.90462e-03	 2.65570e-01	 3.63078e-03
  0.697	  8.69	 7.01568e-01	 3.08616e-03	 1.50413e+00	 9.98465e-03
  0.614	  8.82	 4.79652e-01	 1.48862e-02	 1.32938e+00	 1.39785e-02
  0.005	  3.89	 1.73989e-03	 0.00000e+00	 3.50893e-02	 1.81539e-04
  0.536	  8.31	 2.41215e-01	 8.16926e-03	 6.69727e-01	 7.98772e-03
  0.167	  7.61	 1.70863e-01	 1.21450e-01	 3.51816e-01	 1.53400e-01
  0.316	  8.14	 6.78219e-01	 7.62464e-03	 1.92875e+00	 2.03324e-02
  0.005	  8.30	 2.12532e-02	 1.39785e-02	 6.92524e-02	 4.84709e-02
  0.671	  7.96	 8.34150e-02	 4.17540e-03	 2.30504e-01	 2.90462e-03
  0.376	  8.28	 6.96231e-02	 7.44310e-03	 3.98337e-01	 9.25849e-03
  0.688	 10.50	 1.63447e+00	 0.00000e+00	 1.40131e+01	 0.00000e+00
  0.705	  8.31	 2.56853e-01	 6.71694e-03	 6.38985e-01	 2.05139e-02
  0.941	  7.70	 5.93952e-02	 1.45231e-02	 1.04570e-01	 7.26156e-03
  0.567	  8.79	 1.31726e-01	 1.21631e-02	 6.36788e-01	 3.17693e-02
  0.663	  8.68	 2.57653e-01	 1.03477e-02	 7.71432e-01	 5.80925e-03
  0.647	  7.94	 8.28784e-02	 7.80618e-03	 2.15123e-01	 1.28893e-02
  0.277	  8.57	 1.23444e+00	 4.53848e-03	 3.54814e+00	 3.99386e-03
  0.893	  7.97	 1.32367e-01	 3.81232e-03	 2.07872e-01	 9.07695e-04
  0.961	  9.10	 9.99307e-02	 1.14370e-02	 4.88885e-01	 1.83354e-02
  0.922	  9.54	 6.93544e-01	 3.32216e-02	 2.83547e+00	 8.31449e-02
  0.671	  8.69	 1.25634e-01	 7.62464e-03	 5.69960e-01	 4.46586e-02
  0.342	  7.69	 9.20443e-02	 8.71387e-03	 2.03544e-01	 7.62464e-03
  0.536	  8.47	 2.34122e-01	 8.35080e-03	 7.25608e-01	 2.25108e-02
  0.461	  8.22	 2.56968e-01	 4.90155e-03	 5.60912e-01	 1.32523e-02
  0.740	  8.88	 7.24232e-01	 2.10585e-02	 1.78696e+00	 2.24382e-01
  0.792	  8.81	 2.68517e-02	 5.30094e-02	 1.19517e-01	 5.82740e-02
  0.072	  7.74	 1.65388e-02	 5.99079e-03	 1.32807e-02	 1.07108e-02
  0.647	  8.97	 1.35826e+00	 4.21171e-02	 3.84482e+00	 7.24341e-02
  0.397	  9.53	 4.96324e+00	 9.49449e-02	 1.75853e+01	 1.40693e-01
  0.197	  7.43	 5.40525e-02	 6.89848e-03	 3.35427e-01	 2.32370e-02
  0.766	  8.61	 6.23027e-02	 1.12554e-02	 3.23378e-01	 1.45231e-02
  0.932	  8.09	 6.28539e-02	 6.53540e-03	 1.59373e-01	 1.08923e-03
  0.122	  7.77	 3.56751e-01	 1.81539e-02	 1.90168e+00	 3.72155e-02
  0.203	  7.90	 4.14533e-01	 1.48862e-02	 1.30283e+00	 1.34339e-02
  0.884	  8.57	 2.01779e-01	 9.44003e-03	 3.96819e-01	 1.59754e-02
  0.528	  8.65	 3.77706e-01	 1.63385e-02	 1.09329e+00	 1.39785e-02
  0.483	  9.55	 3.99259e+00	 1.13643e-01	 1.02428e+01	 1.13280e-01
  0.245	  7.66	 3.00626e-01	 4.01201e-02	 8.77945e-01	 7.93326e-02
  0.663	  9.11	 7.18183e-01	 2.61416e-02	 2.35447e+00	 1.03477e-02
  0.705	  9.29	 9.61997e-01	 2.08770e-02	 2.97951e+00	 1.45231e-02
  0.383	  8.16	 4.95729e-01	 4.90155e-03	 1.17313e+00	 5.08309e-03
  0.335	  7.73	 1.40497e-01	 4.90155e-03	 3.70950e-01	 5.62771e-03
  0.296	  6.57	 2.81987e-02	 1.63385e-03	 6.55439e-02	 2.54155e-03
  0.775	  7.86	 8.61406e-02	 8.89541e-03	 1.01216e-01	 1.61570e-02
  0.740	  8.23	 2.12206e-02	 6.19048e-02	 9.18791e-02	 1.13825e-01
  0.476	  7.99	 1.60319e-01	 9.25849e-03	 4.74441e-01	 9.62157e-03
  0.740	  8.78	 1.35353e-01	 4.82894e-02	 2.35390e-01	 4.99232e-02
  0.015	  3.77	 4.23407e-02	 1.27077e-03	 9.98363e-02	 1.63385e-03
  0.663	  8.13	 1.39001e-01	 7.44310e-03	 3.50478e-01	 1.18000e-02
  0.647	  8.43	 6.42365e-02	 4.72001e-03	 3.28383e-01	 3.08616e-03
  0.680	  9.14	 6.25805e-01	 1.76093e-02	 1.92697e+00	 4.53848e-03
  0.574	  8.24	 4.35069e-01	 2.36001e-03	 7.73618e-01	 3.08616e-03
  0.005	  3.56	 2.64366e-02	 3.26770e-03	 6.06595e-02	 8.16926e-03
  0.971	 10.40	 4.21134e-01	 0.00000e+00	 3.53987e+00	 0.00000e+00
  0.418	  8.31	 1.96773e+00	 8.16926e-03	 3.02483e+00	 3.44924e-03
  0.283	  8.07	 9.60396e-01	 2.48708e-02	 2.03166e+00	 1.25262e-02
  0.941	  9.70	 1.16059e+00	 3.44924e-02	 3.84932e+00	 5.86371e-02
  0.932	  8.44	 4.16908e-02	 8.89541e-03	 1.78848e-01	 1.52493e-02
  0.766	  7.74	 5.62840e-02	 9.62157e-03	 9.46152e-02	 4.17540e-03
  0.922	 11.07	 2.44008e+00	 0.00000e+00	 1.86732e+01	 0.00000e+00
  1.000	  9.09	 4.09131e-01	 2.32370e-02	 9.66387e-01	 1.48862e-02
  0.951	  9.20	 7.50442e-01	 2.97724e-02	 1.75451e+00	 2.25108e-02
  0.912	  8.86	 9.70747e-01	 2.59964e-01	 1.64984e+00	 1.18908e-01
  0.705	  7.80	 6.82242e-02	 1.07108e-02	 1.84707e-01	 2.72309e-03
  0.856	  8.04	 3.51084e-02	 9.44003e-03	 9.40049e-02	 4.15724e-02
  0.671	  7.82	 1.39859e-01	 1.05293e-02	 2.27514e-01	 6.89848e-03
  0.051	  8.12	 7.24130e-02	 1.63385e-02	 1.45200e-01	 2.14216e-02
  0.376	  8.61	 9.70878e-03	 7.26156e-03	 9.77918e-02	 3.43109e-02
  0.559	  8.38	 2.47661e-01	 2.36001e-03	 5.95651e-01	 7.98772e-03
  0.638	  8.18	 1.79480e-02	 3.44924e-03	 5.70886e-02	 3.12247e-02
  0.847	  9.13	 3.87346e-02	 6.53540e-03	 3.63158e-01	 1.85170e-02
  0.638	  8.80	 1.40999e-01	 8.71387e-03	 7.82059e-01	 1.30708e-02
  0.748	  8.04	 8.89850e-02	 1.23447e-02	 2.30631e-01	 3.44924e-03
  0.731	  9.08	 2.97494e-01	 1.68831e-02	 1.26047e+00	 1.35973e-01
  0.775	  8.55	 1.70896e-01	 9.62157e-03	 4.91473e-01	 7.26156e-03
  0.731	  7.43	 6.71190e-02	 5.99079e-03	 1.18686e-01	 2.90462e-03
  0.705	 10.34	 4.13891e-01	 0.00000e+00	 4.36431e+00	 0.00000e+00
  0.810	  8.26	 3.51619e-02	 6.89848e-03	 1.42322e-01	 3.44924e-03
  0.411	  8.92	 4.26664e-01	 9.11326e-02	 3.93853e-01	 2.26016e-01
  0.671	  8.09	 1.28542e-01	 5.08309e-03	 2.89261e-01	 1.99693e-03
  0.865	  8.53	 2.40076e-01	 1.88801e-02	 4.44099e-01	 4.35694e-03
  0.922	  8.68	 8.18897e-02	 1.16185e-02	 2.32386e-01	 2.88647e-02
  0.932	  8.80	 2.36889e-01	 6.89848e-03	 5.55190e-01	 6.17233e-03
  0.941	  9.37	 1.42546e+00	 3.28586e-02	 3.45025e+00	 3.35847e-02
  0.951	  9.90	 2.93752e+00	 1.58302e-01	 8.76830e+00	 3.06075e-01
  0.647	  8.60	 1.46438e+00	 2.59601e-02	 2.91058e+00	 1.25262e-02
  0.865	  9.55	 1.33255e+00	 1.70465e-01	 2.64937e+00	 2.08044e-01
  0.252	  8.44	 1.90556e+00	 1.18000e-02	 3.99978e+00	 7.26156e-03
  0.792	  8.02	 2.41588e-02	 1.10739e-02	 7.16959e-02	 4.66555e-02
  0.476	  8.68	 2.70498e-01	 6.58987e-02	 3.75172e-01	 1.94247e-01
  0.971	  8.85	 3.70173e-01	 1.43416e-02	 8.81390e-01	 1.28893e-02
  0.528	  8.54	 1.19814e-01	 7.80618e-03	 6.93065e-01	 1.32523e-02
  0.819	  8.84	 3.65220e-01	 1.79724e-02	 1.30760e+00	 1.47047e-02
  0.714	  7.85	 8.15742e-02	 7.80618e-03	 1.97197e-01	 1.81539e-03
  0.766	  9.78	 1.17652e+00	 3.39478e-02	 5.46109e+00	 1.03114e-01
  0.903	  8.87	 2.41255e-01	 7.08002e-03	 5.77959e-01	 1.28893e-02
  0.329	  7.16	 1.31042e-01	 4.72001e-03	 2.52697e-01	 2.54155e-03
  0.783	  7.71	 8.02515e-02	 5.62771e-03	 1.22997e-01	 2.36001e-03
  0.283	  8.72	 2.59047e+00	 4.10278e-02	 7.37495e+00	 2.06954e-02
  0.810	  9.99	 4.09262e-01	 2.63232e-02	 3.05384e+00	 1.06563e-01
  0.335	  7.91	 1.96431e-01	 9.25849e-03	 4.79394e-01	 7.98772e-03
  0.606	  8.48	 1.82503e-01	 2.34185e-02	 6.21401e-01	 4.04832e-02
  1.000	  8.48	 1.22351e-01	 9.07695e-03	 3.01737e-01	 9.80311e-03
  0.383	  7.23	 1.85373e-01	 1.27077e-03	 3.23152e-01	 3.63078e-03
  0.766	  8.67	 8.48655e-01	 3.44924e-02	 1.46408e+00	 5.95448e-02
  0.342	  7.77	 1.80395e-01	 2.54155e-03	 4.46651e-01	 2.12401e-02
  0.775	  8.15	 1.85390e-01	 7.80618e-03	 3.99270e-01	 1.63385e-03
  0.688	  8.11	 1.10826e-01	 9.07695e-03	 3.10446e-01	 1.65201e-02
  0.680	  8.12	 2.27971e-01	 1.81539e-03	 4.11578e-01	 5.08309e-03
  0.775	  7.99	 8.37741e-02	 6.53540e-03	 2.03876e-01	 1.08923e-03
  0.722	  8.45	 1.21239e-01	 1.03477e-02	 3.69708e-01	 4.35694e-03
  0.856	  8.20	 1.12767e-01	 1.25262e-02	 2.34023e-01	 3.99386e-03
  0.277	  7.09	 1.05102e-01	 1.52493e-01	 2.34380e-01	 6.13057e-01
  0.922	 10.12	 7.15206e-01	 2.63232e-02	 3.31625e+00	 1.19090e-01
  0.697	  9.37	 1.17381e+00	 3.55816e-02	 4.11168e+00	 2.99539e-02
  0.335	  7.88	 2.93262e-01	 5.62771e-03	 5.94704e-01	 6.35387e-03
  0.663	  8.09	 1.11153e-01	 4.53848e-03	 3.01060e-01	 1.63385e-03
  0.156	  9.05	 6.20740e+00	 7.32873e-01	 1.46468e+01	 4.43736e+00
  0.005	  4.86	 2.11905e-03	 1.27077e-03	 4.74597e-02	 1.32523e-02
  0.680	  9.51	 4.61396e-01	 2.41447e-02	 2.71655e+00	 4.39324e-02
  0.912	  8.51	 5.26852e-01	 1.04022e-01	 5.20592e-01	 6.19048e-02
  0.404	  7.97	 4.89088e-01	 2.78118e-01	 1.01482e+00	 9.78495e-02
  0.215	 10.91	 9.18566e+00	 1.86441e-01	 1.21055e+02	 6.03073e-01
  0.197	  9.42	 3.66389e-01	 5.99079e-03	 5.73888e+00	 6.89848e-03
  0.505	  8.24	 2.19464e-02	 1.07108e-02	 1.63603e-01	 2.55970e-02
  0.655	  8.47	 2.76752e-01	 7.62464e-03	 6.34475e-01	 4.17540e-03
  0.697	  8.80	 1.17849e+00	 6.51725e-02	 2.75765e+00	 5.83648e-01
  0.283	  8.13	 5.26837e-01	 1.70647e-02	 1.36053e+00	 6.53540e-03
  0.801	  8.44	 2.74650e-01	 1.05293e-02	 6.05327e-01	 5.88186e-02
  0.543	  7.71	 3.41854e-02	 7.08002e-03	 1.03370e-01	 7.26156e-03
  0.884	  8.24	 2.45553e-02	 7.80618e-03	 9.09855e-02	 1.88801e-02
  0.520	  9.17	 1.71697e+00	 5.36085e-01	 3.65017e+00	 2.91007e-01
  0.461	  8.74	 7.52058e-01	 1.39785e-02	 1.74735e+00	 1.67016e-02
  0.856	  8.59	 3.46133e-01	 1.23447e-02	 6.53555e-01	 4.90155e-03
  0.606	  9.47	 3.26541e+00	 7.29787e-02	 8.06759e+00	 8.62310e-02
