zp	lmass	Fu	e_Fu	Fr	e_Fr
  4.134	  9.56	 1.93293e-01	 3.26770e-03	 1.05121e+00	 1.90253e-01
  3.082	 10.05	 2.91563e-01	 2.05139e-02	 8.77106e-01	 1.72462e-02
  5.299	  9.13	 4.76224e-01	 1.10557e-01	 2.30452e-01	 1.45231e-02
  3.333	  9.42	 3.89372e-01	 1.81539e-03	 5.63693e-01	 1.74277e-02
  3.465	  9.18	 2.11088e-01	 3.99386e-03	 2.96188e-01	 9.80311e-03
  3.884	  9.76	 1.77193e-01	 3.99386e-03	 6.15283e-01	 1.32523e-02
  5.588	  9.84	 6.75732e-01	 3.05349e-01	 4.75658e-01	 4.44771e-02
  3.248	  9.65	 3.66607e-01	 2.54155e-03	 5.58617e-01	 2.72309e-03
  3.510	  9.42	 2.44561e-01	 5.26463e-03	 2.88508e-01	 3.26770e-03
  3.082	  9.15	 1.47636e-01	 4.17540e-03	 2.12396e-01	 8.53233e-03
  4.238	 10.15	 3.92440e-01	 3.28586e-02	 9.55200e-01	 5.62771e-03
  4.212	  9.42	 3.81435e-01	 4.90155e-03	 3.23429e-01	 1.63385e-03
  3.185	  9.63	 4.53590e-01	 9.25849e-03	 6.33586e-01	 8.47787e-02
  3.333	  9.59	 1.29222e-01	 5.08309e-03	 2.82889e-01	 1.65201e-02
  5.458	 10.05	 5.49940e-01	 7.44310e-03	 9.34679e-01	 5.37356e-02
  3.647	  9.46	 2.23174e-01	 1.72462e-02	 4.58923e-01	 3.64893e-02
  3.836	  9.89	 9.54398e-02	 1.81539e-04	 7.79558e-01	 1.61570e-02
  3.812	  9.68	 1.57060e-01	 4.91971e-02	 2.86741e-01	 3.14063e-02
  3.143	  9.26	 2.01102e-01	 2.90462e-03	 2.60124e-01	 1.27077e-03
  3.248	  9.71	 5.44860e-01	 7.62464e-03	 9.13849e-01	 9.07695e-03
  3.061	  8.90	 4.79205e-02	 1.19816e-02	 1.29721e-01	 2.81385e-02
  4.290	  8.95	 6.63790e-01	 1.47410e-01	 4.42091e-01	 1.34339e-02
  3.601	  9.52	 2.58000e-01	 7.08002e-03	 3.79663e-01	 1.02570e-01
  3.421	  9.63	 4.00065e-01	 9.07695e-04	 5.93578e-01	 1.85170e-02
  3.788	  9.78	 9.28002e-01	 5.17386e-02	 1.94713e+00	 2.01145e-01
  4.616	  9.19	 8.99453e-02	 3.81232e-03	 1.72050e-01	 3.12247e-02
  3.248	  9.45	 4.45566e-01	 3.63078e-04	 3.88276e-01	 7.26156e-04
  3.061	  9.60	 4.89542e-01	 8.35080e-03	 8.26682e-01	 1.07108e-02
  3.443	  9.43	 8.59998e-02	 1.39785e-02	 2.97648e-01	 6.51725e-02
  5.206	  9.72	 9.82366e-02	 1.19816e-02	 2.46413e-01	 7.67910e-02
  3.001	  9.24	 1.08520e-01	 5.46432e-02	 3.17447e-01	 1.63385e-01
  3.465	  8.66	 2.35034e-01	 3.63078e-04	 2.28550e-01	 3.63078e-04
  4.397	  9.09	 1.78611e-01	 6.31756e-02	 2.44497e-01	 1.77908e-02
  3.061	  9.35	 5.71917e-01	 5.80925e-03	 4.16480e-01	 3.86678e-02
  3.443	  9.25	 1.09337e-01	 3.37663e-02	 2.56600e-01	 1.00210e-01
  5.856	 10.78	 4.41296e-01	 2.28739e-02	 1.56569e+00	 2.94093e-02
  3.041	  9.63	 1.22284e+00	 7.80618e-03	 1.87529e+00	 2.02779e-01
  5.331	 10.11	 2.34981e-01	 6.04525e-02	 6.88334e-01	 1.79724e-02
  3.021	  9.19	 8.15622e-01	 2.17847e-03	 9.59049e-01	 3.74697e-01
  3.443	  9.14	 1.50703e-01	 9.25849e-03	 1.79376e-01	 8.53233e-03
  4.343	  9.31	 4.30222e-02	 2.90462e-02	 1.58784e-01	 7.04371e-02
  3.206	  9.18	 1.96187e-01	 3.26770e-03	 2.16226e-01	 4.17540e-03
  3.555	  9.25	 2.07666e-01	 1.45231e-03	 2.48149e-01	 3.81232e-03
  3.248	 10.10	 2.14910e-01	 2.25108e-02	 7.92091e-01	 8.04218e-02
  3.227	  9.27	 1.71642e-01	 9.07695e-04	 3.06650e-01	 1.94247e-02
  3.836	 10.62	 1.02153e+00	 6.53540e-03	 4.95010e+00	 9.18587e-02
  3.399	 10.45	 6.60904e-01	 4.22986e-02	 2.10419e+00	 1.92613e-01
  4.874	  9.38	 1.94132e-01	 1.19816e-02	 3.06117e-01	 6.53540e-03
  3.333	  9.86	 7.05893e-01	 2.30555e-02	 7.43969e-01	 5.88186e-02
  3.185	  9.35	 3.20993e-01	 3.63078e-03	 4.74303e-01	 4.53848e-03
  3.399	  9.50	 3.17585e-01	 1.65201e-02	 5.93527e-01	 2.99539e-02
  3.532	  9.72	 5.25265e-01	 1.32523e-02	 6.45542e-01	 1.45231e-03
  4.533	  9.76	 4.73679e-01	 6.11787e-02	 5.65029e-01	 5.08309e-03
  3.312	  8.93	 6.78618e-02	 1.88801e-02	 2.03851e-01	 3.19509e-02
  4.317	  9.40	 1.09496e-01	 1.27077e-03	 2.16726e-01	 4.72001e-03
  3.624	  8.68	 1.06362e-01	 1.18000e-02	 9.35195e-02	 1.48862e-02
  3.624	  9.26	 2.16648e-01	 3.37663e-02	 2.39651e-01	 6.88033e-02
  3.884	 10.94	 1.28313e+00	 3.92487e-01	 1.05590e+01	 1.85714e-01
  6.923	  6.49	 2.59530e+00	 3.63078e-03	 1.33196e+00	 7.80618e-03
  3.227	  9.08	 1.00090e-01	 6.53540e-03	 1.32042e-01	 9.07695e-03
  3.312	  8.88	 1.48152e-01	 1.01662e-02	 1.05396e-01	 5.80925e-03
  4.397	  9.98	 4.10158e-01	 2.70493e-02	 9.31916e-01	 1.05293e-02
  3.290	  9.85	 4.35381e-01	 8.35080e-03	 1.05127e+00	 6.89848e-03
  3.185	  9.48	 3.81069e-01	 3.08616e-03	 5.73950e-01	 6.89848e-03
  3.443	  9.36	 3.05473e-01	 1.81539e-03	 3.41860e-01	 1.12554e-02
  3.206	 10.09	 5.27661e-01	 1.88801e-02	 1.33287e+00	 4.72001e-02
  3.227	  9.86	 2.39221e-01	 1.45231e-03	 5.33979e-01	 3.08616e-03
  3.164	 10.28	 5.54137e-01	 1.21631e-02	 1.42394e+00	 2.52339e-02
  3.788	  9.09	 2.17435e+00	 3.86678e-02	 1.74724e+00	 1.06382e-01
  3.312	  8.14	 8.42555e-02	 1.45231e-03	 9.68598e-02	 5.44617e-04
  3.001	 10.64	 8.32375e-01	 2.01508e-02	 3.29295e+00	 1.16548e-01
  4.134	  9.04	 2.73502e-01	 1.03477e-02	 5.01349e-01	 1.01662e-02
  3.510	  8.64	 2.25428e-02	 1.18000e-02	 5.51472e-02	 1.41600e-02
  5.206	 10.55	 2.23399e+01	 0.00000e+00	 9.01080e+00	 0.00000e+00
  3.788	 10.15	 2.35523e-01	 7.44310e-03	 8.10746e-01	 1.96062e-02
  4.533	  9.46	 3.61317e-01	 3.44924e-03	 6.23430e-01	 9.80311e-03
  3.532	  9.93	 4.35458e-01	 7.44310e-03	 5.98022e-01	 1.24536e-01
  3.248	  8.83	 8.93252e-02	 1.81539e-04	 1.33666e-01	 0.00000e+00
  3.041	  9.00	 2.69428e-01	 1.81539e-03	 3.22787e-01	 9.07695e-04
  4.290	 10.14	 9.96246e-02	 8.89541e-03	 7.79612e-01	 3.52004e-01
  4.238	  9.87	 2.75183e-01	 8.89541e-03	 8.00707e-01	 4.70186e-02
  3.836	 11.04	 2.14513e+00	 3.04078e-01	 1.47200e+01	 3.29493e-01
  3.248	  8.97	 1.14599e-01	 8.35080e-03	 1.29242e-01	 5.80925e-03
  3.041	 10.46	 7.03805e+00	 3.08616e-03	 6.89761e+00	 3.08616e-03
  3.082	 10.74	 1.97820e-01	 4.21171e-02	 1.01228e+00	 1.79361e-01
  3.269	  9.01	 1.71192e-01	 1.45231e-03	 1.14257e-01	 7.26156e-04
  6.207	 10.31	 2.88986e-01	 2.57785e-02	 9.15955e-01	 4.77448e-02
  3.443	  8.87	 1.76799e-01	 1.81539e-04	 1.39391e-01	 7.26156e-04
  3.465	  8.29	 1.40937e-01	 3.26770e-03	 9.91606e-02	 5.44617e-04
  3.443	  8.24	 2.30907e-01	 3.63078e-04	 1.39836e-01	 3.63078e-04
  4.478	  9.65	 5.56969e-01	 2.50524e-01	 5.55862e-01	 1.17637e-01
  3.206	  8.70	 9.55287e-02	 3.26770e-03	 8.39484e-02	 5.62771e-03
  4.701	 10.26	 1.02531e-01	 6.29940e-02	 7.14654e-01	 1.30890e-01
  3.788	  9.26	 1.22012e-01	 4.06647e-02	 2.34746e-01	 3.77601e-02
  3.269	  9.17	 6.72101e-02	 9.80311e-03	 1.70171e-01	 1.85170e-02
  6.923	  9.52	 1.66219e+00	 5.08309e-03	 1.06020e+00	 5.80925e-03
  4.212	  9.58	 1.24349e-01	 9.62157e-03	 4.04255e-01	 3.81232e-02
  4.264	  8.79	 1.37926e-01	 1.81539e-03	 1.14847e-01	 5.62771e-03
  3.143	  9.48	 3.50349e-01	 7.44310e-03	 5.95455e-01	 3.08616e-03
  4.343	  9.35	 5.53934e-02	 4.19355e-02	 2.12502e-01	 8.67757e-02
  4.505	 10.22	 7.80690e-01	 1.79724e-02	 1.65346e+00	 1.07108e-02
  5.394	  9.96	 3.49877e-01	 3.26770e-03	 3.63989e-01	 4.10278e-02
  3.082	  9.45	 3.69918e-01	 5.99079e-03	 6.40404e-01	 1.12554e-02
  3.532	 10.78	 1.12113e+00	 6.48094e-02	 4.28218e+00	 3.18964e-01
  3.143	 10.73	 2.31873e+00	 7.66095e-02	 4.26148e+00	 3.77601e-01
  4.478	  9.41	 2.91569e-01	 6.53540e-03	 4.11680e-01	 3.08616e-03
  4.008	  9.50	 2.42684e-01	 3.57632e-02	 4.23062e-01	 9.98465e-03
  4.058	  8.36	 1.52967e-01	 7.02556e-02	 5.93542e-02	 2.88647e-02
  3.421	  9.53	 2.95316e-01	 5.08309e-03	 3.07540e-01	 1.27077e-03
  3.443	  8.95	 1.68384e-01	 1.52493e-02	 1.54084e-01	 2.90462e-03
  4.993	  8.38	 1.63954e-01	 1.08923e-03	 6.83280e-02	 1.63385e-03
  3.082	  9.91	 9.64862e-01	 9.62157e-03	 1.39054e+00	 4.79263e-02
  5.206	 10.09	 5.63464e+00	 0.00000e+00	 2.44682e+00	 0.00000e+00
  3.443	  9.87	 9.94209e-01	 3.63078e-04	 1.33029e+00	 1.81539e-04
  4.758	  9.05	 2.37900e-01	 5.44617e-03	 2.70073e-01	 2.97724e-02
  3.333	  9.08	 2.30630e-01	 2.39632e-02	 4.59265e-01	 5.97263e-02
  3.061	  9.70	 3.23537e-01	 2.21478e-02	 6.82362e-01	 5.59140e-02
  3.206	  8.99	 2.03045e-01	 1.81539e-03	 2.06824e-01	 4.17540e-03
  3.670	  9.80	 1.16143e-01	 1.32523e-02	 3.42971e-01	 1.32523e-02
  5.113	  9.90	 3.26149e-01	 3.12247e-02	 6.21434e-01	 7.98772e-03
  4.963	  9.58	 3.08959e-01	 4.17540e-03	 4.73919e-01	 2.79570e-02
  4.212	  9.06	 1.23692e-01	 2.17847e-02	 9.49046e-02	 6.71694e-03
  3.578	  9.36	 2.97261e-01	 1.27077e-02	 4.53779e-01	 1.39785e-02
  3.041	  9.62	 1.37099e-01	 1.12554e-02	 5.06185e-01	 3.66709e-02
  3.958	  8.76	 1.29535e-01	 1.41600e-02	 9.80144e-02	 5.70033e-02
  3.647	  9.45	 2.39677e-01	 1.37970e-02	 4.39597e-01	 6.62617e-02
  3.102	  8.94	 9.19448e-02	 2.03324e-02	 1.61360e-01	 5.19202e-02
  3.983	  8.93	 2.66839e-01	 7.44310e-03	 2.24238e-01	 3.99386e-03
  3.041	  9.55	 7.93761e-01	 2.05139e-02	 9.78056e-01	 1.96062e-02
  5.268	 10.00	 7.50308e+00	 0.00000e+00	 1.96155e+00	 0.00000e+00
  3.206	  9.37	 2.99189e-01	 4.17540e-03	 4.53572e-01	 2.54155e-03
  4.701	  9.93	 3.47289e-01	 1.27077e-02	 7.07454e-01	 5.99079e-03
  3.443	  9.84	 2.27701e-01	 1.68831e-02	 5.84694e-01	 5.37356e-02
  3.001	  9.41	 1.75223e-01	 1.23447e-02	 4.08067e-01	 8.89541e-03
  5.426	 10.23	 2.97214e-01	 1.63385e-03	 7.33055e-01	 1.48862e-02
  3.185	  9.18	 2.91235e-01	 1.45231e-03	 4.26054e-01	 4.17540e-03
  4.212	  9.89	 1.68155e-01	 4.61109e-02	 6.71418e-01	 1.17456e-01
  3.355	  9.56	 4.56041e-01	 5.80925e-03	 4.59475e-01	 7.93326e-02
  3.443	  8.96	 6.92266e-02	 1.21631e-02	 1.37975e-01	 5.80925e-03
  3.443	  9.10	 1.76195e-01	 2.36001e-03	 3.39095e-01	 1.14370e-02
  3.021	  9.21	 2.42703e-01	 4.90155e-03	 4.09701e-01	 7.98772e-03
  3.143	  9.32	 2.59648e-01	 1.76093e-02	 3.03906e-01	 6.17233e-03
  3.647	  9.10	 1.27685e-01	 4.35694e-03	 2.52026e-01	 2.74124e-02
  3.102	  9.82	 5.47097e-01	 8.35080e-03	 1.12500e+00	 4.17540e-02
  3.443	  9.02	 1.14756e-01	 1.45231e-03	 7.97145e-02	 5.44617e-04
  3.333	  9.32	 1.20267e-01	 5.62771e-03	 1.79809e-01	 3.44924e-03
  3.670	  9.42	 3.32371e-01	 9.80311e-03	 5.53396e-01	 1.02388e-01
  4.058	  9.59	 4.00399e-01	 6.89848e-03	 9.03611e-01	 1.52493e-02
  3.021	  9.04	 2.31557e-01	 3.08616e-03	 3.14721e-01	 9.07695e-03
  3.532	  9.15	 1.24083e-01	 1.12554e-02	 1.15591e-01	 7.62464e-03
  4.533	 10.16	 5.24423e-01	 1.21631e-02	 1.58043e+00	 1.21631e-02
  6.923	 10.34	 1.27496e+01	 0.00000e+00	 6.37768e+00	 0.00000e+00
  5.053	  8.50	 3.33434e-02	 1.81539e-02	 4.25045e-02	 2.19662e-02
  3.443	  8.40	 2.77100e-02	 1.90616e-02	 1.22012e-01	 3.17693e-02
  3.206	  9.35	 5.72716e-01	 5.62771e-03	 5.77566e-01	 1.37970e-02
  3.041	  9.05	 1.62537e-01	 2.90462e-03	 2.05174e-01	 3.70340e-02
  3.021	  9.10	 1.94505e-01	 3.63078e-04	 2.92325e-01	 5.31909e-02
  3.248	  9.54	 3.16740e-01	 3.88494e-02	 5.27516e-01	 8.06033e-02
  3.164	  9.80	 4.66185e-01	 6.89848e-03	 8.75388e-01	 2.34185e-02
  4.290	  9.00	 1.68499e-01	 1.52493e-02	 2.21246e-01	 1.34339e-02
  3.082	  8.90	 1.01770e-01	 7.08002e-03	 3.08551e-01	 4.93786e-02
  3.578	  9.73	 6.90230e-01	 5.99079e-03	 9.20123e-01	 6.00894e-02
  3.693	  9.47	 2.49636e-01	 1.81539e-03	 4.31362e-01	 2.30555e-02
  3.443	  9.48	 3.32008e-01	 3.63078e-03	 4.81151e-01	 1.07108e-02
  3.884	  9.46	 1.04568e-01	 1.50677e-02	 3.06352e-01	 3.72155e-02
  3.061	  8.97	 1.37100e-01	 2.23293e-02	 2.91117e-01	 6.08156e-02
  3.312	  8.92	 1.20488e-01	 4.15724e-02	 1.70260e-01	 4.17540e-02
  3.061	  9.38	 4.21868e-01	 5.53694e-02	 6.28270e-01	 1.04748e-01
  5.175	  9.46	 3.46028e-01	 1.28893e-02	 4.26098e-01	 2.32370e-02
  3.269	  9.05	 1.33095e-01	 1.81539e-03	 2.17358e-01	 1.45231e-03
  3.312	  8.79	 1.19931e-01	 5.44617e-03	 1.74678e-01	 2.54155e-03
  3.510	  9.89	 9.34639e-01	 1.01662e-02	 1.19962e+00	 2.90462e-03
  3.102	  9.69	 1.36265e+00	 5.26463e-03	 1.76276e+00	 2.79570e-02
  3.143	  9.65	 4.09679e-01	 8.71387e-03	 7.42197e-01	 1.07108e-02
  3.206	  8.70	 1.27187e-01	 1.08923e-03	 7.12900e-02	 4.72001e-03
  3.465	  9.58	 1.85494e-01	 1.27077e-02	 4.58985e-01	 1.21631e-02
  3.123	 10.17	 1.41131e+00	 1.05293e-02	 2.58324e+00	 1.03840e-01
  4.673	  9.88	 1.26142e-01	 7.49756e-02	 5.54899e-01	 2.56152e-01
  3.021	  8.64	 5.87090e-02	 1.10739e-02	 1.31315e-01	 2.92278e-02
  3.487	 10.52	 1.54186e-01	 5.51879e-02	 1.07040e+00	 1.47410e-01
  3.670	  9.85	 3.08893e-01	 5.24648e-02	 6.31447e-01	 5.86371e-02
  3.465	  8.64	 5.03920e-02	 3.44924e-03	 5.08647e-02	 1.27077e-03
  3.001	  9.04	 1.99680e-01	 2.36001e-03	 1.82837e-01	 2.37816e-02
  4.730	 10.41	 2.28020e-01	 3.95755e-02	 8.76245e-01	 4.55663e-02
  3.082	  9.08	 1.43415e-01	 1.10739e-02	 2.04999e-01	 4.91971e-02
  3.123	  8.99	 1.48862e-01	 1.99693e-03	 2.64981e-01	 2.17847e-03
  3.443	  9.36	 3.28415e-01	 2.36001e-03	 3.02779e-01	 3.54001e-02
  4.533	  9.93	 5.28722e-01	 8.35080e-03	 1.02868e+00	 8.35080e-03
  3.355	  8.70	 1.11586e-01	 1.63385e-03	 7.11096e-02	 5.80925e-03
  3.333	  9.34	 2.78552e-01	 4.17540e-03	 3.51361e-01	 7.44310e-03
  3.290	  9.16	 1.96625e-01	 3.63078e-03	 1.64236e-01	 1.63385e-03
  4.109	  9.09	 2.50588e-01	 4.53848e-03	 4.97947e-01	 5.99079e-03
  3.206	  8.81	 2.18267e-01	 3.08616e-03	 2.52966e-01	 6.35387e-03
  5.144	  9.38	 4.18880e-01	 2.34185e-02	 6.12996e-01	 3.70340e-02
  4.109	 10.60	 5.23156e-01	 1.74277e-02	 4.39324e+00	 4.93605e-01
  3.333	 10.00	 1.29730e+00	 1.03477e-02	 1.88188e+00	 1.76093e-02
  3.082	  8.79	 1.56975e-01	 5.44617e-04	 2.79858e-01	 3.15878e-02
  4.533	 10.50	 1.62570e-01	 9.25849e-03	 1.28403e+00	 1.15459e-01
  3.227	  9.34	 2.05713e-01	 6.35387e-03	 2.11666e-01	 2.21478e-02
  4.478	  8.77	 1.87833e-01	 1.99693e-03	 1.29221e-01	 4.90155e-03
  3.102	  9.49	 3.87847e-01	 2.72309e-03	 4.54189e-01	 1.43416e-02
  3.290	  9.43	 3.97331e-01	 1.38696e-01	 4.82640e-01	 1.04930e-01
  3.487	  9.16	 2.91132e-01	 5.62771e-03	 3.26662e-01	 3.26770e-03
  3.421	  8.99	 1.31701e-01	 1.99693e-03	 1.71709e-01	 1.27077e-03
  3.290	  8.82	 1.31864e-01	 1.63385e-03	 9.88516e-02	 1.27077e-03
  4.533	  9.35	 1.28137e-01	 3.77601e-02	 4.15278e-01	 1.70284e-01
  4.644	  9.52	 3.39799e-01	 3.26770e-02	 4.32168e-01	 1.34339e-02
  3.143	 10.06	 2.95429e-01	 1.70647e-02	 7.51749e-01	 6.84402e-02
  3.143	  8.62	 1.28566e-01	 7.26156e-04	 2.88828e-01	 2.34185e-02
  3.021	  9.89	 2.79908e-01	 1.72462e-02	 9.00187e-01	 3.06801e-02
  3.555	  9.13	 5.11069e-02	 1.52493e-02	 1.37240e-01	 1.10739e-02
  3.123	  9.60	 2.26747e-01	 3.81232e-03	 5.15317e-01	 4.72001e-03
  4.264	  9.93	 8.64380e-02	 4.50217e-02	 4.27942e-01	 1.32887e-01
  3.355	  8.96	 1.28897e-01	 8.71387e-03	 1.17623e-01	 9.07695e-03
  6.923	  9.48	 1.18289e+00	 7.26156e-04	 6.10440e-01	 3.63078e-04
  3.123	 10.02	 4.85159e-01	 1.83354e-02	 1.19773e+00	 3.50370e-02
  4.008	  8.45	 2.98649e-01	 1.27077e-03	 1.78043e-01	 1.45231e-03
  3.164	 10.41	 4.92508e-01	 3.21324e-02	 1.57651e+00	 1.02933e-01
  4.845	  9.51	 1.74011e-01	 1.81539e-04	 3.01704e-01	 1.07108e-02
  3.812	  9.88	 3.54447e-02	 7.08002e-03	 2.10750e-01	 5.22832e-02
  4.787	  9.82	 2.43180e-01	 2.54155e-03	 2.67011e-01	 1.81539e-03
  3.269	  9.24	 2.25267e-01	 9.25849e-03	 3.15011e-01	 3.44924e-03
  3.377	  8.92	 7.81696e-02	 1.63385e-03	 7.49215e-02	 4.17540e-03
  8.868	  4.95	 2.45006e-03	 2.04594e-01	 1.46790e-02	 1.82628e+00
  3.355	  9.17	 1.81994e-01	 7.08002e-03	 1.51267e-01	 6.89848e-03
  5.331	  9.74	 9.34501e-02	 9.07695e-04	 3.44457e-01	 2.85016e-02
  3.377	  9.01	 1.56083e-01	 3.26770e-03	 1.21163e-01	 4.90155e-03
  4.397	  9.54	 1.04190e-01	 2.57785e-02	 2.92639e-01	 2.14216e-02
  4.963	      	 1.38044e-01	 7.91510e-02	 1.19713e-01	 3.90309e-02
  3.082	 10.80	 6.50436e-01	 9.25849e-02	 3.20144e+00	 2.66862e-01
  3.670	  9.37	 2.02615e-01	 1.85170e-02	 3.27272e-01	 1.47047e-02
  3.021	  9.55	 5.08168e-01	 1.08923e-02	 8.92097e-01	 1.11283e-01
  3.143	  9.86	 6.24970e-01	 1.61570e-02	 1.03935e+00	 2.79570e-02
  3.185	  9.82	 4.47755e-01	 3.63078e-03	 6.75688e-01	 2.54155e-02
  3.001	  9.80	 1.26456e-02	 2.16031e-02	 2.89897e-01	 1.37970e-01
  3.185	  9.88	 3.10504e-01	 2.48708e-02	 6.69748e-01	 8.64126e-02
  3.670	  9.38	 3.60271e-01	 3.63078e-03	 5.42486e-01	 1.27077e-03
  4.134	 10.86	 3.92571e-01	 4.99232e-02	 1.76316e+00	 1.40330e-01
  4.264	  9.80	 1.52915e-01	 4.53848e-03	 4.23556e-01	 4.17540e-03
  4.397	  9.24	 1.67571e-01	 2.72309e-03	 3.76240e-01	 3.41293e-02
  5.588	 10.75	 5.98472e-01	 4.06647e-02	 1.54377e+00	 5.13755e-02
  4.644	  8.70	 1.32826e-01	 1.81539e-04	 9.87191e-02	 1.27077e-03
  3.206	  8.53	 9.06922e-02	 5.44617e-04	 7.16854e-02	 2.72309e-03
  4.845	 10.38	 1.47920e-01	 9.40372e-02	 1.11215e+00	 1.60117e-01
  5.023	 10.06	 4.46927e-01	 5.53694e-02	 7.38769e-01	 7.86064e-02
  4.186	 10.14	 5.86150e-01	 6.33571e-02	 2.45522e+00	 6.99288e-01
  4.186	  9.16	 3.76915e-02	 1.08923e-03	 6.06137e-02	 3.63078e-03
  3.021	  7.82	 3.49870e-01	 1.21631e-02	 7.71661e-01	 1.45957e-01
  5.654	  9.02	 2.39499e-01	 1.21268e-01	 2.38618e-01	 5.86371e-02
  5.721	  5.59	 5.93164e-02	 1.10430e+00	 1.42115e-01	 8.73529e+00
  4.109	 10.32	 1.24666e+00	 1.68831e-02	 2.79863e+00	 1.96062e-02
  9.634	  8.17	 1.21104e-02	 1.77908e-02	 7.98986e-02	 3.28586e-02
  4.505	  8.23	 1.87531e-01	 1.25262e-02	 3.52935e-02	 5.08309e-03
  5.053	  8.79	 1.83158e-01	 5.44617e-04	 2.05188e-01	 9.98465e-03
  3.248	  8.62	 1.73961e-01	 1.08923e-03	 1.68607e-01	 1.99693e-03
  3.102	  8.97	 1.20009e-01	 4.90155e-03	 1.53559e-01	 2.19662e-02
  3.510	  9.25	 1.10538e-01	 2.94093e-02	 1.64796e-01	 4.97417e-02
  3.355	  9.14	 1.63569e-01	 1.63385e-03	 2.50207e-01	 2.90462e-03
  4.963	 10.98	 1.96934e-01	 9.11326e-02	 1.91862e+00	 3.34940e-01
  3.123	  9.73	 2.78305e-01	 1.05293e-02	 6.37202e-01	 1.14370e-02
  4.730	 10.33	 5.79738e-01	 3.54001e-02	 1.44301e+00	 2.03324e-02
  3.555	  8.83	 1.18325e-01	 7.44310e-03	 8.78068e-02	 4.17540e-03
  4.673	 11.17	 5.51312e-01	 8.53233e-02	 3.45343e+00	 1.34520e-01
  3.578	  8.51	 1.14910e-01	 6.35387e-03	 8.38187e-02	 4.90155e-03
  4.701	  9.81	 7.56745e-02	 2.43262e-02	 3.46494e-01	 3.19509e-02
  3.624	  9.03	 2.39643e-01	 5.26463e-03	 3.79090e-01	 7.80618e-02
  4.673	 10.39	 8.89937e-02	 5.80925e-02	 6.71317e-01	 2.76847e-01
  3.884	  9.68	 1.34407e-01	 1.57939e-02	 3.68891e-01	 8.16926e-03
  3.248	  9.76	 1.06428e-01	 6.53540e-03	 3.29235e-01	 2.68678e-02
  6.728	 11.10	 3.37792e-01	 1.77727e-01	 2.52514e+00	 3.89764e-01
  3.206	  9.59	 2.42528e-01	 1.48862e-02	 5.03724e-01	 1.79724e-02
  4.787	  9.74	 2.28948e-01	 3.63078e-03	 6.17995e-01	 2.05139e-02
  3.102	  9.34	 5.67124e-01	 1.63385e-03	 6.75180e-01	 2.90462e-03
  3.061	 10.27	 4.76740e-01	 1.36154e-02	 1.05907e+00	 1.36154e-02
  3.185	  9.17	 2.61175e-01	 1.99693e-03	 3.47397e-01	 5.80925e-03
  3.510	  9.08	 3.10431e-01	 3.08616e-03	 2.26471e-01	 2.72309e-03
  4.533	 10.07	 5.91995e-01	 2.43262e-02	 1.11316e+00	 1.45231e-02
  3.333	  9.92	 5.25762e-01	 9.07695e-03	 1.01177e+00	 2.54155e-03
  6.767	 11.46	 3.52895e-01	 1.60117e-01	 6.89732e+00	 2.25653e-01
  3.812	 10.18	 3.62814e-01	 3.10432e-02	 8.78910e-01	 6.53540e-03
  3.532	  9.21	 5.13363e-02	 1.43416e-02	 1.59080e-01	 2.57785e-02
  3.248	  8.14	 7.10235e-02	 7.26156e-04	 6.60011e-02	 1.81539e-04
  4.616	  8.88	 4.75269e-02	 3.28586e-02	 1.33799e-01	 8.44156e-02
  3.647	  9.80	 3.35436e-01	 3.26770e-02	 8.12177e-01	 6.09971e-02
  3.061	 10.64	 1.38332e+00	 2.48708e-02	 3.83196e+00	 1.44324e-01
  3.248	  7.70	 7.33323e-02	 5.44617e-04	 5.84538e-02	 1.81539e-04
  4.317	  9.70	 9.57960e-02	 2.54155e-02	 4.33591e-01	 1.02570e-01
  3.123	  9.20	 2.93894e-01	 1.08923e-03	 3.87306e-01	 1.45231e-03
  3.487	  9.90	 9.14496e-01	 1.05293e-02	 1.33857e+00	 5.08309e-03
  3.102	  9.48	 2.94397e-01	 2.36001e-03	 5.41669e-01	 2.17847e-03
  4.505	  9.74	 1.92532e-01	 4.90155e-03	 4.26283e-01	 5.80925e-03
  3.041	 10.08	 1.59714e+00	 7.62464e-03	 2.52919e+00	 1.36154e-02
  3.061	  9.53	 3.71966e-01	 6.53540e-03	 5.96791e-01	 1.88801e-02
  3.399	  9.13	 7.80001e-02	 6.53540e-03	 1.02636e-01	 8.16926e-03
  3.248	  9.69	 1.77655e-01	 3.30401e-02	 6.67218e-01	 2.68496e-01
  3.082	  8.99	 8.23309e-02	 1.12554e-02	 1.62161e-01	 3.10432e-02
  3.836	  9.58	 2.92806e-01	 6.89848e-02	 4.80606e-01	 2.25108e-02
  3.001	  9.19	 3.09382e-01	 2.63232e-02	 3.81254e-01	 5.80925e-03
  5.426	 11.99	 2.70414e+00	 4.47857e-01	 2.63381e+01	 5.47522e-01
  6.767	  9.98	 6.57894e-01	 4.35694e-03	 5.96294e-01	 5.08309e-03
  3.933	  9.62	 5.16493e-01	 4.53848e-03	 8.40039e-01	 8.89541e-03
  4.758	 10.27	 4.37197e-01	 3.66709e-02	 1.21876e+00	 1.99693e-02
  3.102	 10.07	 5.06930e-01	 2.36001e-03	 1.02640e+00	 2.68678e-02
