zp	lmass	Fu	e_Fu	Fr	e_Fr
  3.377	  9.66	 3.43563e-01	 3.63078e-03	 5.24877e-01	 5.44617e-03
  6.728	  8.98	 2.03664e+00	 8.46335e-01	 1.46863e+00	 5.58959e-01
  3.421	 10.48	 4.23186e-01	 5.62771e-02	 1.87662e+00	 5.64768e-01
  3.102	 10.09	 1.55839e-01	 1.48862e-02	 7.10903e-01	 2.41447e-02
  4.186	 10.33	 5.71626e-01	 6.71694e-03	 1.47213e+00	 6.89848e-03
  4.874	 10.58	 3.39291e+01	 4.55663e-02	 2.10646e+01	 2.36001e-03
  3.312	 11.06	 9.88963e-01	 2.19662e-02	 4.23621e+00	 1.73551e-01
  4.874	 10.49	 2.31904e+01	 3.44924e-03	 1.46830e+01	 4.53848e-03
  3.487	 10.65	 2.30173e-01	 2.55970e-02	 1.28311e+00	 2.49979e-01
  3.647	  9.75	 2.66058e-01	 2.68678e-02	 6.34878e-01	 5.30094e-02
  3.421	  9.71	 4.27314e-01	 1.07108e-02	 6.21103e-01	 3.61263e-02
  4.160	  9.68	 8.68581e-01	 3.26770e-03	 8.49280e-01	 4.72001e-03
  4.343	 10.04	 8.54944e-01	 3.01355e-02	 1.35515e+00	 1.30708e-02
  4.644	 10.10	 6.72638e-01	 7.80618e-03	 1.24567e+00	 6.89848e-03
  4.673	 12.16	 3.79166e+01	 0.00000e+00	 1.02479e+02	 0.00000e+00
  3.102	  9.49	 5.15164e-01	 1.63385e-03	 6.38985e-01	 1.27077e-02
  3.465	  8.18	 1.76272e-01	 2.90462e-03	 2.25227e-01	 8.89541e-03
  3.443	  9.55	 1.82073e-01	 1.99693e-03	 5.93168e-01	 1.12554e-02
  3.143	  9.94	 4.03561e-01	 1.32523e-02	 9.59488e-01	 4.06647e-02
  3.693	 10.15	 9.38815e-01	 6.53540e-02	 2.11305e+00	 2.87195e-01
  3.269	 10.75	 3.86464e-01	 6.28125e-02	 2.74896e+00	 3.17693e-01
  4.874	 11.38	 1.42642e+02	 0.00000e+00	 1.03593e+02	 0.00000e+00
  6.963	  8.99	 2.35177e-01	 9.31295e-02	 3.51088e-06	 4.17540e-03
  3.269	 10.80	 3.03993e-01	 6.17233e-02	 2.08866e+00	 5.80925e-01
  3.164	  9.91	 9.79919e-01	 5.26463e-03	 1.12132e+00	 1.01662e-02
  3.764	  9.33	 3.58424e-01	 1.68831e-02	 7.36177e-01	 1.28530e-01
  4.451	 10.00	 7.38090e+01	 4.66555e-02	 3.48288e+00	 1.72462e-02
  4.397	 11.58	 1.13920e+00	 9.16772e-02	 3.58116e+01	 6.40833e-02
  3.836	  9.62	 3.35767e-01	 2.17847e-03	 8.58102e-01	 1.68831e-01
  3.836	  9.78	 3.30434e-01	 4.37509e-02	 7.18038e-01	 1.97878e-01
  4.370	 10.85	 1.96315e-01	 8.53233e-03	 2.60069e+00	 6.88033e-02
  3.555	  9.57	 2.55243e-01	 2.36001e-02	 4.70818e-01	 3.75786e-02
  4.644	 11.54	 5.14896e+00	 2.18028e-01	 2.73707e+01	 8.76834e-02
  3.143	  9.86	 2.59198e-01	 1.16185e-02	 6.74530e-01	 2.63232e-02
  3.102	  9.52	 2.60727e-01	 2.72309e-03	 7.59036e-01	 1.72462e-02
  3.465	  9.73	 3.48620e-01	 2.88647e-02	 8.74129e-01	 4.01201e-02
  3.884	 10.01	 3.66404e-01	 3.26770e-03	 1.29903e+00	 1.67016e-02
  3.269	 10.07	 2.14626e-01	 3.63078e-03	 6.07695e-01	 1.97878e-02
  4.058	 10.12	 3.55229e-01	 7.08002e-03	 8.28163e-01	 5.62771e-03
  3.487	 10.68	 8.79978e-01	 1.07108e-01	 2.76410e+00	 1.47954e-01
  3.399	 10.23	 1.09503e+00	 5.08309e-03	 1.77634e+00	 2.88647e-02
  3.860	  9.84	 5.11424e-01	 5.44617e-03	 1.10679e+00	 9.53080e-02
  3.601	  9.91	 5.50931e-01	 4.22986e-02	 9.65170e-01	 8.20556e-02
  3.290	 10.73	 2.56289e+00	 9.80311e-03	 5.43190e+00	 9.73049e-02
  3.377	  9.68	 2.69938e-01	 7.26156e-04	 5.51592e-01	 1.50677e-02
  3.788	 10.48	 4.37153e-01	 6.02710e-02	 1.49232e+00	 1.89708e-01
  4.451	  9.55	 2.25355e-01	 1.15277e-01	 3.43683e-01	 8.58680e-02
  3.021	 11.03	 8.12532e-01	 1.94247e-02	 3.92981e+00	 2.60509e-01
  3.624	 10.05	 4.27042e-01	 6.89848e-02	 8.71638e-01	 1.07653e-01
  4.533	  8.90	 4.24478e-01	 9.49449e-02	 4.80632e-01	 2.84109e-01
  4.845	  8.61	 3.91453e-01	 1.74822e-01	 9.94779e-01	 7.46125e-02
  3.185	  9.77	 7.40323e-01	 9.98465e-03	 9.35946e-01	 2.23293e-02
  3.443	 10.14	 1.05919e+00	 5.77294e-02	 1.26520e+00	 1.25625e-01
  4.933	  9.79	 5.84734e-01	 1.05293e-02	 9.04271e-01	 4.10278e-02
  4.317	 11.00	 7.81830e-01	 4.03017e-02	 2.88110e+00	 1.14370e-01
  3.143	  9.61	 5.10466e-01	 6.89848e-03	 7.66810e-01	 2.36001e-03
  3.532	  9.35	 6.42383e-01	 6.89848e-03	 7.13695e-01	 6.44464e-02
  3.041	  9.35	 2.04971e-01	 1.30708e-02	 4.44778e-01	 1.96062e-02
  3.465	 10.22	 1.10715e+00	 2.90462e-03	 1.93890e+00	 3.95755e-02
  3.601	 10.02	 9.79977e-01	 9.04064e-02	 1.35306e+00	 1.77182e-01
  3.185	  9.30	 3.19618e-01	 3.63078e-03	 5.15262e-01	 2.21478e-02
  4.904	 10.58	 2.34694e+01	 0.00000e+00	 1.43529e+01	 0.00000e+00
  4.816	  9.39	 3.01712e-01	 5.06494e-02	 5.14416e-01	 3.65801e-01
  4.874	  9.65	 1.70505e+00	 6.89848e-03	 1.19246e+00	 7.08002e-03
  3.933	      	 1.77702e-01	 2.72309e-02	 7.36562e-01	 1.51948e-01
  4.993	  8.51	 6.93559e-02	 1.27077e-03	 1.78434e-01	 5.08309e-03
  3.143	  9.53	 2.63967e-01	 1.19816e-02	 4.39321e-01	 7.95141e-02
  3.185	  9.26	 6.00887e-01	 1.88801e-02	 5.66257e-01	 3.08616e-02
  3.399	 10.50	 4.41027e-01	 3.52186e-02	 1.92024e+00	 3.50915e-01
  3.740	  9.86	 6.67501e-01	 3.03170e-02	 1.24519e+00	 2.00419e-01
  3.227	 11.16	 9.43088e-01	 8.02403e-02	 4.54886e+00	 2.40358e-01
  3.487	 10.24	 6.86944e-01	 5.17386e-02	 1.47094e+00	 1.04203e-01
  3.399	 10.72	 5.02271e-01	 6.60802e-02	 1.97140e+00	 2.92096e-01
  3.102	 10.37	 5.18087e-01	 1.83354e-02	 1.64475e+00	 1.16911e-01
  3.788	 10.45	 5.96446e-01	 7.84249e-02	 2.37061e+00	 3.61263e-01
  3.102	 11.23	 9.07775e-01	 7.40679e-02	 4.99356e+00	 2.77210e-01
  3.764	  9.13	 5.16028e-01	 3.75786e-02	 3.00945e-01	 1.02751e-01
  3.555	 10.02	 5.33278e-01	 1.10739e-02	 1.40858e+00	 6.29940e-02
  3.102	  9.81	 4.40305e-01	 2.39632e-02	 1.89275e+00	 1.15277e-01
  3.021	 10.58	 3.51730e-01	 6.17233e-03	 2.12905e+00	 5.08309e-02
  3.487	 10.11	 2.22726e-01	 2.48708e-02	 9.36701e-01	 5.02863e-02
  5.113	 10.78	 2.19083e+01	 0.00000e+00	 1.11938e+01	 0.00000e+00
  3.421	  9.51	 1.78577e-01	 1.01662e-02	 2.99616e-01	 7.08002e-02
  3.185	 10.67	 1.25767e+00	 1.43416e-02	 3.25080e+00	 2.25108e-02
  3.601	  9.49	 2.72043e+00	 5.44617e-04	 2.41708e+00	 2.17847e-03
  4.730	 10.79	 1.06332e+00	 3.86678e-02	 3.64991e+00	 3.08616e-02
  3.487	  9.96	 1.96451e-01	 2.41447e-02	 7.87923e-01	 1.33794e-01
  3.206	  9.70	 3.03892e-01	 9.25849e-03	 5.97510e-01	 2.19662e-02
  3.123	 10.26	 9.09376e-01	 7.08002e-03	 1.79616e+00	 2.54155e-02
  3.443	  9.83	 2.23501e-01	 3.57632e-02	 6.62087e-01	 1.55760e-01
  3.443	 10.01	 5.34073e-01	 2.72309e-03	 9.12804e-01	 9.62157e-03
  4.238	 11.69	 2.23026e+00	 5.40442e-01	 1.30910e+01	 2.15469e+00
  3.578	 10.36	 7.33091e-01	 1.06200e-01	 1.93240e+00	 1.23810e-01
  3.421	  9.31	 2.54501e-01	 9.62157e-03	 3.60730e-01	 2.34185e-02
  3.269	  9.56	 2.96468e-01	 1.81539e-03	 4.49723e-01	 1.12554e-02
  3.740	  9.73	 8.21018e-01	 1.10739e-02	 1.36065e+00	 1.46865e-01
  3.624	 10.25	 3.67907e-01	 3.12247e-02	 8.91869e-01	 1.33613e-01
  3.206	  9.93	 4.03572e-01	 1.99693e-03	 6.98784e-01	 8.89541e-03
  3.421	  9.29	 1.98889e-01	 1.27077e-02	 2.43370e-01	 2.43262e-02
  3.269	  9.09	 2.16539e-01	 1.63385e-03	 2.84890e-01	 4.35694e-03
  3.185	  9.11	 1.66104e-01	 4.17540e-03	 3.01574e-01	 2.54155e-03
  3.021	  9.80	 9.15440e-01	 7.80618e-03	 1.18970e+00	 6.75325e-02
  5.688	  9.83	 8.76006e-01	 4.18811e-01	 7.31315e-01	 1.32705e-01
  4.424	  8.48	 8.76775e-01	 2.20388e-01	 8.26496e-01	 1.50314e-01
  3.578	  9.56	 3.83821e-01	 3.04986e-02	 6.45302e-01	 1.57939e-02
  3.443	 10.62	 2.93461e-01	 3.97570e-02	 1.52780e+00	 1.58847e-01
  3.185	 10.48	 3.69715e-01	 2.52339e-02	 1.69932e+00	 7.84249e-02
  9.117	      	 8.69982e-03	 7.80618e-03	 5.34502e-02	 1.99693e-02
  4.874	 10.44	 1.33500e+01	 1.08923e-02	 8.59551e+00	 5.44617e-04
  3.933	  9.86	 8.13596e-01	 5.35540e-02	 1.11570e+00	 3.41475e-01
  3.312	  9.94	 3.41076e-01	 5.91817e-02	 1.18639e+00	 1.45231e-01
  3.164	  9.40	 2.07142e-01	 9.44003e-03	 4.42062e-01	 2.43262e-02
  3.061	  9.28	 3.61232e-01	 2.72309e-02	 4.27372e-01	 2.23293e-02
  3.487	  9.31	 2.76799e-01	 1.23447e-02	 4.19384e-01	 8.35080e-03
  4.874	 10.34	 3.08158e+01	 6.89848e-03	 1.81309e+01	 1.83354e-02
  3.601	  9.23	 3.37650e-01	 6.17233e-03	 3.01549e-01	 1.12554e-02
  4.874	 10.70	 1.50270e+01	 2.16031e-02	 9.73492e+00	 4.72001e-03
  4.845	 10.34	 1.16302e+00	 1.45231e-02	 2.91296e+00	 3.59447e-02
  3.206	 10.36	 6.87427e-01	 1.28893e-02	 1.45492e+00	 1.28893e-02
  3.123	  8.75	 2.91975e-01	 5.44617e-04	 2.57654e-01	 1.57939e-02
  3.601	  9.97	 2.60561e-01	 1.86985e-02	 7.44778e-01	 8.73203e-02
  4.730	 10.62	 5.85659e+01	 0.00000e+00	 3.54327e+01	 0.00000e+00
  3.601	  9.46	 5.72883e-01	 1.50677e-02	 6.26052e-01	 2.06954e-02
  3.143	 10.31	 9.92122e-01	 3.66709e-02	 2.14776e+00	 3.28586e-02
  4.008	  9.84	 4.29634e-01	 8.89541e-03	 8.67659e-01	 1.21631e-02
  4.317	 10.55	 2.01668e-01	 4.77448e-02	 9.81857e-01	 3.04259e-01
  4.845	  8.31	 2.43085e-01	 1.16911e-01	 6.13257e-01	 5.50063e-02
  3.164	  9.53	 5.28910e-01	 5.26463e-03	 7.02610e-01	 2.03324e-02
  3.812	 10.22	 1.05071e+00	 2.12401e-02	 1.89164e+00	 4.04106e-01
  3.836	  9.36	 2.44908e-01	 1.27077e-02	 6.50560e-01	 1.20542e-01
  3.290	  7.94	 1.07892e-01	 5.08309e-03	 9.67392e-02	 3.63078e-04
  3.788	  9.17	 2.22834e-01	 3.26770e-02	 3.37587e-01	 1.09650e-01
  3.333	  9.73	 2.04367e-01	 1.99693e-02	 6.50088e-01	 3.35847e-02
  3.487	  8.64	 9.25475e-02	 3.39478e-02	 1.31370e-01	 2.92278e-02
  3.510	  9.45	 4.99610e-01	 1.82084e-01	 5.70791e-01	 1.07834e-01
  3.312	  9.48	 4.84415e-01	 1.18000e-02	 5.12448e-01	 9.31295e-02
  3.206	  8.63	 4.38925e-02	 3.32216e-02	 1.99080e-01	 7.64279e-02
  3.624	  8.59	 1.71335e-01	 3.44924e-03	 1.53881e-01	 3.77601e-02
  4.874	 10.26	 9.78020e+00	 1.16185e-02	 5.96120e+00	 3.63078e-03
  3.001	  9.85	 5.63138e-01	 4.10278e-02	 1.02415e+00	 2.29102e-01
  3.399	  9.70	 3.15700e-01	 4.53848e-03	 6.71219e-01	 1.74277e-02
  3.487	  9.35	 2.51331e-01	 4.90155e-03	 2.89307e-01	 2.06954e-02
  3.443	  9.63	 3.24497e-01	 1.99693e-03	 5.60102e-01	 1.08923e-02
  3.082	  9.43	 1.67893e-01	 2.86832e-02	 4.39401e-01	 5.17386e-02
  3.355	  9.59	 5.42366e-01	 4.17540e-03	 5.26688e-01	 4.93786e-02
  4.874	  9.78	 3.35156e+00	 5.62771e-03	 2.11186e+00	 1.81539e-04
  3.812	  9.80	 2.70900e-01	 2.65047e-02	 1.05084e+00	 1.08923e-01
  3.185	 10.85	 2.79901e+00	 5.59140e-02	 6.28884e+00	 8.38710e-02
  3.812	 10.35	 1.42498e+00	 1.25262e-02	 2.45208e+00	 4.58386e-01
  3.487	  9.35	 3.44358e-01	 2.17847e-03	 3.98642e-01	 1.39785e-02
  3.578	  9.41	 2.19220e-01	 1.05293e-02	 3.44909e-01	 1.43416e-02
  4.874	  9.93	 6.48240e+00	 1.76093e-02	 4.15492e+00	 1.81539e-04
  3.601	  8.85	 8.87570e-02	 2.10585e-02	 1.12547e-01	 1.50677e-02
  3.487	  9.41	 2.54886e-01	 1.12554e-02	 3.99749e-01	 2.23293e-02
  3.185	  8.72	 5.94838e-02	 1.45231e-03	 1.23292e-01	 3.26770e-03
  3.421	 11.39	 5.05546e-01	 6.68064e-02	 4.09058e+00	 5.82377e-01
  3.333	  9.90	 5.19085e-01	 3.08616e-03	 8.62917e-01	 1.74277e-02
  3.443	  9.29	 2.23575e-01	 1.23447e-02	 2.72553e-01	 2.85016e-02
  3.143	 10.36	 1.41942e+00	 1.21631e-02	 3.01208e+00	 2.46167e-01
  3.206	  9.19	 2.69807e-01	 5.62771e-03	 3.16142e-01	 6.35387e-03
  3.983	  9.68	 1.65365e-01	 9.07695e-04	 3.92273e-01	 1.72462e-02
  3.578	  9.47	 3.16718e-01	 5.80925e-03	 3.58031e-01	 3.48555e-02
  3.601	  8.99	 2.67278e-01	 1.10739e-02	 3.23312e-01	 4.17540e-03
  3.601	 10.15	 7.24744e+00	 3.84863e-02	 6.57520e+00	 3.99386e-03
  3.123	  9.85	 4.42236e-01	 7.98772e-03	 1.14841e+00	 1.00754e-01
  3.465	  9.19	 1.31553e-01	 2.03324e-02	 2.00321e-01	 2.68678e-02
  3.601	  9.47	 3.47198e-01	 5.70033e-02	 5.01498e-01	 2.11493e-01
  3.082	 10.25	 8.99853e-01	 6.17233e-03	 2.04719e+00	 2.40539e-01
  3.290	  9.75	 1.30988e-01	 2.17847e-03	 3.91670e-01	 3.01355e-02
  3.601	  9.45	 3.95174e-01	 5.75479e-02	 4.88641e-01	 1.02570e-01
  3.510	  9.28	 3.35578e-01	 8.89541e-03	 3.90614e-01	 2.65047e-02
  3.185	  9.60	 1.40655e-01	 6.11787e-02	 5.92569e-01	 1.88619e-01
  3.624	  9.57	 4.16146e+00	 1.08923e-03	 3.97048e+00	 4.72001e-03
  3.248	  9.90	 5.30377e-01	 7.44310e-03	 8.10437e-01	 1.11828e-01
  3.269	  9.79	 4.42004e-01	 3.99386e-03	 8.00729e-01	 3.63078e-03
  4.186	 10.08	 1.75957e-01	 4.53848e-03	 7.72550e-01	 1.61570e-02
  5.721	  9.95	 5.80645e-01	 9.44003e-03	 7.10290e-01	 5.44617e-04
  4.874	 10.64	 6.77112e+01	 0.00000e+00	 4.07152e+01	 0.00000e+00
  3.555	  8.55	 1.09235e-01	 1.81539e-03	 1.20522e-01	 5.08309e-03
  3.421	  9.55	 2.44043e-01	 1.16185e-02	 3.92687e-01	 1.78453e-01
  3.465	  9.14	 3.36647e-01	 5.99079e-03	 3.78070e-01	 1.63385e-03
  3.421	  9.59	 1.18072e-01	 1.47047e-02	 2.92678e-01	 2.99539e-02
  4.264	  9.56	 3.30125e-01	 4.35694e-03	 4.38050e-01	 3.99386e-03
  3.143	  9.97	 2.32895e-01	 5.44617e-04	 4.80563e-01	 2.01508e-02
  3.001	  9.25	 4.25023e-01	 1.50677e-02	 5.57103e-01	 1.92431e-02
  3.143	  9.35	 3.32398e-01	 3.99386e-03	 4.17238e-01	 6.00894e-02
  6.767	 10.33	 2.16733e-01	 4.35694e-03	 6.23619e-01	 4.35694e-03
  4.478	  9.39	 3.63815e-01	 2.55970e-02	 3.18512e-01	 2.90462e-03
  3.082	  9.51	 8.02642e-02	 7.62464e-03	 2.09931e-01	 1.41600e-02
  3.555	  8.13	 9.94042e-02	 2.54155e-03	 8.09228e-02	 1.08923e-03
  4.186	  9.77	 3.52198e-02	 2.54155e-03	 4.66744e-01	 9.80311e-03
  3.355	  8.29	 1.63061e-01	 5.11940e-02	 2.06989e-01	 6.91664e-02
  4.451	  8.29	 6.13584e-02	 9.07695e-03	 2.21567e-02	 4.53848e-03
  3.958	  9.68	 2.59514e-02	 3.63078e-03	 3.93315e-01	 9.76680e-02
  6.171	 10.17	 2.50306e-02	 1.30708e-02	 1.20242e-01	 9.16772e-02
  4.451	  9.82	 7.60536e-01	 6.62617e-02	 8.99188e-01	 3.08616e-03
  3.377	  9.35	 3.22112e-01	 1.45231e-03	 3.98347e-01	 2.85016e-02
  3.717	 10.53	 2.86186e-01	 3.30401e-02	 1.51884e+00	 1.33794e-01
  3.487	  9.98	 7.40109e-01	 8.71387e-03	 1.16071e+00	 2.85016e-02
  4.874	 10.78	 1.99351e+01	 0.00000e+00	 1.32008e+01	 0.00000e+00
  4.058	  8.81	 1.48722e-01	 3.26770e-03	 1.55427e-01	 4.75632e-02
  9.957	  7.97	 1.65813e-03	 6.71694e-03	 6.82561e-02	 1.94247e-02
  3.333	  9.91	 7.34227e-01	 3.08616e-03	 9.37907e-01	 4.68371e-02
  3.164	 10.22	 9.88691e-01	 1.43416e-02	 1.85167e+00	 3.85952e-01
  3.578	  9.56	 9.04736e-01	 1.25080e-01	 9.77323e-01	 3.57269e-01
  4.730	  9.70	 2.96560e-01	 1.01662e-02	 5.02878e-01	 5.08309e-03
  3.185	  9.50	 3.19321e-01	 1.39240e-01	 8.85566e-01	 3.15333e-01
  4.874	 11.54	 1.59752e+02	 1.11283e-01	 1.05256e+02	 7.42495e-02
  3.290	  8.40	 8.87860e-02	 3.63078e-04	 1.13908e-01	 3.26770e-03
  3.206	  9.45	 1.84672e-01	 1.14370e-02	 3.55340e-01	 8.89541e-03
  3.061	  9.29	 4.01100e-01	 7.80618e-03	 4.62565e-01	 5.08309e-03
  3.102	  9.76	 1.54137e-01	 6.17233e-03	 5.30072e-01	 9.14957e-02
  3.061	 10.25	 4.67459e-01	 2.34185e-02	 1.16367e+00	 1.62841e-01
  3.082	  9.08	 1.42483e-01	 1.16185e-02	 3.36961e-01	 4.79263e-02
  3.269	  8.73	 1.11827e-01	 2.17847e-03	 3.86707e-01	 4.61109e-02
  3.123	 10.03	 1.16025e+00	 9.25849e-03	 1.64768e+00	 1.26714e-01
  3.001	  9.27	 2.44634e-01	 3.63078e-04	 3.06375e-01	 4.90155e-03
  3.601	  9.70	 5.61718e-01	 8.35080e-03	 7.25339e-01	 2.65047e-02
  3.021	 10.08	 1.24774e+00	 1.76093e-02	 1.92001e+00	 1.04203e-01
  4.317	 10.29	 7.72216e-01	 2.81385e-02	 1.54172e+00	 1.63385e-02
  3.185	  9.49	 3.67533e-01	 2.54155e-03	 5.22796e-01	 1.15640e-01
  3.510	  9.65	 4.34176e-01	 5.44617e-03	 5.37094e-01	 6.24494e-02
  3.983	 10.21	 2.71769e-01	 9.07695e-04	 9.02300e-01	 1.90616e-02
  3.421	  8.79	 1.74690e-01	 1.45231e-03	 1.11853e-01	 7.26156e-03
  3.510	  9.10	 1.76225e-01	 2.54155e-03	 2.45008e-01	 5.44617e-04
  3.164	  8.74	 3.80226e-02	 2.54155e-03	 6.23459e-02	 7.26156e-03
  3.333	  9.69	 6.34330e-01	 4.03017e-02	 1.35283e+00	 2.35275e-01
  3.061	  9.24	 4.82792e-01	 2.90462e-03	 7.66665e-01	 2.81385e-02
  4.758	  9.56	 2.26041e+00	 8.16926e-03	 1.22525e+00	 2.54155e-03
  3.021	  8.67	 2.45091e-01	 3.63078e-04	 3.25784e-01	 5.99079e-03
  3.001	  8.80	 1.79542e-01	 7.26156e-04	 2.88454e-01	 2.61416e-02
  5.394	 10.90	 2.70541e+01	 0.00000e+00	 1.15362e+01	 0.00000e+00
  4.561	 11.83	 3.98921e-01	 2.15668e-01	 4.57518e+00	 1.32687e+00
  3.269	  9.33	 1.82390e-01	 1.45231e-03	 3.64102e-01	 4.35694e-03
  3.812	 10.12	 3.67065e-01	 1.43416e-02	 1.20434e+00	 1.69921e-01
  6.767	 10.85	 4.59700e-01	 4.90155e-03	 1.43667e+00	 6.89848e-03
  4.008	  9.39	 2.67139e-01	 1.81539e-04	 4.14290e-01	 8.53233e-03
  3.185	  9.20	 1.64663e-01	 1.63385e-03	 2.29629e-01	 2.55970e-02
  3.377	 10.39	 1.61261e-01	 2.77755e-02	 7.34830e-01	 1.73914e-01
  3.206	  9.95	 9.21528e-01	 7.80618e-03	 1.18166e+00	 4.35694e-03
  3.143	  8.38	 6.92982e-02	 2.37816e-02	 5.98854e-02	 4.72001e-03
  6.923	  9.86	 3.76563e+00	 9.25849e-02	 1.95296e+00	 7.08002e-03
  3.740	  9.35	 7.04469e-01	 6.80771e-02	 9.22033e-01	 1.71736e-01
  3.717	 10.99	 1.09931e+01	 3.77601e-02	 2.63617e+01	 3.79235e-01
  3.578	  9.79	 3.69966e-01	 8.16926e-03	 6.54691e-01	 1.61570e-02
  4.701	  8.03	 1.54824e-01	 0.00000e+00	 1.75583e-02	 5.44617e-04
  3.443	  9.12	 2.28485e-01	 9.80311e-03	 2.87624e-01	 2.30555e-02
  3.164	  9.82	 4.96335e-01	 8.89541e-03	 7.81188e-01	 1.10739e-01
  3.693	  9.80	 5.63933e-01	 6.00894e-02	 1.17213e+00	 2.87739e-01
  3.958	  8.93	 9.99165e-02	 1.45231e-03	 2.52774e-01	 1.81539e-02
  3.421	  8.89	 1.38214e-01	 7.08002e-03	 1.76309e-01	 7.08002e-03
  3.021	  9.56	 3.57000e-01	 2.90462e-03	 5.09856e-01	 1.29074e-01
  4.845	 10.40	 6.90879e-01	 2.77755e-02	 1.89082e+00	 2.26924e-02
  3.290	  7.48	 5.31608e-02	 1.27077e-03	 4.51851e-02	 1.81539e-04
  4.701	 10.13	 6.52832e-02	 1.45231e-03	 4.66632e-01	 1.28893e-02
  3.001	  9.26	 2.38184e-01	 5.08309e-03	 3.44851e-01	 6.19048e-02
  3.421	  9.24	 2.52860e-01	 5.44617e-04	 2.59597e-01	 1.83354e-02
  3.510	  9.62	 6.56434e-01	 2.32370e-02	 7.02817e-01	 1.27077e-03
  3.102	  9.10	 1.05836e-01	 4.35694e-03	 2.38702e-01	 6.62617e-02
  3.021	  8.74	 3.88857e-01	 1.50496e-01	 4.53321e-01	 7.40679e-02
  3.601	 10.14	 1.74450e+00	 2.08770e-02	 2.07214e+00	 5.21017e-02
