zp	lmass	Fu	e_Fu	Fr	e_Fr
  2.428	  9.56	 2.63557e-01	 2.30555e-02	 5.06026e-01	 3.92124e-02
  2.532	  9.47	 1.71514e-01	 2.57785e-02	 3.89071e-01	 5.15571e-02
  2.087	  9.84	 7.86340e-01	 3.59447e-02	 1.64525e+00	 5.57325e-02
  2.961	  8.54	 2.30703e-01	 9.25849e-03	 2.26144e-01	 8.16926e-03
  2.844	  9.13	 7.49967e-01	 9.25849e-03	 8.07903e-01	 2.77755e-02
  2.567	  9.97	 5.34219e-01	 5.04678e-02	 1.16264e+00	 2.58330e-01
  2.087	  9.35	 4.12021e-01	 1.83354e-02	 6.72482e-01	 8.06033e-02
  2.981	 10.62	 3.73615e-01	 4.44771e-02	 2.02704e+00	 1.69013e-01
  2.462	  9.61	 5.44570e-01	 7.33418e-02	 8.99933e-01	 3.32216e-02
  2.550	  8.97	 1.24263e-01	 8.16926e-03	 2.71491e-01	 8.22372e-02
  2.639	 10.85	 5.11635e-01	 6.80771e-02	 2.49085e+00	 2.62505e-01
  2.072	  9.81	 2.10917e-01	 4.04832e-02	 6.21764e-01	 8.15110e-02
  2.750	 10.67	 3.46015e-01	 1.17093e-01	 2.41948e+00	 5.70577e-01
  2.942	 10.31	 2.70616e-01	 5.86371e-02	 1.08484e+00	 3.01536e-01
  2.961	  8.72	 1.52748e-01	 2.81385e-02	 1.66140e-01	 4.03017e-02
  2.087	  9.26	 2.05060e-01	 3.32216e-02	 5.72701e-01	 3.12247e-02
  2.343	  9.91	 8.48706e-01	 6.88033e-02	 1.58982e+00	 5.73663e-02
  2.514	  9.20	 3.53732e-01	 1.07108e-02	 4.77836e-01	 3.23139e-02
  2.462	 10.29	 7.39202e-01	 7.44310e-02	 2.20453e+00	 1.43597e-01
  2.942	  9.15	 1.63910e-01	 1.81539e-02	 3.82920e-01	 7.37048e-02
  2.864	  9.92	 2.75897e+01	 1.69013e-01	 1.48895e+01	 2.67770e-01
  2.844	  9.38	 2.44869e-01	 5.06494e-02	 4.32981e-01	 6.48094e-02
  2.149	  9.11	 4.21621e-02	 3.63078e-03	 1.30736e-01	 2.34185e-02
  2.294	 10.04	 8.11643e-01	 2.20025e-01	 1.82385e+00	 5.31002e-01
  2.165	  9.39	 7.51710e-01	 2.29284e-01	 1.15524e+00	 2.19844e-01
  2.428	  9.15	 2.41861e-01	 2.72309e-02	 3.41408e-01	 6.08156e-02
  2.844	  9.36	 1.56318e-01	 9.07695e-03	 3.48321e-01	 2.39632e-02
  2.621	  8.97	 1.73028e-01	 3.57632e-02	 1.70650e-01	 3.35847e-02
  2.550	 10.42	 8.53716e-01	 7.35233e-02	 2.66956e+00	 4.16087e-01
  2.639	  8.67	 1.59604e-01	 3.23139e-02	 1.61431e-01	 2.88647e-02
  2.149	  9.36	 7.80629e-02	 5.26463e-03	 1.97580e-01	 2.10585e-02
  2.550	  8.84	 1.66390e-01	 3.43109e-02	 1.71221e-01	 5.73663e-02
  2.165	  9.13	 1.56715e-01	 1.86985e-02	 2.53756e-01	 2.06954e-02
  2.657	  9.33	 4.24580e-01	 8.65941e-02	 6.14698e-01	 8.06033e-02
  2.445	  9.46	 4.10220e-01	 3.72155e-02	 6.84892e-01	 3.32216e-02
  2.769	  8.91	 2.28952e+00	 2.46893e-02	 1.11731e+00	 2.17847e-03
  2.981	 10.06	 2.58940e-01	 1.54308e-02	 7.87669e-01	 4.26617e-02
  2.327	 10.00	 6.08236e-02	 4.84709e-02	 3.05837e-01	 1.85170e-01
  2.806	  8.79	 7.34558e-02	 8.89541e-03	 2.42857e-01	 2.95909e-02
  2.639	  9.17	 1.66059e-01	 6.08156e-02	 2.63883e-01	 6.46279e-02
  2.149	 10.48	 6.60918e-01	 4.72001e-02	 2.80487e+00	 3.15878e-02
  2.532	  9.06	 1.21193e-01	 1.79724e-02	 2.42714e-01	 1.00573e-01
  2.026	 10.32	 1.15783e+00	 1.30345e-01	 3.16929e+00	 3.95755e-02
  2.261	 10.11	 7.28247e-01	 5.48248e-02	 1.92906e+00	 7.75172e-02
  2.844	  9.51	 1.19037e-01	 3.84863e-02	 4.03834e-01	 1.05474e-01
  2.072	  9.44	 6.09971e-01	 3.46740e-02	 7.66712e-01	 6.58987e-02
  2.394	  9.02	 2.02261e-01	 4.06647e-02	 2.52389e-01	 2.61416e-02
  2.087	 10.09	 2.80974e-01	 7.29787e-02	 1.00706e+00	 1.28530e-01
  2.056	  9.78	 8.86858e-01	 1.31616e-01	 1.95947e+00	 9.42188e-02
  2.411	  9.40	 2.65867e-01	 4.26617e-02	 4.43823e-01	 3.64893e-02
  2.825	  9.88	 2.16611e-01	 4.61109e-02	 5.17364e-01	 8.82280e-02
  2.310	  9.11	 1.07196e-01	 1.77908e-02	 2.24694e-01	 5.46432e-02
  2.411	  8.97	 1.11484e-01	 2.61416e-02	 1.35821e-01	 3.57632e-02
  2.445	  9.73	 3.84848e-01	 1.50677e-02	 8.08535e-01	 2.85016e-02
  2.411	  8.87	 1.15268e-01	 1.57939e-02	 1.05353e-01	 3.93940e-02
  2.102	  9.46	 1.88585e+00	 7.78802e-02	 2.60943e+00	 4.81260e-01
  2.844	  9.52	 1.80248e-01	 3.55816e-02	 4.29235e-01	 8.31449e-02
  2.694	  9.09	 3.68651e-01	 7.31602e-02	 5.96860e-01	 1.46865e-01
  2.864	 10.47	 1.92595e+01	 4.69460e-01	 2.16802e+01	 1.06200e-01
  2.072	  8.59	 1.24271e-01	 8.35080e-03	 1.59477e-01	 3.93940e-02
  2.310	  9.51	 2.92590e-01	 1.50677e-02	 5.89991e-01	 6.57171e-02
  2.041	  8.43	 3.36027e-01	 2.57785e-02	 2.47443e-01	 2.57785e-02
  2.087	  9.32	 4.29710e-01	 3.81232e-02	 6.78974e-01	 4.19355e-02
  2.445	 10.73	 1.09571e+00	 6.80771e-02	 3.96732e+00	 1.71736e-01
  2.961	  9.20	 9.10582e-01	 1.72462e-01	 9.67886e-01	 6.66248e-02
  2.532	  9.35	 2.99245e-01	 1.37970e-02	 4.65742e-01	 1.50314e-01
  2.377	  9.97	 1.18060e+00	 4.48401e-02	 2.38234e+00	 4.81078e-02
  2.514	  9.68	 7.63292e-01	 2.28739e-02	 1.18056e+00	 4.04832e-02
  2.165	  9.13	 1.51908e-01	 3.61263e-02	 2.81164e-01	 1.72462e-02
  2.411	  8.98	 1.51229e-01	 1.59754e-02	 2.13499e-01	 4.32063e-02
  2.676	 10.15	 6.31237e-01	 3.55816e-02	 2.60593e+00	 4.00657e-01
  2.056	  9.17	 4.21603e-01	 5.99079e-03	 4.33490e-01	 1.76093e-02
  2.550	  8.89	 1.08475e-01	 3.06801e-02	 1.51510e-01	 3.83047e-02
  2.245	  9.86	 2.34211e+00	 2.15850e-01	 3.42333e+00	 9.22218e-02
  2.056	  8.77	 2.30567e-01	 2.03324e-02	 6.03911e-01	 7.80618e-02
  2.514	  9.00	 1.79634e-01	 1.56124e-02	 2.31345e-01	 1.01299e-01
  2.806	  9.29	 3.72500e-01	 8.22372e-02	 4.79858e-01	 8.22372e-02
  2.497	  8.65	 2.15675e-01	 2.36001e-02	 1.53278e-01	 8.94987e-02
  2.411	  9.59	 3.91482e-01	 3.99386e-02	 6.72940e-01	 2.72309e-02
  2.294	  9.54	 4.79107e-01	 3.35847e-02	 8.63701e-01	 2.52339e-02
  2.585	  9.46	 3.33834e-01	 1.59754e-02	 7.31145e-01	 3.66709e-02
  2.394	  9.20	 1.35653e-01	 2.59601e-02	 2.36488e-01	 2.95909e-02
  2.261	  9.86	 1.26833e+00	 7.62464e-02	 2.54457e+00	 7.31602e-02
  2.118	 10.27	 1.92814e-01	 3.59447e-02	 1.24751e+00	 1.44687e-01
  2.245	 10.59	 5.88738e-01	 4.82894e-02	 2.71549e+00	 1.21994e-01
  2.567	  9.52	 5.58262e-01	 7.37048e-02	 7.46579e-01	 1.41782e-01
  2.056	  9.27	 1.49546e-01	 1.94247e-02	 2.62472e-01	 3.06801e-02
  2.922	 11.12	 3.29039e+00	 4.62925e-02	 9.79367e+00	 2.91733e-01
  2.197	 10.27	 1.00824e+00	 4.81078e-02	 2.90439e+00	 6.28125e-02
  2.479	 10.05	 6.26016e-01	 7.62464e-02	 1.73349e+00	 1.46865e-01
  2.514	  9.96	 1.84725e-01	 5.77294e-02	 5.72222e-01	 1.17456e-01
  2.213	  9.72	 1.86673e-01	 2.39632e-02	 7.41946e-01	 8.71387e-03
  2.056	 10.34	 9.62854e+00	 6.15054e-01	 1.15603e+01	 4.42501e+00
  2.181	  9.14	 2.38495e-01	 1.86985e-02	 4.32560e-01	 1.85170e-02
  2.676	  9.17	 9.65871e-02	 1.41600e-02	 1.98029e-01	 2.50524e-02
  2.479	  9.86	 8.52478e-01	 5.60956e-02	 1.70591e+00	 4.88340e-02
  2.277	  9.93	 9.35627e-01	 7.80618e-02	 1.95376e+00	 4.86525e-02
  2.902	  9.51	 1.87721e+00	 2.52339e-02	 1.88829e+00	 1.97878e-02
  2.428	  9.23	 9.73271e-02	 8.89541e-03	 3.23891e-01	 9.44003e-03
  2.181	 10.13	 8.44846e-01	 3.39478e-02	 2.22538e+00	 5.10125e-02
  2.532	  9.27	 7.24337e-02	 1.19816e-02	 1.56422e-01	 4.77448e-02
  2.011	  9.35	 6.05621e-01	 9.13141e-02	 1.21847e+00	 1.65745e-01
  2.567	  9.40	 5.09780e-01	 2.41447e-02	 1.01309e+00	 1.67016e-02
  2.676	 11.51	 2.58728e+01	 2.21732e+00	 4.92991e+01	 2.90354e+00
  2.026	 10.78	 1.17549e-01	 3.97570e-02	 1.34198e+00	 2.41810e-01
  2.514	  9.23	 3.92491e-01	 3.63078e-02	 5.97670e-01	 1.43234e-01
  2.294	 10.29	 1.37110e+00	 7.64279e-02	 3.59493e+00	 9.54895e-02
  2.731	 10.39	 1.18778e+00	 2.79570e-02	 3.34848e+00	 1.52130e-01
  2.102	  9.72	 1.89168e-01	 2.32370e-02	 4.94701e-01	 1.12554e-01
  2.694	 11.34	 3.11054e+00	 0.00000e+00	 1.95518e+01	 0.00000e+00
  2.056	  8.93	 1.40909e-01	 7.44310e-03	 2.26761e-01	 4.86525e-02
  2.603	  9.95	 1.79834e-01	 1.30708e-02	 8.05285e-01	 9.44003e-02
  2.445	 10.39	 7.13132e-01	 8.38710e-02	 2.43156e+00	 1.47773e-01
  2.056	  9.27	 1.22184e-01	 1.45231e-02	 1.48184e-01	 2.66862e-02
  2.676	  9.27	 5.84233e-01	 2.05139e-02	 6.64796e-01	 1.62114e-01
  2.072	  9.50	 3.39666e-01	 6.29940e-02	 7.97802e-01	 2.75939e-02
  2.213	 10.37	 6.46918e-01	 3.71066e-01	 2.11910e+00	 3.06438e-01
  2.056	 10.19	 2.53758e+00	 4.86525e-02	 5.20785e+00	 1.08197e-01
  2.787	 10.00	 9.08218e-01	 1.08923e-02	 2.23370e+00	 1.60117e-01
  2.041	  9.73	 2.01241e+00	 5.97263e-02	 3.07076e+00	 2.61235e-01
  2.603	  9.10	 2.00490e-01	 3.97570e-02	 3.50576e-01	 2.79570e-02
  2.411	  9.75	 8.53560e-01	 9.80311e-03	 1.55665e+00	 3.03170e-02
  2.603	  8.94	 9.81244e-02	 1.86985e-02	 2.37217e-01	 2.19662e-02
  2.621	  9.59	 6.54924e-01	 1.17274e-01	 1.09169e+00	 2.45078e-01
  2.922	  9.26	 6.41762e-01	 1.10739e-02	 6.11525e-01	 1.90616e-02
  2.261	  9.45	 1.75392e-01	 1.96062e-02	 4.78511e-01	 2.12401e-02
  2.213	 10.47	 7.51176e-01	 4.55663e-02	 2.75167e+00	 1.22176e-01
  2.787	 10.59	 3.40094e-01	 6.48094e-02	 2.14341e+00	 2.26924e-01
  2.942	  9.69	 1.14114e-01	 1.79724e-02	 2.10456e-01	 7.24341e-02
  2.603	  9.75	 6.30412e-01	 1.99693e-02	 1.47539e+00	 1.84444e-01
  2.327	  9.45	 4.66755e-01	 2.03324e-02	 8.29343e-01	 2.81385e-02
  2.056	  9.22	 4.45057e-01	 1.03114e-01	 1.38256e+00	 1.49770e-01
  2.102	  9.82	 3.87172e-01	 4.59294e-02	 1.10307e+00	 5.02863e-02
  2.056	  9.60	 8.12946e-01	 1.99693e-02	 1.58911e+00	 1.88801e-02
  2.585	  9.23	 1.09674e-01	 2.39632e-02	 3.28794e-01	 2.63232e-02
  2.213	 10.28	 2.63274e-02	 3.59447e-02	 3.11684e-01	 1.96607e-01
  2.731	  9.70	 2.46604e-01	 4.17540e-03	 1.65062e-01	 1.34339e-02
  2.639	  9.47	 2.43105e-01	 3.97570e-02	 5.21140e-01	 6.02710e-02
  2.961	  9.18	 1.16214e-01	 5.44617e-04	 2.99287e-01	 4.48401e-02
  2.532	  9.73	 4.57264e-01	 3.15878e-02	 8.71783e-01	 9.42188e-02
  2.713	  8.96	 4.57929e-01	 7.98772e-03	 5.89018e-01	 5.55509e-02
  2.787	  9.96	 7.34790e-01	 3.35847e-02	 2.02117e+00	 2.34548e-01
  2.394	  8.91	 1.64166e-01	 9.62157e-03	 1.75815e-01	 3.21324e-02
  2.532	  9.79	 2.25583e-01	 2.36001e-02	 6.15025e-01	 4.50217e-02
  2.713	 10.09	 1.67038e+00	 8.27818e-02	 3.39573e+00	 5.19746e-01
  2.149	 10.25	 6.26564e-01	 2.46893e-02	 1.46185e+00	 6.78956e-02
  2.567	  8.61	 1.41768e-01	 2.66862e-02	 2.98775e-01	 1.21631e-02
  2.277	  8.17	 1.44345e-01	 1.27077e-03	 1.84111e-01	 2.54155e-03
  2.479	  8.29	 5.33427e-02	 1.27077e-02	 9.45412e-02	 1.77908e-02
  2.056	  9.10	 2.62872e-01	 6.46279e-02	 2.57345e-01	 4.15724e-02
  2.377	  9.92	 4.76249e-01	 3.75786e-02	 1.27549e+00	 1.89345e-01
  2.713	 10.04	 1.25597e+00	 6.60802e-02	 2.18383e+00	 3.00266e-01
  2.750	  8.98	 8.53121e-01	 2.37816e-02	 6.39246e-01	 1.88801e-02
  2.377	  9.47	 2.40816e-01	 1.97878e-02	 3.80451e-01	 2.52339e-02
  2.428	 10.07	 1.45607e+00	 4.22986e-02	 3.05664e+00	 1.21631e-01
  2.149	  9.63	 1.13430e+00	 1.10739e-02	 1.66913e+00	 6.57171e-02
  2.229	 10.51	 6.43901e-01	 1.25807e-01	 2.94289e+00	 1.33794e-01
  2.639	 10.98	 8.93495e-01	 1.91342e-01	 3.94328e+00	 3.84500e-01
  2.149	  8.86	 1.65831e-01	 3.01355e-02	 3.75136e-01	 3.19509e-02
  2.902	  9.26	 2.84171e-01	 9.07695e-03	 3.15423e-01	 4.95602e-02
  2.750	 10.41	 1.56456e+00	 3.44924e-02	 4.29064e+00	 1.34339e-01
  2.462	  9.26	 3.86141e-01	 2.55970e-02	 6.30184e-01	 2.34185e-02
  2.787	  8.95	 6.68459e-01	 3.68524e-02	 8.59006e-01	 4.37509e-02
  2.981	  9.09	 2.55306e-01	 7.31602e-02	 3.35021e-01	 1.68831e-02
  2.603	  9.01	 1.08373e-01	 3.57632e-02	 2.21825e-01	 3.77601e-02
  2.327	  9.79	 6.64564e-01	 4.26617e-02	 1.44691e+00	 3.55816e-02
  2.072	  9.66	 2.33163e-01	 4.50217e-02	 6.24378e-01	 1.76093e-02
  2.149	  9.19	 2.99446e-01	 3.48555e-02	 5.49061e-01	 3.32216e-02
  2.902	 10.68	 1.45893e+00	 1.05293e-02	 4.04669e+00	 1.07653e-01
  2.550	  9.49	 3.15889e-01	 1.36154e-02	 4.95852e-01	 7.18895e-02
  2.844	  9.99	 8.40032e-01	 5.11940e-02	 2.09376e+00	 2.39813e-01
  2.864	 10.01	 7.31174e+00	 2.74124e-01	 6.22189e+00	 1.73370e-01
  2.072	  9.58	 8.57699e-01	 3.63078e-02	 1.18856e+00	 1.04385e-01
  2.026	  9.02	 1.98770e-01	 8.89541e-03	 3.43840e-01	 3.01355e-02
  2.245	  9.39	 1.29625e+00	 2.23293e-02	 1.78614e+00	 2.10585e-02
  2.197	 10.46	 8.06651e-01	 5.28279e-02	 3.25421e+00	 6.98925e-02
  2.731	  9.26	 5.16954e-01	 9.98465e-03	 3.82045e-01	 2.10585e-02
  2.229	 10.57	 4.68923e-01	 1.32523e-02	 1.84487e+00	 7.89695e-02
  2.041	  9.07	 3.17886e-01	 2.55970e-02	 5.62782e-01	 2.77755e-02
  2.310	  9.08	 1.98835e-01	 1.48862e-02	 3.38530e-01	 2.95909e-02
  2.360	  9.18	 1.68553e-01	 1.99693e-02	 2.83149e-01	 2.25108e-02
  2.118	  9.27	 2.81611e-01	 1.52493e-02	 5.39730e-01	 6.04525e-02
  2.694	  9.63	 2.16417e-01	 8.58680e-02	 4.00893e-01	 1.35247e-01
  2.694	  9.32	 2.86468e-01	 2.66862e-02	 2.64071e-01	 7.35233e-02
  2.377	 10.30	 3.55201e-01	 4.57478e-02	 1.22603e+00	 2.02779e-01
  2.294	  9.09	 7.10900e-02	 9.07695e-03	 2.10791e-01	 2.34185e-02
  2.056	 10.38	 4.36627e-01	 1.09105e-01	 2.54776e+00	 2.40539e-01
  2.567	  9.67	 4.11135e-01	 7.71541e-02	 1.06237e+00	 1.74641e-01
  2.550	  9.15	 4.57035e-01	 3.59447e-02	 7.33432e-01	 2.43262e-02
  2.041	 10.03	 1.74931e+00	 4.03017e-02	 3.37607e+00	 7.06187e-02
  2.981	  9.90	 1.93734e-01	 8.71387e-03	 5.86418e-01	 6.78956e-02
  2.360	  9.14	 3.34617e-01	 1.47047e-02	 5.05325e-01	 4.66555e-02
  2.102	  9.26	 2.21498e-01	 1.05293e-02	 3.93824e-01	 2.08770e-02
  2.102	 10.97	 8.54439e-01	 5.11940e-02	 5.43851e+00	 1.33794e-01
  2.213	  9.87	 8.26006e-01	 3.01355e-02	 1.87480e+00	 1.18000e-02
  2.585	  9.62	 3.25551e-01	 1.53764e-01	 7.56037e-01	 6.97110e-02
  2.327	  9.07	 1.32076e-01	 2.32370e-02	 2.06427e-01	 2.23293e-02
  2.731	  9.46	 1.47670e-01	 4.72001e-03	 3.24782e-01	 4.53848e-02
  2.277	 11.09	 1.59798e+00	 1.43597e-01	 7.85585e+00	 1.93339e-01
  2.883	  9.92	 1.07477e+00	 1.97878e-02	 2.24039e+00	 2.91370e-01
  2.639	 10.07	 6.02165e-01	 8.84095e-02	 1.68968e+00	 1.23447e-01
  2.825	  9.11	 1.57026e-01	 2.66862e-02	 2.37928e-01	 3.06801e-02
  2.197	  9.35	 6.04681e-01	 4.17540e-03	 1.02049e+00	 1.41600e-02
  2.087	  8.95	 2.90239e-01	 2.01508e-02	 3.58327e-01	 4.24801e-02
  2.981	  9.60	 4.00958e-01	 2.50524e-02	 7.58543e-01	 1.74277e-02
  2.532	  9.66	 8.98128e-01	 6.53540e-03	 1.18826e+00	 1.85170e-02
  2.942	  9.60	 1.09808e-01	 1.36154e-02	 3.12042e-01	 2.30555e-02
  2.657	  9.45	 2.50194e-01	 5.39171e-02	 3.44738e-01	 2.19662e-02
  2.165	  9.74	 8.96066e-01	 2.88647e-02	 1.95991e+00	 2.95909e-02
  2.532	  8.98	 1.31367e-01	 1.61570e-02	 1.92682e-01	 1.19816e-02
  2.621	  8.61	 1.73939e-01	 3.52186e-02	 1.69300e-01	 1.28893e-02
  2.514	  9.39	 4.27869e-01	 4.82894e-02	 8.07653e-01	 2.01508e-02
  2.245	  9.52	 5.28838e-01	 1.76093e-02	 1.03870e+00	 4.13909e-02
  2.261	  9.25	 2.83819e-01	 1.77908e-02	 5.99493e-01	 2.25108e-02
  2.825	  9.70	 7.08329e-01	 4.97417e-02	 1.62708e+00	 2.60872e-01
  2.102	  8.95	 7.66519e-02	 1.96062e-02	 2.32453e-01	 4.50217e-02
  2.532	  9.50	 4.55652e-01	 4.72001e-03	 5.73456e-01	 2.01508e-02
  2.585	  9.76	 4.44974e-01	 5.39171e-02	 1.28517e+00	 1.61207e-01
  2.942	  9.60	 4.46154e-02	 2.90462e-03	 2.34306e-01	 3.44924e-02
  2.713	  9.17	 1.75452e-01	 5.44617e-04	 3.19837e-01	 2.26924e-02
  2.087	  9.37	 3.13171e-01	 2.63232e-02	 6.85709e-01	 2.28739e-02
  2.731	  9.99	 1.72455e-01	 2.50524e-02	 4.32698e-01	 1.14733e-01
  2.026	 10.62	 1.11563e+00	 1.11828e-01	 4.54857e+00	 1.34157e-01
  2.567	  9.06	 1.98705e-01	 3.34032e-02	 3.12702e-01	 1.61570e-02
  2.676	  8.22	 4.15496e-01	 1.81539e-03	 2.03591e-01	 2.54155e-03
  2.621	  9.57	 2.29487e-01	 4.61109e-02	 4.75414e-01	 5.21017e-02
  2.118	 10.58	 2.56664e-01	 6.08156e-02	 1.35272e+00	 3.10069e-01
  2.731	  8.76	 2.24183e-01	 1.28893e-02	 3.56470e-01	 6.71694e-02
  2.087	  8.28	 2.10132e-01	 1.37970e-02	 2.09813e-01	 2.21478e-02
  2.844	 10.25	 3.52500e-01	 3.14063e-02	 1.16775e+00	 7.98772e-02
  2.639	  8.75	 8.62535e-02	 2.54155e-02	 1.66922e-01	 1.59754e-02
  2.041	  8.92	 1.33714e-01	 5.80925e-03	 1.80033e-01	 2.06954e-02
  2.245	  9.23	 3.48646e-01	 1.28893e-02	 6.14717e-01	 1.48862e-02
  2.277	 10.91	 5.74705e-01	 6.15417e-02	 3.49553e+00	 9.34926e-02
  2.229	  9.55	 3.63891e-01	 1.30708e-02	 8.05863e-01	 5.44617e-02
  2.026	  9.40	 4.00638e-01	 2.92278e-02	 7.43914e-01	 2.39632e-02
  2.394	  8.65	 1.03535e-01	 7.80618e-03	 1.43125e-01	 3.03170e-02
  2.922	  8.48	 1.32469e-01	 4.17540e-02	 1.74894e-01	 3.90309e-02
  2.961	 10.09	 2.81702e-01	 1.76093e-02	 9.60933e-01	 9.44003e-02
  2.657	  8.88	 2.82285e-01	 3.57632e-02	 2.71593e-01	 8.53233e-03
  2.087	 11.21	 7.04883e+00	 5.35177e-01	 1.62241e+01	 5.49519e-01
  2.277	  9.28	 2.35313e-01	 2.41447e-02	 4.95435e-01	 1.16185e-02
  2.676	  8.94	 1.21457e-01	 9.07695e-03	 2.20092e-01	 2.34185e-02
  2.102	 10.52	 1.39648e+00	 5.59140e-02	 4.60688e+00	 1.81357e-01
  2.731	  9.39	 2.28611e-01	 5.44617e-04	 4.73722e-01	 4.03017e-02
  2.197	  9.48	 3.02091e-02	 2.32370e-02	 1.86162e-01	 7.87879e-02
  2.532	  8.86	 2.47592e-01	 2.17847e-02	 4.04342e-01	 3.32216e-02
  2.197	  8.99	 1.24334e-01	 9.07695e-03	 1.81901e-01	 2.39632e-02
  2.277	  9.77	 8.65545e-01	 4.82894e-02	 1.61816e+00	 1.34339e-02
  2.213	  9.53	 7.78258e-01	 1.18000e-02	 1.24440e+00	 7.08002e-03
  2.567	  9.88	 3.03157e-01	 4.73817e-02	 9.88974e-01	 8.51418e-02
  2.942	 10.55	 8.96095e-01	 1.32523e-01	 2.34429e+00	 2.53973e-01
