zp	lmass	Fu	e_Fu	Fr	e_Fr
  0.828	  9.83	 1.46233e+00	 2.87195e-01	 4.38094e+00	 7.28516e-01
  0.688	  8.88	 5.81949e-01	 2.55970e-02	 1.31117e+00	 2.21478e-02
  0.574	  8.08	 2.35919e-01	 1.54308e-02	 5.12387e-01	 2.01508e-02
  0.322	  7.27	 2.96716e-01	 1.95699e-01	 4.13575e-01	 7.40679e-02
  0.390	  7.65	 1.98111e-01	 5.08309e-02	 3.10903e-01	 3.75786e-02
  0.663	  7.78	 1.57518e-01	 1.34339e-02	 1.50871e-01	 1.27077e-02
  0.590	  7.76	 1.05082e-01	 8.71387e-03	 2.36541e-01	 5.26463e-03
  0.490	  8.50	 1.03780e+00	 4.52032e-02	 1.82694e+00	 9.07695e-02
  0.680	  7.81	 1.20544e-01	 1.19816e-02	 1.73432e-01	 1.94247e-02
  0.582	  8.35	 5.01825e-01	 2.52339e-02	 1.08216e+00	 1.81539e-02
  0.551	  8.22	 7.23789e-02	 1.94247e-02	 2.89301e-01	 4.46586e-02
  0.418	  7.23	 3.28738e-01	 1.51040e-01	 2.94637e-01	 1.21994e-01
  0.792	 10.82	 2.74311e+00	 5.61319e-01	 2.07189e+01	 1.76420e+00
  0.582	 10.81	 9.46991e+00	 3.26226e-01	 7.71584e+01	 6.77504e-01
  0.303	  9.09	 7.05918e+00	 1.62477e-01	 1.32133e+01	 1.82991e-01
  0.714	  8.31	 2.36933e-01	 1.99693e-02	 5.15662e-01	 9.07695e-03
  0.697	  7.84	 1.30517e-01	 9.44003e-03	 2.77628e-01	 2.77755e-02
  0.191	  8.42	 1.00148e+01	 2.36908e-01	 1.48839e+01	 1.75185e-01
  0.191	  7.81	 2.25294e+00	 1.32578e+00	 3.09024e+00	 3.44125e+00
  0.775	 10.40	 1.75518e+00	 2.89192e-01	 1.14998e+01	 6.13239e-01
  0.614	  8.10	 6.35695e-02	 3.44924e-03	 1.75833e-01	 4.35694e-03
  0.705	  8.43	 3.42530e-01	 4.26617e-02	 8.12569e-01	 2.01508e-02
  0.418	  8.09	 9.59209e-02	 4.30247e-02	 5.23667e-02	 2.68678e-02
  0.688	 10.19	 1.40103e+00	 2.36908e-01	 7.01873e+00	 7.72085e-01
  0.015	  6.49	 3.81254e-02	 2.10585e-02	 3.21983e-01	 1.88801e-02
  0.980	  8.24	 1.66164e-01	 2.17847e-02	 2.63113e-01	 2.83201e-02
  0.543	  8.14	 6.43745e-02	 9.07695e-03	 3.11606e-01	 8.35080e-03
  0.005	  5.46	 3.69359e-01	 3.37663e-02	 1.78134e+00	 2.83201e-02
  0.582	  7.70	 1.31870e-01	 7.08002e-03	 2.36604e-01	 1.08923e-03
  0.622	  9.23	 4.73236e-01	 6.55356e-02	 1.69934e+00	 9.07695e-02
  0.971	  8.08	 2.27345e-01	 5.80925e-03	 3.24306e-01	 2.01508e-02
  0.638	  9.10	 5.30722e-01	 5.90002e-02	 1.70403e+00	 7.93326e-02
  0.446	  8.67	 5.81883e-01	 6.37202e-02	 1.71408e+00	 7.33418e-02
  0.590	  8.48	 3.14031e-01	 2.08770e-02	 8.15793e-01	 1.50677e-02
  0.468	  8.73	 1.19932e-01	 2.61416e-02	 5.77298e-01	 5.88186e-02
  0.296	  7.89	 3.90610e-02	 9.02249e-02	 1.42396e-01	 2.25835e-01
  0.067	  7.55	 6.28829e-01	 6.93479e-02	 1.47028e+00	 5.77294e-02
  0.630	  8.13	 2.71120e-01	 1.36154e-02	 4.83475e-01	 5.08309e-03
  0.559	  7.55	 7.86282e-02	 7.44310e-03	 1.41613e-01	 1.18000e-02
  0.688	  8.24	 1.09488e-01	 1.48862e-02	 3.37465e-01	 7.44310e-03
  0.551	 10.84	 3.91823e+00	 4.55300e-01	 3.50952e+01	 1.57068e+00
  0.173	  8.28	 1.24033e+00	 1.25080e-01	 3.90832e+00	 7.96956e-02
  0.513	  9.01	 7.18546e-01	 9.09511e-02	 2.53807e+00	 1.41964e-01
  0.828	  9.27	 5.04203e-02	 4.06647e-02	 3.89325e-01	 2.15668e-01
  0.856	  8.88	 2.96686e-01	 2.68678e-02	 7.69940e-01	 9.44003e-03
  0.404	  8.39	 7.88373e-01	 3.26770e-02	 1.46937e+00	 7.08002e-02
  0.622	 10.76	 1.66406e+00	 3.37118e-01	 1.58461e+01	 1.60299e+00
  0.191	  6.99	 1.19521e-01	 1.03477e-02	 2.98682e-01	 2.03324e-02
  0.536	 10.99	 8.54294e+00	 1.31380e+00	 5.33852e+01	 4.70404e+00
  0.671	  8.44	 7.35266e-01	 1.14370e-02	 1.20303e+00	 1.59754e-02
  0.590	  9.42	 2.77380e+00	 2.44896e-01	 8.12667e+00	 2.69767e-01
  0.191	 10.39	 2.59072e+00	 7.34325e-01	 5.88796e+00	
  0.418	  8.49	 2.93939e-01	 2.25108e-02	 1.11100e+00	 3.72155e-02
  0.270	  8.20	 2.11614e+00	 5.93633e-02	 3.41458e+00	 6.58987e-02
  0.498	  7.90	 1.10414e-01	 1.43416e-02	 2.77492e-01	 2.50524e-02
  0.179	 10.32	 4.05961e+01	 3.23593e+00	 1.79092e+02	 1.23579e+01
  0.590	  8.98	 3.92182e-01	 5.37356e-02	 1.65604e+00	 1.15640e-01
  0.655	  9.35	 1.39107e+00	 1.30527e-01	 3.91271e+00	 1.62296e-01
  0.203	  8.99	 1.25589e-01	 1.99693e-03	 1.69853e-01	 5.08309e-02
  0.922	  9.54	 1.94759e+00	 2.94638e-01	 4.35345e+00	 4.48764e-01
  0.197	  9.30	 4.70266e-01	 1.57394e-01	 5.43521e-01	 8.20556e-02
  0.819	  9.37	 7.84891e-01	 6.51725e-02	 2.71568e+00	 3.35847e-02
  0.233	  8.43	 2.70901e-01	 4.17540e-02	 6.70148e-01	 9.34926e-02
  0.606	 11.51	 1.86337e+01	 4.73454e-01	 2.02939e+02	 5.96483e+00
  0.783	 10.36	 1.22111e+00	 2.92641e-01	 9.75827e+00	 8.25095e-01
  0.303	  8.72	 2.60849e+00	 4.84709e-02	 6.17356e+00	 9.76680e-02
  0.574	  8.17	 4.74619e-02	 8.89541e-03	 2.39138e-01	 1.14370e-02
  0.582	  8.53	 7.76250e-01	 3.81232e-02	 1.66885e+00	 1.61570e-02
  0.705	  9.01	 6.74853e-01	 6.44464e-02	 1.83295e+00	 6.19048e-02
  0.740	  7.65	 2.22202e-01	 2.05139e-02	 3.55294e-01	 1.68831e-02
  0.574	  8.45	 5.45946e-02	 2.19662e-02	 7.80088e-02	 4.46586e-02
  0.505	  8.93	 5.01324e-01	 6.26310e-02	 1.80256e+00	 7.89695e-02
  0.316	  6.67	 5.80634e-02	 1.43416e-02	 1.01741e-01	 2.72309e-03
  0.446	  8.64	 1.63377e-01	 1.57939e-02	 8.90384e-01	 1.96062e-02
  0.498	  8.06	 3.29048e-01	 2.94093e-02	 7.15580e-01	 4.30247e-02
  0.468	  8.20	 9.40634e-02	 1.45231e-02	 4.17601e-01	 1.81539e-02
  0.590	  8.61	 1.38882e+00	 6.29940e-02	 2.30205e+00	 6.89848e-03
  0.865	  8.44	 1.23596e-01	 3.26770e-02	 3.48483e-01	 7.89695e-02
  0.912	  8.26	 1.48447e-01	 1.52493e-02	 2.53817e-01	 6.35387e-03
  0.167	 10.17	 6.14993e+01	 3.96118e-01	 1.89866e+02	 1.21286e+00
  0.483	  8.50	 2.17760e-01	 2.83201e-02	 7.90461e-01	 4.44771e-02
  0.688	  8.19	 2.12364e-01	 1.16185e-02	 4.12035e-01	 9.25849e-03
  0.551	  7.99	 1.88943e-01	 1.16185e-02	 4.10736e-01	 9.80311e-03
  0.884	  8.01	 1.66866e-01	 1.94247e-02	 2.22155e-01	 6.78956e-02
  0.801	 10.27	 2.41174e+00	 4.90337e-01	 1.20197e+01	 1.50932e+00
  0.688	  7.80	 1.12651e-01	 6.89848e-03	 1.56548e-01	 3.63078e-03
  0.173	 10.49	 1.05757e+01	 3.64893e-01	 1.00070e+02	 1.64384e+00
  0.425	  9.71	 1.73999e+00	 3.42383e-01	 1.03775e+01	 1.00482e+00
  0.680	  7.92	 1.53178e-01	 7.80618e-03	 2.64479e-01	 5.26463e-03
  0.680	  8.09	 2.75285e-01	 9.98465e-03	 5.38111e-01	 2.72309e-03
  0.606	  9.43	 1.74821e+00	 1.50133e-01	 4.87055e+00	 1.51404e-01
  0.404	  7.82	 1.17991e-01	 1.55579e-01	 1.91014e-01	 3.24047e-01
  0.356	  8.86	 3.69479e-02	 1.94247e-02	 1.05719e-01	 4.84709e-02
  0.697	  8.96	 6.82118e-01	 6.24494e-02	 1.69840e+00	 4.79263e-02
  0.296	  8.46	 9.03807e-01	 6.77141e-02	 1.99809e+00	 2.10585e-02
  0.404	  8.18	 2.17144e-01	 6.17233e-03	 5.47801e-01	 8.16926e-03
  0.290	  8.39	 7.89677e-01	 7.35233e-02	 1.61748e+00	 7.73356e-02
  0.191	  7.09	 3.85426e-01	 4.19900e-01	 8.86967e-01	 3.10069e-01
  0.191	 10.21	 1.46770e+00	 5.18294e-01	 3.28451e+00	 1.25280e+00
  0.697	  8.34	 1.05732e-01	 1.18000e-02	 3.41610e-01	 1.05293e-02
  0.191	  9.78	 6.32046e-01	 2.65047e-02	 1.41323e+00	 1.12010e-01
  0.072	  7.60	 5.42776e-02	 1.99693e-03	 7.34703e-01	 1.48862e-02
  0.185	  7.51	 5.58164e-01	 6.44464e-02	 1.31220e+00	 3.63078e-02
  0.051	  9.28	 3.60722e-01	 1.03296e-01	 4.08699e-01	 2.76665e-01
  0.425	  7.50	 1.10348e-01	 4.17540e-03	 1.91062e-01	 1.30708e-02
  0.005	  6.06	 4.33297e+00	 4.31155e-01	 1.29432e+01	 1.47228e-01
  0.783	  9.22	 1.28583e+00	 5.64586e-02	 2.85114e+00	 9.44003e-02
  0.418	  9.91	 4.24591e+00	 5.56780e-01	 1.72461e+01	 1.35156e+00
  0.884	  8.21	 1.10225e-01	 2.59601e-02	 1.82360e-01	 2.83201e-02
  0.335	  7.73	 2.40415e-02	 2.36001e-03	 1.11649e-01	 3.26770e-03
  0.912	  8.46	 1.27664e-01	 1.79724e-02	 2.24556e-01	 5.19202e-02
  0.838	  8.65	 4.13361e-01	 1.59754e-02	 6.52520e-01	 3.17693e-02
  0.046	  8.79	 2.13421e-01	 3.57632e-02	 2.20004e-01	 2.72309e-02
  0.461	  7.89	 5.20632e-02	 9.25849e-03	 2.09790e-01	 1.30708e-02
  0.041	  8.14	 2.83638e-01	 7.44310e-03	 1.88873e-01	 1.03477e-02
  0.404	  7.76	 2.83193e-01	 1.39785e-02	 5.10608e-01	 8.89541e-03
  0.775	  8.66	 4.48347e-01	 2.03324e-02	 9.75816e-01	 4.13909e-02
  0.513	  9.15	 1.73702e+00	 2.17847e-01	 4.79699e+00	 4.01564e-01
  0.932	  8.40	 2.46780e-01	 2.63232e-02	 3.99088e-01	 5.17386e-02
  0.468	 10.64	 3.67606e+00	 4.61654e-01	 3.25556e+01	 1.09377e+00
  0.819	 10.67	 8.30650e-01	 2.55244e-01	 6.32496e+00	 1.38623e+00
  0.461	  8.10	 7.10322e-02	 1.48862e-02	 3.17213e-01	 1.56124e-02
  0.505	  8.23	 7.65873e-02	 6.89848e-03	 3.76904e-01	 1.16185e-02
  0.072	  7.76	 1.40765e+00	 2.12219e-01	 5.16635e+00	 1.01843e-01
  0.270	  7.81	 3.43255e-01	 2.41447e-02	 8.47602e-01	 2.36001e-02
  0.680	  7.68	 1.20217e-01	 6.89848e-03	 1.80921e-01	 9.44003e-03
  0.838	  8.00	 7.95264e-02	 1.14370e-02	 1.59910e-01	 3.17693e-02
  1.000	 10.02	 1.78347e+00	 1.90979e-01	 6.10356e+00	 3.63804e-01
  0.005	  5.38	 1.13892e-01	 1.81539e-02	 1.01066e+00	 1.97878e-02
  0.697	  8.63	 4.89008e-01	 6.35387e-02	 1.09624e+00	 1.94247e-02
  0.411	  8.43	 3.26994e-01	 4.37509e-02	 9.73982e-01	 4.77448e-02
  0.411	  9.16	 2.59122e-01	 8.71387e-02	 3.55823e-01	 1.10557e-01
  0.036	  6.30	 8.49436e-02	 4.66555e-02	 2.96585e-01	 2.99539e-02
  0.961	  8.74	 4.84604e-01	 5.35540e-02	 7.95094e-01	 7.98772e-02
  0.688	  8.08	 8.78097e-02	 6.89848e-03	 1.96747e-01	 1.41600e-02
  0.757	  7.89	 2.61299e-01	 6.17233e-03	 3.35919e-01	 2.66862e-02
  0.606	  7.93	 3.84721e-02	 5.30094e-02	 7.56052e-02	 1.69013e-01
  0.582	  7.29	 9.82355e-02	 1.36154e-02	 1.22321e-01	 3.70340e-02
  0.697	  8.24	 1.14843e-01	 4.17540e-03	 2.88638e-01	 8.71387e-03
  0.551	  7.73	 1.29340e-01	 9.80311e-03	 2.82070e-01	 1.18000e-02
  0.296	  9.11	 5.00652e+00	 3.60900e-01	 1.30002e+01	 2.38542e-01
  0.638	  8.38	 4.00653e-01	 5.44617e-03	 7.04321e-01	 6.89848e-03
  0.156	  7.93	 2.95077e-02	 8.53233e-03	 3.00209e-01	 2.83201e-02
  0.990	 10.27	 2.75871e+00	 3.36936e-01	 1.27997e+01	 7.99679e-01
  0.838	  9.67	 5.36713e-01	 2.90462e-02	 4.07784e+00	 2.03324e-02
  0.775	  8.56	 8.76372e-02	 1.50677e-02	 3.76853e-01	 1.67016e-02
  0.875	  9.91	 2.54067e-01	 4.82894e-02	 2.06790e+00	 1.34883e-01
  0.638	  9.34	 4.14868e-01	 6.33571e-02	 1.68573e+00	 1.31616e-01
  0.404	  9.48	 2.79036e-01	 8.13295e-02	 5.29008e-01	 1.52674e-01
  0.688	  8.43	 1.86215e-01	 2.06954e-02	 6.05080e-01	 2.63232e-02
  0.801	  9.31	 6.97698e-01	 4.28432e-02	 2.42298e+00	 3.54001e-02
  0.483	  8.09	 9.73674e-02	 1.27077e-02	 3.26214e-01	 7.44310e-03
  0.167	  9.41	 3.43151e-01	 1.09286e-01	 9.88229e-01	 3.32579e-01
  0.369	  8.33	 1.24140e-01	 2.54155e-02	 5.94787e-01	 6.11787e-02
  0.476	  8.10	 3.16145e-02	 8.16926e-03	 2.15391e-01	 1.96062e-02
  0.614	  8.95	 1.11100e+00	 7.17079e-02	 2.52497e+00	 5.59140e-02
  0.296	  8.82	 1.37746e+00	 1.36154e-01	 4.19780e+00	 1.95154e-01
  0.349	  8.93	 4.11916e+00	 1.60299e-01	 7.55275e+00	 4.52032e-02
  0.783	 10.59	 1.43562e+00	 2.68315e-01	 1.22550e+01	 9.12778e-01
  0.322	  6.82	 1.16967e-01	 8.00587e-02	 1.79526e-01	 2.46893e-02
  0.404	  8.98	 1.13727e+01	 4.22078e-01	 1.37661e+01	 7.30150e-01
  0.432	 10.18	 2.18337e+00	 2.40902e-01	 1.90887e+01	 7.09818e-01
  0.740	  9.69	 7.91557e-01	 4.03017e-02	 5.53701e+00	 1.15277e-01
  0.961	  8.60	 4.31849e-01	 2.72309e-02	 6.80281e-01	 7.29787e-02
  0.221	  7.46	 4.11023e-02	 7.44310e-03	 8.71892e-02	 1.12554e-02
  0.185	  8.52	 1.62921e+00	 1.59754e-01	 4.57696e+00	 1.81539e-01
  0.671	  8.62	 5.16381e-01	 2.54155e-02	 1.03638e+00	 1.56124e-02
  0.411	  7.39	 9.68943e-02	 6.17233e-03	 2.14387e-01	 2.90462e-03
  0.884	  7.87	 1.27328e-01	 9.07695e-03	 1.60615e-01	 2.14216e-02
  0.775	  8.48	 3.22418e-01	 8.84095e-02	 4.99810e-01	 8.26003e-02
  0.418	  8.87	 1.48193e-01	 2.74124e-02	 2.70911e-01	 7.15264e-02
  0.303	 10.19	 8.08898e+00	 8.82280e-01	 3.79170e+01	 3.55054e+00
  0.856	  8.57	 2.88667e-01	 5.57325e-02	 6.07332e-01	 8.82280e-02
  0.740	  8.14	 2.02966e-01	 6.35387e-03	 3.45048e-01	 3.08616e-03
  0.036	  8.50	 4.84535e-01	 2.66862e-02	 3.33160e-01	 3.19509e-02
  0.875	  9.03	 4.50587e-01	 3.95755e-02	 1.17150e+00	 5.40986e-02
  0.838	  9.00	 7.70539e-01	 5.93633e-02	 1.73778e+00	 5.17386e-02
  0.191	  8.59	 4.50239e+00	 4.95420e-01	 1.28582e+01	 2.74669e-01
  0.912	  9.16	 6.39410e-01	 9.29480e-02	 1.38043e+00	 1.68831e-01
  0.865	  9.88	 9.39722e-01	 8.93172e-02	 4.87400e+00	 2.44896e-01
  0.411	  7.93	 2.23425e-01	 1.56124e-02	 4.57188e-01	 3.44924e-02
  0.884	  7.90	 1.93711e-01	 9.62157e-03	 1.88109e-01	 2.92278e-02
  0.490	  7.07	 7.28026e-02	 2.83201e-02	 1.09690e-01	 2.50524e-02
  0.680	  9.08	 2.14354e+00	 5.79109e-02	 3.91576e+00	 1.88801e-02
  0.290	  8.53	 9.46741e-01	 9.05880e-02	 2.66820e+00	 9.18587e-02
  0.688	  7.92	 8.36503e-02	 4.72001e-03	 1.93082e-01	 3.99386e-03
  0.559	  9.24	 2.10707e-01	 4.04832e-02	 1.41339e+00	 9.29480e-02
  0.567	  8.69	 1.28115e-01	 1.92431e-02	 6.97589e-01	 3.81232e-02
  0.971	  8.93	 5.99740e-01	 9.04064e-02	 1.32771e+00	 1.13825e-01
  0.819	  8.27	 5.51418e-02	 9.98465e-03	 1.99430e-01	 4.72001e-03
  0.411	  7.73	 1.22920e-01	 1.19816e-02	 2.92958e-01	 1.79724e-02
  0.536	  9.74	 2.99776e+00	 3.19690e-01	 9.90038e+00	 4.78900e-01
  0.766	  8.47	 2.70957e-01	 2.14216e-02	 4.44869e-01	 4.88340e-02
  0.425	  7.73	 3.74798e-02	 1.10739e-02	 1.53134e-01	 3.08616e-02
  0.277	  7.66	 6.70093e-02	 2.01508e-02	 3.07299e-01	 8.35080e-03
  0.005	  7.00	 7.42128e+00	 6.65704e-01	 5.13959e+01	 4.65829e-01
  0.528	  8.88	 2.40894e+00	 2.12219e-01	 4.63171e+00	 2.83745e-01
  0.513	  8.92	 9.57110e-01	 1.02025e-01	 2.71535e+00	 1.48680e-01
  0.903	  9.39	 7.85897e-01	 1.39240e-01	 1.83492e+00	 2.48527e-01
  0.590	  7.76	 4.57896e-02	 5.44617e-03	 1.03619e-01	 3.26770e-03
  0.766	  7.94	 5.10927e-02	 1.16185e-02	 1.31204e-01	 5.26463e-03
  0.697	  8.63	 1.88094e-02	 1.12554e-02	 1.43345e-01	 5.44617e-02
  0.884	  8.06	 1.90722e-01	 1.39785e-02	 2.51029e-01	 2.54155e-02
  0.468	 10.33	 2.22240e+00	 2.45441e-01	 1.77708e+01	 7.32147e-01
  0.185	  9.04	 7.03947e-01	 8.75018e-02	 7.65488e-01	 6.22679e-02
  0.680	  8.03	 1.00693e-02	 4.72001e-03	 4.58778e-02	 9.44003e-03
  0.567	  8.61	 1.18241e+00	 1.16548e-01	 3.14967e+00	 3.76693e-01
  0.277	  9.57	 3.41173e-01	 1.12917e-01	 6.18478e-01	 2.98813e-01
  0.498	  8.63	 6.51885e-01	 6.80771e-02	 1.80960e+00	 9.60341e-02
  0.513	  7.78	 1.46328e-01	 1.14370e-02	 3.15927e-01	 1.79724e-02
  0.446	  9.77	 1.23376e+01	 3.85407e-01	 2.90614e+01	 5.74208e-01
  0.461	  7.70	 3.01984e-02	 1.23447e-02	 1.41680e-01	 1.52493e-02
  0.688	  9.25	 6.82739e-02	 2.55970e-02	 3.00515e-01	 1.50133e-01
  0.912	  8.83	 4.65237e-01	 5.19202e-02	 9.46221e-01	 1.08560e-01
  0.951	 10.76	 5.14057e+00	 5.63134e-01	 3.84456e+01	 5.72937e-01
  0.697	  8.67	 2.72870e-01	 1.39785e-02	 6.32202e-01	 2.05139e-02
  0.705	  7.57	 5.67342e-02	 1.32523e-02	 1.29724e-01	 9.44003e-03
  0.418	  7.82	 1.36422e-01	 1.03477e-02	 2.92157e-01	 2.37816e-02
  0.714	  8.03	 8.34114e-02	 1.88801e-02	 2.68388e-01	 8.53233e-03
  0.912	  8.50	 1.28820e-01	 2.81385e-02	 3.52770e-01	 4.28432e-02
  0.088	  8.00	 3.29280e-01	 1.71554e-01	 2.77322e-01	 6.42648e-02
  0.490	  7.44	 8.05583e-02	 7.62464e-03	 1.60922e-01	 5.44617e-03
  0.498	  7.59	 9.71488e-02	 9.62157e-03	 2.11897e-01	 9.62157e-03
  0.461	  8.53	 8.01342e-02	 1.59754e-02	 4.05642e-01	 5.70033e-02
  0.150	  9.17	 1.53941e+01	 1.59064e+00	 4.22002e+01	 8.04581e-01
  0.932	  9.25	 4.92864e-01	 7.46125e-02	 1.27891e+00	 1.67016e-01
  0.505	  9.42	 1.37823e-01	 5.68217e-02	 2.88212e-01	 1.19271e-01
  0.961	  8.68	 2.10986e-01	 1.19816e-02	 4.28102e-01	 3.95755e-02
  0.971	  8.27	 3.27082e-01	 2.45078e-02	 4.74191e-01	 1.40874e-01
  0.903	 10.94	 3.65950e+00	 5.04497e-01	 2.18255e+01	 1.07362e+00
  0.697	  8.57	 3.59758e+00	 7.26156e-03	 2.84330e+00	 1.63385e-03
  0.397	 11.17	 9.58860e+00	 5.13574e-01	 1.09240e+02	 4.54737e+00
  0.884	  8.11	 2.11379e-01	 1.07108e-02	 3.66800e-01	 1.99693e-03
  0.903	  8.77	 6.50610e-01	 8.94987e-02	 9.50604e-01	 1.19090e-01
  0.215	  7.79	 5.69136e-01	 5.08309e-02	 1.41168e+00	 4.75632e-02
  0.680	  8.34	 5.27215e-01	 9.07695e-03	 8.23987e-01	 8.71387e-03
  0.296	  8.18	 2.77438e-01	 3.64893e-02	 8.15332e-01	 2.72309e-02
  0.036	  8.41	 1.40551e-01	 1.27077e-02	 2.93101e-01	 4.82894e-02
  0.277	 10.88	 1.78404e+01	 2.17066e+00	 1.49053e+02	 9.68819e+00
  0.439	  8.30	 6.08490e-02	 6.17233e-03	 2.12306e-01	 2.97724e-02
  0.655	  8.09	 1.44130e-01	 8.89541e-03	 3.03309e-01	 1.45231e-03
  0.697	  7.99	 6.04881e-02	 1.12554e-02	 1.74610e-01	 5.44617e-03
  0.598	  7.66	 1.08103e-01	 6.17233e-03	 2.01003e-01	 4.90155e-03
  0.005	  8.49	 8.26554e-02	 2.25108e-02	 1.19812e-01	 9.07695e-03
  0.144	 10.79	 7.53362e+00	 2.07771e+00	 3.44376e+01	 9.05281e+00
  0.680	  7.97	 8.95986e-02	 8.53233e-03	 2.25916e-01	 3.63078e-03
  0.688	  7.87	 8.65393e-02	 7.26156e-03	 1.51356e-01	 1.47047e-02
  0.582	  8.65	 7.92806e-01	 5.40986e-02	 1.86531e+00	 3.43109e-02
  0.191	  8.56	 7.07708e-01	 9.82126e-02	 5.74455e-01	 8.80464e-02
  0.404	  7.56	 2.50482e-01	 4.90155e-03	 4.32462e-01	 8.53233e-03
  0.783	 10.58	 1.15248e+00	 1.67561e-01	 1.00693e+01	 5.55328e-01
  0.783	  8.74	 3.24694e-01	 3.15878e-02	 8.56276e-01	 1.90616e-02
  0.567	  8.70	 8.36630e-01	 4.95602e-02	 2.02898e+00	 2.45078e-02
  0.590	  9.10	 7.86656e-01	 7.78802e-02	 2.36423e+00	 1.05111e-01
  0.614	  8.63	 4.88068e-01	 2.66862e-02	 1.19652e+00	 1.57939e-02
  0.425	  8.49	 5.57394e-01	 1.00028e-01	 1.56573e+00	 4.04832e-02
  0.838	  8.23	 1.71069e-01	 4.28432e-02	 3.25202e-01	 4.90155e-02
  0.270	  7.59	 1.15705e-01	 1.54308e-02	 4.27935e-01	 2.03324e-02
  0.356	 10.01	 2.51586e-01	 1.37425e-01	 7.83065e-01	 3.66709e-01
  0.731	  8.37	 2.25284e-01	 1.21631e-02	 4.75759e-01	 2.14216e-02
  0.775	  9.76	 3.69944e+00	 1.59754e-01	 9.01555e+00	 2.00056e-01
  0.551	  9.31	 2.53370e-01	 4.01201e-02	 1.37175e+00	 8.35080e-02
  0.020	  6.81	 1.51627e+01	 7.60285e-01	 3.18207e+01	 2.04594e-01
  0.505	  9.03	 3.97142e-01	 3.30401e-02	 1.92285e+00	 6.20863e-02
  0.567	  7.56	 1.36021e-01	 6.71694e-03	 2.30457e-01	 4.17540e-03
  0.191	  8.67	 7.02665e-02	 9.62157e-03	 1.52989e-01	 6.82587e-02
  0.663	  8.34	 3.28621e-01	 1.19816e-02	 6.37093e-01	 6.71694e-03
  0.567	  8.14	 8.70589e-02	 1.21631e-02	 2.49595e-01	 1.39785e-02
  0.425	  7.64	 7.79314e-02	 1.97878e-02	 1.97601e-01	 1.14370e-02
  0.005	  5.75	 1.43381e-01	 1.37970e-02	 1.47882e+00	 2.65047e-02
  0.638	  7.77	 1.93406e-01	 2.36001e-03	 2.48695e-01	 1.27077e-03
  0.067	  7.28	 3.13725e-01	 5.75479e-02	 7.31246e-01	 3.44924e-02
  0.941	  8.16	 1.08003e-01	 9.44003e-03	 1.70098e-01	 3.52186e-02
